Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount,Area
Brighton,1/12 Burrows St,2,u,905500,S,Buxton,2016-07-16,11.2,3186,2,1,1,122,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,9 Anne Cr,3,h,1811000,S,Gary,2016-09-17,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,22 Champion St,3,h,2375000,S,HAR,2016-09-17,11.2,3186,4,2,2,547,2000,Bayside,Southern Metropolitan,10579,Suburb
Brighton,194a Church St,3,t,1791843,SN,Buxton,2016-09-17,11.2,3186,3,2,2,347,1920,Bayside,Southern Metropolitan,10579,Suburb
Brighton,6 Hamilton St,3,h,2275000,S,Marshall,2016-09-17,11.2,3186,3,2,1,359,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,679 Hampton St,3,h,1385000,S,Buxton,2016-09-17,11.2,3186,3,1,2,426,1935,Bayside,Southern Metropolitan,10579,Suburb
Brighton,160 New St,2,h,1601000,S,RT,2016-09-17,11.2,3186,2,1,1,380,1958,Bayside,Southern Metropolitan,10579,Suburb
Brighton,8 Southey St,3,t,1762000,S,Buxton,2016-09-17,11.2,3186,3,2,2,483,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1A Baker St,3,h,2450000,S,Nick,2017-03-18,11.2,3186,3,3,2,482,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/14 Brickwood St,2,u,858000,S,Marshall,2017-03-18,11.2,3186,2,1,1,107,1950,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2/72 Dendy St,3,t,1427000,S,Marshall,2017-03-18,11.2,3186,3,2,1,313,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,15 Loller St,3,t,2517500,SP,Marshall,2017-03-18,11.2,3186,3,3,2,311,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,36 Martin St,4,h,2785722,S,Buxton,2017-03-18,11.2,3186,4,3,2,732,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,12 May St,4,h,2800000,S,Biggin,2017-03-18,11.2,3186,4,2,4,569,1910,Bayside,Southern Metropolitan,10579,Suburb
Brighton,9 Newbay Cr,5,h,3547300,S,Chisholm,2017-03-18,11.2,3186,5,3,3,777,1958,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/273 St Kilda St,2,u,988770,PI,Buxton,2017-03-18,11.2,3186,2,1,1,0,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,53A Whyte St,4,h,2300000,PI,Nick,2017-03-18,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2/109 Dendy St,3,h,1791843,SP,Nick,2016-06-18,11.2,3186,3,2,2,309,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1 Hanby St,3,h,2100000,VB,Buxton,2016-06-18,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,82 New St,5,h,3700000,VB,Kay,2016-06-18,11.2,3186,4,3,4,1572,1890,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2 Bridge St,3,h,1750000,VB,Buxton,2016-11-19,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,33 Burrows St,3,h,1410000,S,Buxton,2016-11-19,11.2,3186,3,1,1,375,1930,Bayside,Southern Metropolitan,10579,Suburb
Brighton,41/18 Cochrane St,3,u,1791843,S,Gary,2016-11-19,11.2,3186,3,2,2,0,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,823 Hampton St,4,h,2475000,VB,Marshall,2016-11-19,11.2,3186,4,2,2,605,1920,Bayside,Southern Metropolitan,10579,Suburb
Brighton,29 Lawrence St,3,h,1791843,S,Marshall,2016-11-19,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,64 North Rd,4,h,2700000,SP,Nick,2016-11-19,11.2,3186,4,2,2,732,1925,Bayside,Southern Metropolitan,10579,Suburb
Brighton,16 Oakwood Av,4,h,2800000,S,hockingstuart,2016-11-19,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3/4 Seaview Av,2,u,810000,S,Marshall,2016-11-19,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,5/18 William St,3,u,1005000,SP,hockingstuart,2016-11-19,11.2,3186,3,1,1,0,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,66 Champion St,4,h,3900000,S,Nick,2016-05-22,11.2,3186,4,2,2,842,1990,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/171 Church St,2,u,1260000,S,Buxton,2016-05-22,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1/33 Cochrane St,2,u,1110000,S,Rodney,2016-05-22,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,33 Laburnum St,5,h,2790000,S,Buxton,2016-05-22,11.2,3186,5,3,3,777,1958,Bayside,Southern Metropolitan,10579,Suburb
Brighton,10/32 Loller St,2,u,610000,S,RT,2016-05-22,11.2,3186,2,1,1,0,2005,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3/61 Martin St,3,u,880000,S,hockingstuart,2016-05-22,11.2,3186,3,1,1,138,1965,Bayside,Southern Metropolitan,10579,Suburb
Brighton,5/22 Well St,2,u,737000,S,Nick,2016-05-22,11.2,3186,3,1,1,106,1975,Bayside,Southern Metropolitan,10579,Suburb
Brighton,33a Durrant St,2,h,1532000,S,Hodges,2016-08-22,11.2,3186,2,1,2,411,1910,Bayside,Southern Metropolitan,10579,Suburb
Brighton,135 Head St,3,h,1791843,S,Marshall,2016-08-22,11.2,3186,3,2,2,484,1915,Bayside,Southern Metropolitan,10579,Suburb
Brighton,57 Lynch Cr,3,h,1791843,S,hockingstuart,2016-08-22,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,48 Were St,3,u,1250000,S,Marshall,2016-08-22,11.2,3186,3,2,0,0,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3/18 William St,3,u,835000,PI,Marshall,2016-08-22,11.2,3186,3,2,1,0,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,5/9 Collington Av,2,u,650000,VB,Hodges,2016-04-23,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,35 Champion St,3,h,2320000,S,Nick,2016-09-24,11.2,3186,3,2,2,589,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,12 Rooding St,3,h,1791843,S,Marshall,2016-09-24,11.2,3186,4,2,2,600,2000,Bayside,Southern Metropolitan,10579,Suburb
Brighton,112 Asling St,4,h,2000000,S,Marshall,2017-02-25,11.2,3186,4,2,2,471,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,114A Bay St,2,t,1230000,S,Hodges,2017-02-25,11.2,3186,2,2,2,201,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,7 Carpenter St,3,h,2375000,S,Buxton,2017-02-25,11.2,3186,3,2,2,470,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1 Dawson Av,4,h,2785722,S,Buxton,2017-02-25,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,147A Male St,2,t,1037000,S,Buxton,2017-02-25,11.2,3186,2,1,2,125,2009,Bayside,Southern Metropolitan,10579,Suburb
Brighton,119 North Rd,4,h,3050000,SP,Buxton,2017-02-25,11.2,3186,4,4,2,578,1995,Bayside,Southern Metropolitan,10579,Suburb
Brighton,13 Rooding St,4,h,2785722,SP,Buxton,2017-02-25,11.2,3186,4,2,2,749,1900,Bayside,Southern Metropolitan,10579,Suburb
Brighton,15 Rooding St,3,h,1791843,SP,hockingstuart,2017-02-25,11.2,3186,3,2,2,575,1900,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2/71 Roslyn St,4,t,1630000,SP,Biggin,2017-02-25,11.2,3186,4,2,2,432,2000,Bayside,Southern Metropolitan,10579,Suburb
Brighton,25 Rusden St,3,h,1791843,S,Marshall,2017-02-25,11.2,3186,3,1,2,423,1910,Bayside,Southern Metropolitan,10579,Suburb
Brighton,59 William St,2,h,1701000,S,Buxton,2017-02-25,11.2,3186,2,1,2,0,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/95 Wilson St,2,u,760000,PI,Hodges,2017-02-25,11.2,3186,2,1,2,0,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,58 Champion St,4,h,2640000,S,Hodges,2016-07-26,11.2,3186,4,2,2,848,1975,Bayside,Southern Metropolitan,10579,Suburb
Brighton,9 Laburnum St,4,h,2900000,VB,Buxton,2016-07-26,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,11 Kent Av,4,h,5250000,VB,hockingstuart,2016-06-27,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3/14 Nepean Hwy,2,u,567800,SP,hockingstuart,2016-06-27,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,6/30 Boxshall St,2,u,850000,PI,Buxton,2016-11-27,11.2,3186,2,1,1,0,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1/27 Brickwood St,3,h,1550000,VB,hockingstuart,2016-11-27,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,42A Champion St,4,h,2785722,SN,Nick,2016-11-27,11.2,3186,4,3,5,437,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3/198 Church St,1,u,671000,S,Buxton,2016-11-27,11.2,3186,1,1,1,70,1980,Bayside,Southern Metropolitan,10579,Suburb
Brighton,686A Hampton St,4,t,2250000,SP,Marshall,2016-11-27,11.2,3186,4,2,2,230,2012,Bayside,Southern Metropolitan,10579,Suburb
Brighton,9 Holmwood Av,3,h,3085000,S,Marshall,2016-11-27,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3A Huntingfield Rd,3,h,2900000,S,Nick,2016-11-27,11.2,3186,3,1,1,659,1942,Bayside,Southern Metropolitan,10579,Suburb
Brighton,6c Lindsay St,3,u,1620000,S,Buxton,2016-11-27,11.2,3186,3,2,2,231,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,464 New St,4,h,2785722,SP,Marshall,2016-11-27,11.2,3186,4,2,2,576,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2 Rothesay Av,4,h,3580000,S,Marshall,2016-11-27,11.2,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2 Snooks Ct,4,h,2785722,SP,Greg,2016-11-27,11.2,3186,4,4,2,586,2010,Bayside,Southern Metropolitan,10579,Suburb
Brighton,7 Wilson St,3,h,3550000,S,Nick,2016-11-27,11.2,3186,3,2,0,1007,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,57 Bay St,4,h,2750000,S,Nick,2016-05-28,11.2,3186,4,2,2,687,1959,Bayside,Southern Metropolitan,10579,Suburb
Brighton,70 Cole St,3,h,1791843,S,Buxton,2016-05-28,11.2,3186,3,1,1,617,1920,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/5 Collington Av,2,u,821000,S,Buxton,2016-05-28,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,3a Cowra St,3,t,1425000,S,Hodges,2016-05-28,11.2,3186,3,2,2,495,1960,Bayside,Southern Metropolitan,10579,Suburb
Brighton,21 Wolseley Gr,4,h,2405000,S,RT,2016-05-28,11.2,3186,4,1,2,695,1970,Bayside,Southern Metropolitan,10579,Suburb
Brighton,23a Chelsea St,3,u,1352500,S,hockingstuart,2016-08-28,11.2,3186,2,2,1,280,1993,Bayside,Southern Metropolitan,10579,Suburb
Brighton,8 Dendy St,3,h,2030000,S,Nick,2016-08-28,11.2,3186,4,2,2,366,2000,Bayside,Southern Metropolitan,10579,Suburb
Brighton,86 Dendy St,5,h,3105000,S,Marshall,2016-08-28,11.2,3186,4,2,2,1045,1930,Bayside,Southern Metropolitan,10579,Suburb
Brighton,4/34 Elwood St,3,h,1171000,S,Nick,2016-08-28,11.2,3186,3,2,2,279,1970,Bayside,Southern Metropolitan,10579,Suburb
Brighton,2 Gatehouse Pl,2,t,1400000,S,RT,2016-08-28,11.2,3186,2,2,1,267,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,10/392 New St,2,u,940000,VB,Hodges,2016-08-28,11.2,3186,2,1,1,221,1963,Bayside,Southern Metropolitan,10579,Suburb
Brighton,71 New St,4,h,2785722,SP,Buxton,2016-08-28,11.2,3186,4,3,2,606,2008,Bayside,Southern Metropolitan,10579,Suburb
Brighton,46 Roslyn St,3,h,1600000,VB,RT,2016-07-30,11.2,3186,3,2,2,266,2000,Bayside,Southern Metropolitan,10579,Suburb
Brighton,17 Rusden St,4,h,1500000,VB,Hodges,2016-07-30,11.2,3186,3,2,1,549,1990,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1 View Ct,4,h,2785722,S,Hodges,2016-07-30,11.2,3186,4,3,2,360,2001,Bayside,Southern Metropolitan,10579,Suburb
Brighton,1/55 Wilson St,3,u,920000,S,Buxton,2016-07-30,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Suburb
Canterbury,18 Irilbarra Rd,4,h,2950000,S,Marshall,2016-09-03,9,3126,4,2,2,687,1935,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2a View St,3,h,1943975,SN,Kay,2016-09-03,9,3126,3,2,2,309,2004,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1 Claremont Cr,3,h,1943975,S,Jellis,2016-12-03,9,3126,3,2,2,482,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,33 Myrtle Rd,3,h,1587500,S,Marshall,2016-12-03,9,3126,3,1,1,459,1920,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,62 Wentworth Av,4,h,2778864,S,Jellis,2016-12-03,9,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,22 Allenby Rd,3,h,1943975,S,Marshall,2017-03-04,9,3126,3,2,2,522,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1/17 Chatham Rd,4,t,1550000,PI,Noel,2017-03-04,9,3126,4,2,4,318,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3 Claremont Cr,4,h,2778864,S,Marshall,2017-03-04,9,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2E Hopetoun Av,4,t,2778864,S,Jellis,2017-03-04,9,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1/28 Milton St,2,h,765000,S,Jellis,2017-03-04,9,3126,2,1,1,543,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2 Monomeath Av,5,h,3775500,S,Jellis,2017-03-04,9,3126,5,3,3,916,1933,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,4/31 Monomeath Av,3,u,2130000,S,Jellis,2017-03-04,9,3126,3,2,2,482,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,80 Highfield Rd,2,h,876400,S,Marshall,2016-06-04,9,3126,2,1,1,231,1930,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3/13 Wattle Valley Rd,2,u,830000,S,Century,2016-06-04,9,3126,2,1,1,110,1960,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,11 Mangarra Rd,3,h,1943975,S,Marshall,2016-08-06,9,3126,3,1,1,654,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,9 Victoria Av,3,h,4110000,S,Kay,2016-08-06,9,3126,3,2,2,482,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2 McGregor St,4,h,2375000,S,Jellis,2016-05-07,9,3126,4,2,1,653,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,31 Rubens Gr,5,h,2900000,PI,Jellis,2016-05-07,9,3126,5,2,2,795,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,8 View St,4,h,2778864,SP,Marshall,2016-05-07,9,3126,4,2,1,756,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,42 Warburton Rd,3,h,2200000,VB,Noel,2016-05-07,9,3126,3,3,2,468,1890,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,5 Margaret St,4,h,2620000,S,Marshall,2016-11-07,9,3126,4,1,1,717,1890,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,5 Dorothea St,2,h,1305000,S,Jellis,2016-10-08,9,3126,2,1,1,342,1945,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3 Monomeath Pl,4,h,4350000,S,Marshall,2016-10-08,9,3126,4,3,3,788,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1b Daphne St,3,h,928000,S,Fletchers,2016-09-10,9,3126,3,2,1,145,1998,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,14 Golding St,4,h,2778864,S,Marshall,2016-09-10,9,3126,4,2,2,598,1905,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,13 Byron St,5,h,2930000,S,Jellis,2016-12-10,9,3126,5,3,4,645,2005,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,21 Compton St,4,h,2950000,PI,Jellis,2016-12-10,9,3126,4,2,3,812,1927,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,12A Highfield Rd,5,h,3775500,SN,Woodards,2016-12-10,9,3126,5,3,3,965,1928,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,29 Rubens Gr,4,h,3800000,PI,Marshall,2017-02-11,9,3126,4,1,1,858,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,4/34 Rochester Rd,2,u,722000,S,Jellis,2016-11-12,9,3126,2,1,1,0,1965,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,14 Selwyn St,5,h,3775500,S,Marshall,2016-05-14,9,3126,5,3,2,900,1900,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,6 Cross St,4,h,2778864,S,Marshall,2016-10-15,9,3126,4,3,2,585,1900,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,8 Dudley Pde,5,h,2350000,VB,Jellis,2016-10-15,9,3126,5,2,4,838,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1/8 Faversham Rd,3,t,1680000,S,Jellis,2016-10-15,9,3126,3,2,2,387,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,21 Marden St,3,h,1640000,PI,Marshall,2016-10-15,9,3126,3,3,2,352,1997,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,5/69 Canterbury Rd,2,u,876400,S,hockingstuart,2016-09-17,9,3126,2,2,1,0,2014,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,47 Warburton Rd,3,h,1680000,S,Fletchers,2016-09-17,9,3126,3,2,1,325,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,77 Highfield Rd,5,h,3550000,VB,RT,2017-03-18,9,3126,5,4,4,684,2013,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,55 Warburton Rd,3,h,1385000,S,Jellis,2016-06-18,9,3126,2,1,1,444,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,17 Irilbarra Rd,4,h,3400000,S,Jellis,2016-11-19,9,3126,4,1,4,845,2008,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,12 Grange Av,5,h,4500000,PI,RT,2016-05-22,9,3126,5,3,3,916,1933,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3 Compton St,4,h,2778864,S,Marshall,2016-08-22,9,3126,4,2,2,879,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,5/25 Chatham Rd,3,h,1943975,SP,Jellis,2016-04-23,9,3126,3,0,0,502,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2/20 Margaret St,2,u,690500,SP,Fletchers,2016-04-23,9,3126,2,1,1,118,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,25 Myrtle Rd,4,h,2778864,SN,RT,2017-02-25,9,3126,4,2,6,1266,1904,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3 Allenby Rd,3,h,1943975,S,Jellis,2016-07-26,9,3126,3,2,1,415,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,12a View St,3,h,1850000,PI,Marshall,2016-07-26,9,3126,3,2,2,361,1995,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,6/124 Canterbury Rd,2,u,736000,S,Marshall,2016-06-27,9,3126,2,1,2,132,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3/34 Faversham Rd,3,t,1843000,S,Jellis,2016-06-27,9,3126,3,2,2,0,1943,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,3/124 Canterbury Rd,2,u,685000,S,RT,2016-11-27,9,3126,2,1,1,122,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2A Erica St,2,h,1800000,VB,Jellis,2016-11-27,9,3126,2,1,3,716,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1/29 Logan St,3,h,1800000,S,Jellis,2016-11-27,9,3126,3,2,2,316,1986,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,35 Myrtle Rd,4,h,3145000,S,RW,2016-11-27,9,3126,4,2,2,796,2012,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2B Victoria Av,4,h,2778864,SP,Kay,2016-11-27,9,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,140 Canterbury Rd,4,h,2778864,SP,Fletchers,2016-01-28,9,3126,4,2,0,808,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,8 Avenue Athol,4,t,1742000,S,Fletchers,2016-05-28,9,3126,4,2,2,780,1941,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,32 Faversham Rd,3,h,1943975,SP,Marshall,2016-05-28,9,3126,3,1,2,1698,1910,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,14 Monomeath Av,5,h,5110000,S,Jellis,2016-05-28,9,3126,5,3,3,916,1933,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,20 Wentworth Av,5,h,2750000,VB,Jellis,2016-05-28,9,3126,5,3,3,916,1933,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,28 Wentworth Av,5,h,3775500,SP,Marshall,2016-05-28,9,3126,5,3,3,916,1933,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,1/172 Mont Albert Rd,2,u,876400,SP,Jellis,2016-07-30,9,3126,2,1,1,175,1970,Boroondara,Southern Metropolitan,3265,Suburb
Canterbury,2/46 Wattle Valley Rd,2,u,1016000,S,Fletchers,2016-07-30,9,3126,2,1,2,0,1970,Boroondara,Southern Metropolitan,3265,Suburb
Malvern,17 Horace St,3,h,2092464,S,Marshall,2016-09-03,7.4,3144,3,2,1,226,1900,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,39 McKinley Av,3,h,2500000,S,Jellis,2016-09-03,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,17 Shaftesbury Av,4,h,3850000,PI,Jellis,2016-09-03,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,2/240 Wattletree Rd,2,u,926867,SP,hockingstuart,2016-09-03,7.4,3144,2,1,1,0,1969,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,1/11 Mayfield Av,2,u,2660000,S,Jellis,2016-12-03,7.4,3144,2,1,1,59,1969,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,17 Chesterfield Av,4,h,3177850,S,Jellis,2017-03-04,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,1/3 Irving St,2,u,926867,S,Marshall,2017-03-04,7.4,3144,2,1,2,0,1970,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,9/3 Irving St,2,u,570500,S,hockingstuart,2017-03-04,7.4,3144,2,1,2,0,1969,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,17/246 Wattletree Rd,2,u,1350000,VB,RT,2017-03-04,7.4,3144,2,2,2,0,1969,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,95 Claremont Av,4,h,2325000,S,Jellis,2016-06-04,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,35 Dixon St,3,h,2050000,S,Jellis,2016-06-04,7.4,3144,2,2,1,231,1890,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,8/6 Finlayson St,2,u,926867,S,hockingstuart,2016-06-04,7.4,3144,2,1,1,0,1960,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,12 Hornsby St,4,h,2300000,S,Jellis,2016-06-04,7.4,3144,4,2,2,599,1977,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,3 Plant St,4,h,3460000,S,Jellis,2016-06-04,7.4,3144,4,2,2,502,2016,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,27 Alice St,4,h,3177850,S,Jellis,2016-08-06,7.4,3144,3,2,2,396,1910,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,12 Robinson St,4,h,3177850,S,Marshall,2016-08-06,7.4,3144,4,2,4,652,1980,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,67 Wheatland Rd,4,h,2400000,VB,Marshall,2016-08-06,7.4,3144,4,2,2,586,1890,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,27 Bonview Rd,4,h,3177850,S,Jellis,2016-05-07,7.4,3144,4,3,2,706,1964,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,3/58 Cawkwell St,2,u,569000,S,Noel,2016-05-07,7.4,3144,2,1,2,0,1970,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,11 Eva St,3,h,2025000,VB,Jellis,2016-05-07,7.4,3144,3,2,2,396,1910,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,32a Ewart St,3,h,2092464,SP,Jellis,2016-05-07,7.4,3144,3,0,0,476,1940,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,19 Glendearg Gr,4,h,3177850,S,Marshall,2016-05-07,7.4,3144,3,2,2,853,1920,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,206/361 Glenferrie Rd,2,u,926867,S,hockingstuart,2016-05-07,7.4,3144,2,2,2,0,2002,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,19 Gordon Gr,3,h,1950000,S,Jellis,2016-05-07,7.4,3144,2,1,1,325,1900,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,7/6 Irving St,2,u,926867,S,Frank,2016-05-07,7.4,3144,2,1,1,0,1970,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,8/15 Wheatland Rd,2,u,926867,S,hockingstuart,2016-05-07,7.4,3144,2,1,1,0,1960,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,35 Evandale Rd,3,h,1895000,S,Jellis,2016-11-07,7.4,3144,3,2,0,258,1940,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,4/382 Glenferrie Rd,3,u,2092464,SP,Marshall,2016-11-07,7.4,3144,3,0,0,0,1940,Stonnington,Southern Metropolitan,4675,Suburb
Malvern,30 Grace St,2,h,926867,S,Marshall,2016-11-07,7.4,3144,2,1,2,383,1900,Stonnington,Southern Metropolitan,4675,Suburb
