Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Balwyn,6 Clapham St,2,Townhouse,859351,SP,Jellis,2017-02-25,9.7,3103,2,2,2,297,1967,Boroondara,Southern Metropolitan,5682
Balwyn,109 Gordon St,4,House,2249415,SP,Jellis,2017-02-25,9.7,3103,4,3,5,655,1938,Boroondara,Southern Metropolitan,5682
Balwyn,14 Kinsale Cr,4,House,1820000,SP,Marshall,2017-02-25,9.7,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,34 Nott St,4,House,2275000,VB,Jellis,2017-02-25,9.7,3103,4,2,1,842,1969,Boroondara,Southern Metropolitan,5682
Balwyn,3/14 Weir St,3,Townhouse,1385000,S,Jellis,2017-02-25,9.7,3103,3,2,2,190,1969,Boroondara,Southern Metropolitan,5682
Balwyn,29 Metung St,4,House,2249415,SP,Jellis,2016-06-27,9.7,3103,4,2,2,662,1969,Boroondara,Southern Metropolitan,5682
Balwyn,27 Reid St,5,House,2946481,SP,Jellis,2016-06-27,9.7,3103,4,2,2,925,1986,Boroondara,Southern Metropolitan,5682
Balwyn,28 Sevenoaks St,5,House,2946481,SN,Noel,2016-06-27,9.7,3103,5,5,3,807,2005,Boroondara,Southern Metropolitan,5682
Balwyn,26 Wills St,4,House,2000000,PI,hockingstuart,2016-06-27,9.7,3103,3,1,2,739,1930,Boroondara,Southern Metropolitan,5682
Balwyn,165 Balwyn Rd,4,House,1900000,S,Mandy,2016-11-27,9.7,3103,4,2,1,665,1940,Boroondara,Southern Metropolitan,5682
Balwyn,1/5 Cherry Rd,2,Unit,859351,S,hockingstuart,2016-11-27,9.7,3103,2,1,1,134,1965,Boroondara,Southern Metropolitan,5682
Balwyn,160 Gordon St,4,House,2249415,SP,Marshall,2016-11-27,9.7,3103,4,2,2,722,2000,Boroondara,Southern Metropolitan,5682
Balwyn,17 Knutsford St,3,House,3401000,S,Jellis,2016-11-27,9.7,3103,3,2,1,706,1930,Boroondara,Southern Metropolitan,5682
Balwyn,1/10 Mangan St,2,Unit,859351,S,Noel,2016-11-27,9.7,3103,2,1,1,207,1967,Boroondara,Southern Metropolitan,5682
Balwyn,47 Naroo St,3,House,1750000,VB,Jellis,2016-11-27,9.7,3103,3,2,3,613,1943,Boroondara,Southern Metropolitan,5682
Balwyn,9 Norbert St,4,House,2249415,S,Marshall,2016-11-27,9.7,3103,4,2,3,681,1969,Boroondara,Southern Metropolitan,5682
Balwyn,1/13 Relowe Cr,3,Unit,1578289,S,Jellis,2016-11-27,9.7,3103,3,2,2,541,1969,Boroondara,Southern Metropolitan,5682
Balwyn,38 Relowe Cr,4,House,2250000,PI,Marshall,2016-11-27,9.7,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,15A Westminster St,4,House,2249415,S,Jellis,2016-11-27,9.7,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,6 Abercrombie St,3,House,1810000,S,Fletchers,2016-05-28,9.7,3103,3,2,2,541,1969,Boroondara,Southern Metropolitan,5682
Balwyn,1/74 Balwyn Rd,3,Townhouse,1100000,S,hockingstuart,2016-05-28,9.7,3103,3,2,1,259,1940,Boroondara,Southern Metropolitan,5682
Balwyn,112 Belmore Rd,5,House,3020000,PI,Jellis,2016-05-28,9.7,3103,5,3,2,715,2009,Boroondara,Southern Metropolitan,5682
Balwyn,3/32 Deepdene Rd,3,Townhouse,1578289,S,hockingstuart,2016-05-28,9.7,3103,3,2,2,541,1969,Boroondara,Southern Metropolitan,5682
Balwyn,51 Yarrbat Av,4,House,2249415,S,Marshall,2016-05-28,9.7,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,3/12 Brenbeal St,2,Unit,730000,S,hockingstuart,2016-08-28,9.7,3103,2,1,1,130,1960,Boroondara,Southern Metropolitan,5682
Balwyn,51 Elliott Av,4,House,1530000,S,hockingstuart,2016-08-28,9.7,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,11 Pryton Ct,3,House,1578289,PI,Noel,2016-08-28,9.7,3103,3,2,2,868,1960,Boroondara,Southern Metropolitan,5682
Balwyn,321a Union Rd,3,House,1500000,SP,Noel,2016-08-28,9.7,3103,3,2,2,404,2011,Boroondara,Southern Metropolitan,5682
Balwyn,46 Yongala St,3,House,1850000,S,Fletchers,2016-08-28,9.7,3103,3,1,1,607,1950,Boroondara,Southern Metropolitan,5682
Balwyn,34 Jurang St,5,House,2946481,S,Marshall,2016-07-30,9.7,3103,6,3,4,876,1980,Boroondara,Southern Metropolitan,5682
Balwyn,33 Power St,4,House,1700000,VB,Marshall,2016-07-30,9.7,3103,3,1,1,672,1935,Boroondara,Southern Metropolitan,5682
Balwyn North,3/41 Clifton St,3,Townhouse,1315000,S,hockingstuart,2016-09-03,9.2,3104,3,2,2,260,2000,Boroondara,Southern Metropolitan,7809
Balwyn North,153 Doncaster Rd,3,House,1500000,PI,Jellis,2016-09-03,9.2,3104,3,2,1,778,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,32 Jaserfold St,2,House,1080000,S,Jellis,2016-09-03,9.2,3104,2,1,1,253,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,2/5 Marwal Av,4,Unit,1450000,S,hockingstuart,2016-09-03,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,32 Maylands Av,2,House,1305000,S,Fletchers,2016-09-03,9.2,3104,2,1,1,404,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,30 Abbott St,7,House,1350000,PI,Barry,2016-12-03,9.2,3104,7,2,0,942,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,25 Bolinda Rd,4,House,1905000,S,Noel,2016-12-03,9.2,3104,4,2,2,647,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,3 Dumblane St,5,House,3300000,PI,hockingstuart,2016-12-03,9.2,3104,5,4,2,760,2015,Boroondara,Southern Metropolitan,7809
Balwyn North,30 Hood St,4,House,1900000,VB,Fletchers,2016-12-03,9.2,3104,4,2,2,642,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,36 Kenny St,3,House,2251000,S,Marshall,2016-12-03,9.2,3104,3,1,2,888,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,2 Maughan Pde,5,House,2209152,S,Noel,2016-12-03,9.2,3104,5,2,1,734,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,24 McShane St,3,House,1553908,SN,Kay,2016-12-03,9.2,3104,3,1,2,652,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,13 Riverview Rd,4,House,2205000,PI,RW,2016-12-03,9.2,3104,4,2,2,750,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,43 Sweyn St,3,House,1265000,S,hockingstuart,2016-12-03,9.2,3104,3,2,1,347,2011,Boroondara,Southern Metropolitan,7809
Balwyn North,10 Carrington St,7,House,1975000,PI,Marshall,2017-03-04,9.2,3104,7,3,2,683,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,49 Fortuna Av,5,House,2209152,S,Marshall,2017-03-04,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,3 Highbury St,3,House,2000000,S,R&H,2017-03-04,9.2,3104,3,1,3,772,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Kawarren St,4,House,1750000,S,Kay,2017-03-04,9.2,3104,4,2,2,673,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,88 Longview Rd,3,House,1450000,VB,Jellis,2017-03-04,9.2,3104,3,1,2,665,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,113 Maud St,4,House,2614000,S,Fletchers,2017-03-04,9.2,3104,4,2,2,772,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,6 Stuart Ct,4,House,1825000,S,Fletchers,2017-03-04,9.2,3104,4,2,3,736,1958,Boroondara,Southern Metropolitan,7809
Balwyn North,61 Sutton St,4,House,2550000,S,Fletchers,2017-03-04,9.2,3104,4,1,4,847,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,38 Nevada St,4,House,1570000,SP,Jellis,2016-06-04,9.2,3104,4,2,1,546,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,325 Belmore Rd,5,House,3250000,PI,Jellis,2016-08-06,9.2,3104,3,4,2,886,2013,Boroondara,Southern Metropolitan,7809
Balwyn North,1 Buchanan Av,4,House,1926869,S,Marshall,2016-08-06,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,45 Cityview Rd,4,House,1750000,PI,Ray,2016-08-06,9.2,3104,4,3,3,667,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Ellendale St,3,Townhouse,1150000,S,Christopher,2016-08-06,9.2,3104,3,2,1,207,2003,Boroondara,Southern Metropolitan,7809
Balwyn North,101 Hill Rd,4,House,1926869,SP,Marshall,2016-08-06,9.2,3104,4,2,2,729,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,10 Sylvander St,3,House,1553908,S,Jellis,2016-08-06,9.2,3104,3,2,2,650,1980,Boroondara,Southern Metropolitan,7809
Balwyn North,85 Tannock St,3,House,1575000,PI,Noel,2016-08-06,9.2,3104,3,2,2,645,1953,Boroondara,Southern Metropolitan,7809
Balwyn North,30 Clifton St,4,House,1572000,S,hockingstuart,2016-05-07,9.2,3104,4,2,2,662,1965,Boroondara,Southern Metropolitan,7809
Balwyn North,8 Kalonga Rd,4,House,1926869,PI,Noel,2016-05-07,9.2,3104,4,1,2,510,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2/1 Leicester St,2,House,1075750,S,Jellis,2016-05-07,9.2,3104,2,1,1,230,2000,Boroondara,Southern Metropolitan,7809
Balwyn North,10 Seattle St,4,House,1500000,VB,Jellis,2016-05-07,9.2,3104,3,2,2,610,1954,Boroondara,Southern Metropolitan,7809
Balwyn North,3/54 Severn St,4,Townhouse,1400000,S,Jellis,2016-05-07,9.2,3104,4,2,1,283,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Buchanan Av,4,House,1926869,S,Marshall,2016-11-07,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,108 Bulleen Rd,5,House,1750000,VB,Jellis,2016-11-07,9.2,3104,5,3,2,705,2013,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Carrington St,4,House,1850000,VB,Jellis,2016-11-07,9.2,3104,4,2,2,619,1990,Boroondara,Southern Metropolitan,7809
Balwyn North,37 Gardenia Rd,5,House,2209152,PN,RW,2016-11-07,9.2,3104,5,5,2,720,2016,Boroondara,Southern Metropolitan,7809
Balwyn North,7 Clifton St,4,House,1400000,PI,hockingstuart,2016-10-08,9.2,3104,4,2,2,714,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2/34 Doncaster Rd,3,Unit,1050000,S,Fletchers,2016-10-08,9.2,3104,3,2,2,244,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,7 Page St,5,House,3690000,S,RW,2016-10-08,9.2,3104,4,4,2,624,1967,Boroondara,Southern Metropolitan,7809
Balwyn North,1/39 Trentwood Av,2,Unit,709000,S,Jellis,2016-10-08,9.2,3104,2,1,1,404,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,58 Aquila St,3,House,1553908,S,Fletchers,2016-09-10,9.2,3104,3,2,2,635,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Cascade St,4,House,1926869,SP,Marshall,2016-09-10,9.2,3104,4,1,1,847,1939,Boroondara,Southern Metropolitan,7809
Balwyn North,8 Cash St,4,House,1740000,VB,Jellis,2016-09-10,9.2,3104,4,2,2,610,1993,Boroondara,Southern Metropolitan,7809
Balwyn North,7 Grieve St,4,House,2575000,PI,Jellis,2016-09-10,9.2,3104,4,3,2,657,2006,Boroondara,Southern Metropolitan,7809
Balwyn North,39 Kawarren St,4,House,1388800,S,Jellis,2016-09-10,9.2,3104,3,2,1,517,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,185 Doncaster Rd,4,House,1702000,PI,Jellis,2016-12-10,9.2,3104,4,2,2,715,1939,Boroondara,Southern Metropolitan,7809
Balwyn North,41 Helston St,4,House,1800000,VB,Fletchers/One,2016-12-10,9.2,3104,4,2,4,587,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,17 Maylands Av,4,House,3300000,VB,Jellis,2016-12-10,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,53 Sweyn St,2,House,1400000,S,Noel,2016-12-10,9.2,3104,2,1,1,694,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,2/11 Winfield Rd,2,Townhouse,860000,S,hockingstuart,2016-12-10,9.2,3104,2,2,2,204,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,2/31 Sutton St,3,Unit,1553908,S,Fletchers,2017-02-11,9.2,3104,3,1,2,345,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,13 Lucifer St,4,House,1670000,SP,Marshall,2017-03-11,9.2,3104,4,3,2,689,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,141 Greythorn Rd,5,House,1500000,S,hockingstuart,2016-06-12,9.2,3104,3,1,1,800,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,23a The Boulevard,5,House,2200000,VB,Noel,2016-06-12,9.2,3104,5,3,2,900,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,62 Clifton St,4,House,1350000,VB,Jellis,2016-11-12,9.2,3104,4,2,2,815,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,21 Maud St,3,House,1300000,S,Marshall,2016-11-12,9.2,3104,3,1,2,464,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,53 Trentwood Av,5,House,2190000,S,Marshall,2016-11-12,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,1 Bolinda Rd,3,House,1700000,VB,Fletchers,2016-08-13,9.2,3104,3,2,3,763,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,35 Corhampton Rd,3,House,1750000,VB,Noel,2016-08-13,9.2,3104,2,1,2,854,1948,Boroondara,Southern Metropolitan,7809
Balwyn North,151 Bulleen Rd,3,House,980000,SP,Fletchers,2016-05-14,9.2,3104,3,1,1,542,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,56a Clifton St,3,House,1230000,S,Noel,2016-05-14,9.2,3104,3,3,1,310,2012,Boroondara,Southern Metropolitan,7809
Balwyn North,12 Hood St,5,House,2209152,S,Marshall,2016-05-14,9.2,3104,5,5,2,643,2007,Boroondara,Southern Metropolitan,7809
Balwyn North,2 Tudor Ct,7,House,2600000,PI,Barry,2016-05-14,9.2,3104,5,3,3,637,2008,Boroondara,Southern Metropolitan,7809
Balwyn North,28 Walnut Rd,4,House,1950000,S,Fletchers,2016-05-14,9.2,3104,3,3,2,665,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Bernard St,3,House,1553908,SP,Jellis,2016-10-15,9.2,3104,3,1,1,612,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Dumblane St,5,House,1750000,PI,RW,2016-10-15,9.2,3104,5,2,2,710,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,42 Maud St,3,House,1480000,PI,Jellis,2016-10-15,9.2,3104,3,1,4,605,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,19 Nicholson St,4,House,1926869,S,Jellis,2016-10-15,9.2,3104,4,3,2,879,1930,Boroondara,Southern Metropolitan,7809
Balwyn North,54 Sutton St,3,House,1818000,S,Fletchers,2016-10-15,9.2,3104,3,1,1,722,1930,Boroondara,Southern Metropolitan,7809
Balwyn North,1 Ventnor St,3,House,1553908,S,Jellis,2016-10-15,9.2,3104,3,2,2,696,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,237a Balwyn Rd,5,House,1310000,PI,Appleby,2016-04-16,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,1/17 Corhampton Rd,3,House,1553908,S,Jellis,2016-04-16,9.2,3104,3,2,2,234,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,8 Kawarren St,5,House,2209152,SN,Jellis,2016-04-16,9.2,3104,5,4,2,676,1968,Boroondara,Southern Metropolitan,7809
Balwyn North,17 Stephens St,4,House,3360000,S,Assisi,2016-04-16,9.2,3104,4,3,1,904,2003,Boroondara,Southern Metropolitan,7809
Balwyn North,20 Ajax St,4,House,1620000,S,Jellis,2016-07-16,9.2,3104,4,2,1,654,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,24 Cumberland Av,4,House,1420000,VB,Jellis,2016-07-16,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Illawarra Rd,3,House,1903000,S,Noel,2016-07-16,9.2,3104,3,1,2,713,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Andrew Ct,3,House,1553908,SP,Fletchers,2016-09-17,9.2,3104,3,2,2,632,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,45 Dempster Av,5,House,1900000,VB,Marshall,2016-09-17,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,45 Woodville St,4,House,1712000,S,Fletchers,2016-09-17,9.2,3104,3,2,2,639,1954,Boroondara,Southern Metropolitan,7809
Balwyn North,12 Clifton St,4,House,1720000,PI,Marshall,2017-03-18,9.2,3104,4,3,2,869,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,23 Maud St,2,House,1350000,SP,Nelson,2017-03-18,9.2,3104,2,1,2,467,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,2/5 Maud St,2,Unit,1075750,PI,Fletchers,2017-03-18,9.2,3104,2,1,1,120,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,9 Seattle St,4,House,1675000,S,Fletchers,2017-03-18,9.2,3104,4,2,2,667,1974,Boroondara,Southern Metropolitan,7809
Balwyn North,16 Sylvan St,4,Townhouse,1680000,S,Noel,2017-03-18,9.2,3104,4,3,1,362,2014,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Aylmer St,4,House,1926869,S,hockingstuart,2016-06-18,9.2,3104,3,1,1,716,1945,Boroondara,Southern Metropolitan,7809
Balwyn North,49 Aylmer St,3,House,1800000,PI,hockingstuart,2016-06-18,9.2,3104,3,1,1,809,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Echo Av,5,House,1540000,VB,Jellis,2016-06-18,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,14 Hedderwick St,4,House,1550000,S,Noel,2016-06-18,9.2,3104,4,3,4,707,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,168 Maud St,4,House,1926869,PI,Jellis,2016-06-18,9.2,3104,4,2,2,720,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,31 Viewhill Rd,4,House,1926869,S,Jellis,2016-06-18,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Leicester St,3,House,1553908,S,Fletchers,2016-11-19,9.2,3104,3,2,2,423,2010,Boroondara,Southern Metropolitan,7809
Balwyn North,2/22 Severn St,3,Townhouse,1137000,S,Fletchers,2016-11-19,9.2,3104,3,2,2,349,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,28 Severn St,3,House,2100000,VB,Jellis,2016-11-19,9.2,3104,3,2,3,949,1940,Boroondara,Southern Metropolitan,7809
Balwyn North,3 Capella St,2,House,1389000,S,Jellis,2016-05-22,9.2,3104,2,1,4,701,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,3/1 Corhampton Rd,2,House,685000,SP,Jellis,2016-05-22,9.2,3104,2,1,1,177,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,18 Highview Rd,5,House,2209152,PN,Love,2016-05-22,9.2,3104,5,3,3,670,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,1 Morris St,6,House,1900000,VB,hockingstuart,2016-05-22,9.2,3104,6,1,6,691,1974,Boroondara,Southern Metropolitan,7809
Balwyn North,17 Riverview Rd,4,House,1926869,S,Marshall,2016-05-22,9.2,3104,4,2,2,624,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,85a Woodville St,3,House,1335000,S,Fletchers,2016-05-22,9.2,3104,3,2,2,368,2009,Boroondara,Southern Metropolitan,7809
Balwyn North,211 Belmore Rd,5,House,2209152,S,Jellis,2016-08-22,9.2,3104,5,4,3,802,2014,Boroondara,Southern Metropolitan,7809
Balwyn North,13 Bernard St,3,House,1600000,VB,Marshall,2016-08-22,9.2,3104,3,2,2,760,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,4a Corhampton Rd,3,House,1830000,S,Fletchers,2016-08-22,9.2,3104,3,2,2,493,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,6 Hedderwick St,4,House,1926869,SP,Marshall,2016-08-22,9.2,3104,4,2,2,584,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,41 Helston St,4,House,1900000,VB,One,2016-08-22,9.2,3104,4,2,4,587,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,38 Panoramic Rd,2,House,1075750,S,Jellis,2016-08-22,9.2,3104,2,1,1,604,1930,Boroondara,Southern Metropolitan,7809
Balwyn North,65 Sylvander St,4,House,1926869,SS,RT,2016-08-22,9.2,3104,3,2,2,628,1940,Boroondara,Southern Metropolitan,7809
Balwyn North,25 Bernard St,5,House,2209152,S,Jellis,2016-04-23,9.2,3104,5,3,2,675,1956,Boroondara,Southern Metropolitan,7809
Balwyn North,10 Citron Av,5,House,1650000,VB,Owen,2016-04-23,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,11 Highview Rd,5,House,1500000,VB,hockingstuart,2016-04-23,9.2,3104,5,2,2,605,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,24 Maud St,4,House,1926869,S,Jellis,2016-04-23,9.2,3104,3,2,2,723,1936,Boroondara,Southern Metropolitan,7809
Balwyn North,23 Alpha St,5,House,2209152,PI,RW,2016-09-24,9.2,3104,5,3,2,700,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,3/48 Alpha St,2,Unit,1040000,S,Fletchers,2016-09-24,9.2,3104,2,1,1,250,1995,Boroondara,Southern Metropolitan,7809
Balwyn North,4 Ajax St,3,House,1553908,S,hockingstuart,2017-02-25,9.2,3104,3,1,3,640,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,31 Almond St,4,House,1926869,SN,Fletchers,2017-02-25,9.2,3104,4,1,2,622,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,66 Almond St,3,House,1520000,S,Jellis,2017-02-25,9.2,3104,3,1,2,622,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,2/42 Gardenia Rd,3,Townhouse,1553908,SP,hockingstuart,2017-02-25,9.2,3104,3,2,2,275,2010,Boroondara,Southern Metropolitan,7809
Balwyn North,19 Hedderwick St,4,House,1250000,VB,Marshall,2017-02-25,9.2,3104,4,2,2,644,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,34 Kawarren St,6,House,1900000,S,Fletchers,2017-02-25,9.2,3104,6,3,2,808,1974,Boroondara,Southern Metropolitan,7809
Balwyn North,2B Lemon Rd,3,House,1553908,S,Jellis,2017-02-25,9.2,3104,3,2,2,293,2014,Boroondara,Southern Metropolitan,7809
Balwyn North,31 MacEdon Av,4,House,2006000,S,Fletchers,2017-02-25,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,430 Balwyn Rd,5,House,1875000,PI,Fletchers,2016-06-27,9.2,3104,5,3,2,842,1961,Boroondara,Southern Metropolitan,7809
Balwyn North,74 Cityview Rd,5,House,2209152,SP,Jellis,2016-06-27,9.2,3104,5,2,2,669,1948,Boroondara,Southern Metropolitan,7809
Balwyn North,43 Helston St,4,House,1530000,PI,hockingstuart,2016-06-27,9.2,3104,4,2,2,701,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,16 Nevada St,4,House,1700000,VB,Jellis,2016-06-27,9.2,3104,3,2,5,754,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,8a Sylvan St,4,House,1300000,VB,Jellis,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,27 Viewhill Rd,4,House,1926869,S,Fletchers,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,35 Walnut Rd,4,House,1760000,S,hockingstuart,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,21 Winfield Rd,2,House,1075750,SN,Barry,2016-06-27,9.2,3104,2,1,1,666,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,10 Wynyard Cr,4,House,2300000,PI,Noel,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,3/191 Balwyn Rd,3,Townhouse,1238000,S,Fletchers,2016-11-27,9.2,3104,3,2,2,186,2010,Boroondara,Southern Metropolitan,7809
Balwyn North,233 Balwyn Rd,3,House,1320000,S,Noel,2016-11-27,9.2,3104,3,1,0,635,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,2 Carron St,4,House,1926869,SP,Fletchers,2016-11-27,9.2,3104,4,2,3,767,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2/2 Hatfield St,2,House,1075750,SP,Fletchers,2016-11-27,9.2,3104,2,1,1,170,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,11 Milfay Ct,3,House,1651000,S,Nelson,2016-11-27,9.2,3104,3,1,2,657,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,23A The Boulevard,5,House,1920000,S,Marshall,2016-11-27,9.2,3104,5,3,2,900,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,123 Winfield Rd,5,House,1560000,S,RT,2016-11-27,9.2,3104,5,2,3,845,1980,Boroondara,Southern Metropolitan,7809
Balwyn North,69 Aylmer St,5,House,2209152,PI,Marshall,2016-05-28,9.2,3104,5,3,2,942,1970,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Ellendale St,3,House,1038000,S,Christopher,2016-05-28,9.2,3104,3,2,1,207,2003,Boroondara,Southern Metropolitan,7809
Balwyn North,38 Ferdinand Av,4,House,1926869,SP,Marshall,2016-05-28,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,38 Ferninand Av,4,House,1926869,SP,Marshall,2016-05-28,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,22 Highbury St,2,House,1075750,S,hockingstuart,2016-05-28,9.2,3104,2,1,1,362,1969,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Maughan Pde,5,House,1660000,PI,hockingstuart,2016-05-28,9.2,3104,4,3,2,737,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,61 Ray Dr,3,House,1260000,PI,hockingstuart,2016-05-28,9.2,3104,3,2,2,458,1997,Boroondara,Southern Metropolitan,7809
