Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Alphington,22 Lowther St,3,h,1165000,S,Jun-16,6.4,3078,3,1,2,979,1990,Yarra,Northern Metropolitan
Alphington,6/11 Broomfield Av,2,u,530000,S,Nov-16,6.4,3078,2,1,1,71,1972,Darebin,Northern Metropolitan
Alphington,11 Margaret Gr,4,h,1900000,SP,Nov-16,6.4,3078,4,2,2,556,1930,Yarra,Northern Metropolitan
Alphington,21 Como St,5,h,2840000,SN,Aug-16,6.4,3078,5,2,2,552,1916,Yarra,Northern Metropolitan
Alphington,6 Naroon Rd,3,h,1485000,SP,Aug-16,6.4,3078,3,0,0,597,1990,Darebin,Northern Metropolitan
Alphington,42 Shiers St,4,h,1950000,S,Jul-16,6.4,3078,4,2,3,589,1920,Darebin,Northern Metropolitan
Altona,158 Queen St,3,h,520000,VB,Sep-16,13.8,3018,3,2,1,352,2015,Hobsons Bay,Western Metropolitan
Altona,59 Bracken Gr,5,h,1525000,S,Dec-16,13.8,3018,5,3,3,729,2005,Hobsons Bay,Western Metropolitan
Altona,1/123 Blyth St,2,t,720000,S,Feb-16,13.8,3018,2,1,2,292,2013,Hobsons Bay,Western Metropolitan
Altona,4 Blyth St,3,h,1120000,S,Mar-17,13.8,3018,3,1,2,506,1930,Hobsons Bay,Western Metropolitan
Altona,20 Linnet St,4,h,780000,PI,Jun-16,13.8,3018,4,1,4,655,1975,Hobsons Bay,Western Metropolitan
Altona,29 Rose St,4,h,1780000,SP,Jun-16,13.8,3018,4,3,6,1057,1962,Hobsons Bay,Western Metropolitan
Altona,1/170 Blyth St,3,u,630000,S,Aug-16,13.8,3018,2,1,2,311,1955,Hobsons Bay,Western Metropolitan
Altona,5/35 Grieve Pde,2,u,406000,SP,Aug-16,13.8,3018,2,1,1,65,1988,Hobsons Bay,Western Metropolitan
Altona,156 Maidstone St,3,h,660000,VB,May-16,13.8,3018,3,1,1,602,1955,Hobsons Bay,Western Metropolitan
Altona,11 Keeshan Ct,3,h,683500,S,Nov-16,13.8,3018,3,1,1,530,1982,Hobsons Bay,Western Metropolitan
Altona,1/4 Deavey Ct,2,u,540000,VB,Oct-16,13.8,3018,2,1,1,204,1988,Hobsons Bay,Western Metropolitan
Altona,1/136 Queen St,2,u,580000,S,Oct-16,13.8,3018,2,1,1,225,1988,Hobsons Bay,Western Metropolitan
Altona,173 Queen St,3,h,1335000,S,Oct-16,13.8,3018,3,1,4,777,1953,Hobsons Bay,Western Metropolitan
Altona,1/265 Queen St,3,t,800000,SP,Oct-16,13.8,3018,3,2,2,280,1997,Hobsons Bay,Western Metropolitan
Altona,3/26 Grieve Pde,2,u,510000,S,Sep-16,13.8,3018,2,1,1,127,1990,Hobsons Bay,Western Metropolitan
Altona,261 Queen St,4,h,1070000,S,Sep-16,13.8,3018,4,2,2,695,1975,Hobsons Bay,Western Metropolitan
Altona,4/5 Rose St,2,u,425000,S,Sep-16,13.8,3018,2,1,2,115,1980,Hobsons Bay,Western Metropolitan
Altona,1/60 David St,3,u,605000,S,Dec-16,13.8,3018,3,2,2,230,1982,Hobsons Bay,Western Metropolitan
Altona,1A Merritt Ct,3,t,705000,S,Feb-17,13.8,3018,3,2,2,197,1982,Hobsons Bay,Western Metropolitan
Altona,4/31 Millers Rd,2,u,391000,SP,Feb-17,13.8,3018,2,1,1,0,1965,Hobsons Bay,Western Metropolitan
Altona,111/112 Pier St,2,u,440000,SP,Feb-17,13.8,3018,2,1,1,0,1988,Hobsons Bay,Western Metropolitan
Altona,24 Wren St,4,h,845000,S,Feb-17,13.8,3018,4,1,2,745,1950,Hobsons Bay,Western Metropolitan
Altona,54 Seves St,3,h,766000,S,Mar-17,13.8,3018,3,1,2,473,1982,Hobsons Bay,Western Metropolitan
Altona,1/152 Blyth St,3,t,743000,SP,Nov-16,13.8,3018,3,2,2,211,1982,Hobsons Bay,Western Metropolitan
Altona,2/6 Galvin St,3,t,650000,SP,Nov-16,13.8,3018,3,1,2,473,1982,Hobsons Bay,Western Metropolitan
Altona,4/57 Blyth St,3,u,730000,SP,Aug-16,13.8,3018,3,2,1,69,2014,Hobsons Bay,Western Metropolitan
Altona,10 Wilga Av,3,t,916500,S,Aug-16,13.8,3018,3,1,2,473,1982,Hobsons Bay,Western Metropolitan
Altona,164 Maidstone St,3,h,635000,S,May-16,13.8,3018,3,1,4,625,1960,Hobsons Bay,Western Metropolitan
Altona,3/25 Rayner St,2,u,620000,SP,May-16,13.8,3018,2,1,1,168,1988,Hobsons Bay,Western Metropolitan
Altona,3/46 Sargood St,2,u,447000,S,Oct-16,13.8,3018,2,1,1,137,1990,Hobsons Bay,Western Metropolitan
Altona,1/57 Blyth St,3,u,730000,SP,Apr-16,13.8,3018,3,2,1,70,1982,Hobsons Bay,Western Metropolitan
Altona,22 Fenfield St,3,h,678000,S,Apr-16,13.8,3018,3,1,2,606,1950,Hobsons Bay,Western Metropolitan
Altona,5/8 David St,2,u,580000,PI,Jul-16,13.8,3018,2,2,1,175,2013,Hobsons Bay,Western Metropolitan
Altona,1/28 Seves St,3,h,712000,S,Sep-16,13.8,3018,3,1,2,363,1982,Hobsons Bay,Western Metropolitan
Altona,27 McIntyre Dr,3,h,840000,SP,Mar-17,13.8,3018,3,2,2,534,1965,Hobsons Bay,Western Metropolitan
Altona,4 Boyd St,3,h,980000,S,Nov-16,13.8,3018,3,1,2,724,1982,Hobsons Bay,Western Metropolitan
Altona,5a Emu Av,4,h,1000000,S,Nov-16,13.8,3018,4,2,3,625,1975,Hobsons Bay,Western Metropolitan
Altona,12 Spear Ct,3,t,605100,S,May-16,13.8,3018,3,2,0,265,1982,Hobsons Bay,Western Metropolitan
Altona,185 Queen St,3,h,880000,PI,Aug-16,13.8,3018,3,3,1,577,1982,Hobsons Bay,Western Metropolitan
Altona,3/20 Mulga St,3,u,577000,S,Apr-16,13.8,3018,3,2,1,205,2007,Hobsons Bay,Western Metropolitan
Altona,95 Blyth St,4,h,1058286,SN,Feb-17,13.8,3018,4,2,3,504,1975,Hobsons Bay,Western Metropolitan
Altona,51 Millers Rd,4,h,1030000,S,Feb-17,13.8,3018,4,1,0,797,1975,Hobsons Bay,Western Metropolitan
Altona,2/119 Railway St N,3,u,605000,S,Feb-17,13.8,3018,3,1,2,181,1982,Hobsons Bay,Western Metropolitan
Altona,12 Ransom Av,3,h,685000,S,Feb-17,13.8,3018,3,1,2,473,1982,Hobsons Bay,Western Metropolitan
Altona,2/5 Rose St,2,u,587398,PI,Feb-17,13.8,3018,2,1,1,117,1980,Hobsons Bay,Western Metropolitan
Altona,24 McIntyre Dr,3,h,753000,S,Jun-16,13.8,3018,3,2,2,529,1982,Hobsons Bay,Western Metropolitan
Altona,104 Maidstone St,2,h,857000,SP,Nov-16,13.8,3018,2,2,1,675,1950,Hobsons Bay,Western Metropolitan
Altona,49 Bent St,3,h,1500000,S,May-16,13.8,3018,3,1,1,929,1982,Hobsons Bay,Western Metropolitan
Altona,5/57 Blyth St,3,u,730000,SP,May-16,13.8,3018,3,2,1,70,2014,Hobsons Bay,Western Metropolitan
Altona,15 Kookaburra St,3,h,900000,S,May-16,13.8,3018,3,1,4,697,1982,Hobsons Bay,Western Metropolitan
Altona,219 Civic Pde,3,h,740000,S,Aug-16,13.8,3018,3,1,2,604,1982,Hobsons Bay,Western Metropolitan
Altona,3 Curtin Ct,4,h,931000,S,Aug-16,13.8,3018,4,2,3,532,1970,Hobsons Bay,Western Metropolitan
Altona,2/60 David St,2,h,535600,SP,Jul-16,13.8,3018,2,1,1,154,1996,Hobsons Bay,Western Metropolitan
Altona North,1 Beuron Rd,3,h,767212,SP,Sep-16,11.1,3025,3,1,1,620,1950,Hobsons Bay,Western Metropolitan
Altona North,45 Hearn St,5,h,1085000,S,Sep-16,11.1,3025,5,3,6,592,1965,Hobsons Bay,Western Metropolitan
Altona North,4 Knapp St,3,h,781000,S,Sep-16,11.1,3025,3,1,2,533,1970,Hobsons Bay,Western Metropolitan
Altona North,103 Sixth Av,4,h,857500,S,Sep-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,80A Hansen St,4,h,960000,S,Mar-17,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,21 Hatherley Gr,3,h,750000,SP,Mar-17,11.1,3025,3,1,3,554,1972,Hobsons Bay,Western Metropolitan
Altona North,3/66 Marion St,2,t,421000,S,Mar-17,11.1,3025,2,1,1,77,2009,Hobsons Bay,Western Metropolitan
Altona North,153 Mills St,3,h,1405000,S,Mar-17,11.1,3025,3,1,3,655,1972,Hobsons Bay,Western Metropolitan
Altona North,1/70 Misten Av,2,h,524875,S,Mar-17,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,33 Carthy St,3,h,683000,S,Jun-16,11.1,3025,3,1,2,534,1967,Hobsons Bay,Western Metropolitan
Altona North,47 Ginifer Av,3,h,767212,SN,Jun-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,16 Harris St,3,h,623000,S,Jun-16,11.1,3025,3,1,3,540,1972,Hobsons Bay,Western Metropolitan
Altona North,1/5 Little St,3,h,720000,VB,Aug-16,11.1,3025,3,2,1,0,2012,Hobsons Bay,Western Metropolitan
Altona North,58a Clematis Av,4,t,780000,S,May-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,1/77 Hansen St,3,u,720000,S,May-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,21 Joel Av,3,h,705000,SP,May-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,1/95 Mills St,3,h,588000,S,May-16,11.1,3025,3,1,1,328,1970,Hobsons Bay,Western Metropolitan
Altona North,2/5 Stapley Cr,4,h,720000,VB,May-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,5 Binns St,3,h,710000,PI,Nov-16,11.1,3025,3,1,3,540,1960,Hobsons Bay,Western Metropolitan
Altona North,2/9 First Av,2,h,550000,SP,Nov-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,1/28 Irwin Av,3,u,640000,VB,Nov-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,3/49 Misten Av,3,h,537500,SP,Nov-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,29a The Broadway,4,t,877278,PN,Nov-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,25 Allan St,4,h,875000,SP,Oct-16,11.1,3025,3,1,4,559,1965,Hobsons Bay,Western Metropolitan
Altona North,9 Fourth Av,3,h,800000,S,Oct-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,11a Edward Av,3,t,713500,S,Sep-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,45 Freemans Rd,4,h,877278,PN,Dec-16,11.1,3025,4,2,5,537,1960,Hobsons Bay,Western Metropolitan
Altona North,21 Hatherley Gr,3,h,700000,VB,Dec-16,11.1,3025,3,1,3,554,1972,Hobsons Bay,Western Metropolitan
Altona North,1B Paproth Gr,2,h,551000,SP,Dec-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,7 Seventh Av,3,h,685000,SP,Dec-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,1/256 Mason St,2,t,640000,S,Mar-17,11.1,3025,2,1,1,252,1965,Hobsons Bay,Western Metropolitan
Altona North,21 Allan St,4,h,650000,SP,Jun-16,11.1,3025,4,1,4,558,1970,Hobsons Bay,Western Metropolitan
Altona North,56a First Av,3,h,925000,SP,Nov-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,63a First Av,3,h,767212,PI,Aug-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,59 Misten Av,2,h,524875,PI,Aug-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,85a First Av,3,t,670000,VB,May-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,22 Joel Av,3,h,680000,SP,May-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,11 Mahon Av,3,h,765000,S,May-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,2/36 May St,3,h,675000,S,May-16,11.1,3025,3,2,2,171,2012,Hobsons Bay,Western Metropolitan
Altona North,11 Beevers St,3,h,708000,S,Oct-16,11.1,3025,3,1,2,585,1960,Hobsons Bay,Western Metropolitan
Altona North,2/10 Cleghorn Av,3,t,656000,SP,Oct-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,2 Edward Av,4,h,883000,S,Oct-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,10 Murphy St,4,h,965000,SP,Oct-16,11.1,3025,4,1,4,851,1970,Hobsons Bay,Western Metropolitan
Altona North,128 Second Av,3,h,870000,S,Oct-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,5/24 Valerian Av,3,h,681000,PI,Oct-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,2/31 Cooper Av,2,h,522500,SA,Jul-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,9 Begonia Av,5,h,972000,S,Sep-16,11.1,3025,5,3,4,830,1965,Hobsons Bay,Western Metropolitan
Altona North,1/36 Amaranth Av,3,t,590000,PI,Jun-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,3/36 Amaranth Av,2,h,450000,PI,Jun-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,61 Cooper Av,3,h,765000,S,Jun-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,10 Freemans St,3,h,750000,VB,Jun-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,16 Beevers St,3,h,680000,S,Nov-16,11.1,3025,3,1,3,551,1972,Hobsons Bay,Western Metropolitan
Altona North,150A McIntosh Rd,2,t,510000,SP,Nov-16,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,21 Neal Ct,3,h,770000,SP,Nov-16,11.1,3025,3,1,3,602,1972,Hobsons Bay,Western Metropolitan
Altona North,31 Duosa Rd,3,h,923000,S,May-16,11.1,3025,3,1,2,740,1972,Hobsons Bay,Western Metropolitan
Altona North,252 Millers Rd,4,h,693000,SP,May-16,11.1,3025,4,2,4,315,2008,Hobsons Bay,Western Metropolitan
Altona North,1/156 Chambers Rd,3,h,620000,SP,Aug-16,11.1,3025,5,2,2,276,2010,Hobsons Bay,Western Metropolitan
Altona North,19 Cleghorn Av,3,h,800000,S,Aug-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,2 Gadsden St,3,h,728500,S,Aug-16,11.1,3025,3,1,1,531,1960,Hobsons Bay,Western Metropolitan
Altona North,24 Hansen St,3,h,931000,S,Aug-16,11.1,3025,3,2,1,590,1950,Hobsons Bay,Western Metropolitan
Altona North,4 Prismall St,3,h,988000,S,Aug-16,11.1,3025,3,1,4,715,2008,Hobsons Bay,Western Metropolitan
Altona North,1/21 Freemans Rd,3,h,590000,SP,Apr-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,122 McIntosh Rd,3,h,590000,S,Apr-16,11.1,3025,3,1,2,561,1972,Hobsons Bay,Western Metropolitan
Altona North,35 May St,2,h,610000,S,Sep-16,11.1,3025,2,1,2,691,1986,Hobsons Bay,Western Metropolitan
Altona North,29 Cyclamen Av,2,h,524875,PI,Feb-17,11.1,3025,2,1,1,269,1986,Hobsons Bay,Western Metropolitan
Altona North,6 Hill St,3,h,815000,S,Feb-17,11.1,3025,3,2,3,555,1960,Hobsons Bay,Western Metropolitan
Altona North,84 May St,4,h,970000,S,Feb-17,11.1,3025,4,1,2,708,1970,Hobsons Bay,Western Metropolitan
Altona North,81 Fifth Av,4,h,840000,S,Jul-16,11.1,3025,4,2,4,562,1970,Hobsons Bay,Western Metropolitan
Altona North,23 Huxtable Av,3,h,840000,S,Jul-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,155 Chambers Rd,4,h,760000,S,Jun-16,11.1,3025,4,1,3,668,1970,Hobsons Bay,Western Metropolitan
Altona North,61a First Av,3,h,852500,S,Jun-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,268d Mason St,4,t,847500,S,Jun-16,11.1,3025,4,3,1,252,1970,Hobsons Bay,Western Metropolitan
Altona North,5 Cresser St,4,h,1200000,SP,Nov-16,11.1,3025,4,1,4,633,1960,Hobsons Bay,Western Metropolitan
Altona North,1/33 Fifth Av,3,h,630000,S,Nov-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,1/8 Fourth Av,3,h,767212,PI,Nov-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,107 McIntosh Rd,3,h,700000,SP,Nov-16,11.1,3025,3,1,1,557,1972,Hobsons Bay,Western Metropolitan
Altona North,10 Knapp St,3,h,625000,PI,May-16,11.1,3025,3,1,1,536,1972,Hobsons Bay,Western Metropolitan
Altona North,4/221 Blackshaws Rd,2,u,292000,S,Aug-16,11.1,3025,2,1,1,153,1970,Hobsons Bay,Western Metropolitan
Altona North,56a MacDonald Av,3,t,640000,PI,Aug-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Altona North,126 Sixth Av,3,h,800000,SP,Jul-16,11.1,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan
Armadale,24 Hume St,3,h,1773554,S,Sep-16,6.3,3143,2,1,1,305,1917,Stonnington,Southern Metropolitan
Armadale,8/19 Mercer Rd,2,u,599000,S,Sep-16,6.3,3143,2,1,1,0,1964,Stonnington,Southern Metropolitan
Armadale,1/42 Adelaide St,2,u,550000,VB,Dec-16,6.3,3143,2,1,0,861,1959,Stonnington,Southern Metropolitan
Armadale,14/71 Denbigh Rd,3,u,995000,S,Dec-16,6.3,3143,3,2,2,0,1998,Stonnington,Southern Metropolitan
Armadale,4/769 High St,3,t,1205000,S,Dec-16,6.3,3143,3,2,2,101,2000,Stonnington,Southern Metropolitan
Armadale,12 Huntingtower Rd,3,h,1773554,S,Dec-16,6.3,3143,3,2,2,588,1930,Stonnington,Southern Metropolitan
Armadale,28 Lambeth Av,3,h,2675000,S,Dec-16,6.3,3143,3,2,2,352,1940,Stonnington,Southern Metropolitan
Armadale,7 Llaneast St,3,h,1939000,S,Dec-16,6.3,3143,3,2,2,296,1889,Stonnington,Southern Metropolitan
Armadale,9/55 Northcote Rd,1,u,421500,S,Dec-16,6.3,3143,1,1,0,0,1977,Stonnington,Southern Metropolitan
Armadale,1/7 Railway Av,2,u,585000,SP,Dec-16,6.3,3143,2,1,1,354,1959,Stonnington,Southern Metropolitan
Armadale,65 Barkly Av,3,h,2050000,S,Mar-17,6.3,3143,3,2,2,352,1940,Stonnington,Southern Metropolitan
Armadale,28 Cambridge St,3,h,1870000,S,Mar-17,6.3,3143,3,1,1,217,1888,Stonnington,Southern Metropolitan
Armadale,6 Cambridge St,4,h,3607571,SN,Mar-17,6.3,3143,4,2,1,211,1917,Stonnington,Southern Metropolitan
Armadale,3/16 Fulton St,2,u,678000,S,Mar-17,6.3,3143,2,1,2,0,1959,Stonnington,Southern Metropolitan
Armadale,6 Fulton St,2,h,980460,PI,Mar-17,6.3,3143,2,1,1,183,1959,Stonnington,Southern Metropolitan
Armadale,21 Lambeth Av,3,h,1773554,S,Mar-17,6.3,3143,3,2,2,352,1940,Stonnington,Southern Metropolitan
Armadale,3/20 Mercer Rd,3,t,1918000,SP,Mar-17,6.3,3143,3,2,2,0,1995,Stonnington,Southern Metropolitan
Armadale,7/53 Wattletree Rd,1,u,480577,SP,Mar-17,6.3,3143,1,1,0,881,1977,Stonnington,Southern Metropolitan
Armadale,1/77 Wattletree Rd,2,u,660000,SP,Mar-17,6.3,3143,2,1,1,0,1959,Stonnington,Southern Metropolitan
Armadale,12 Willis St,3,h,2050000,S,Mar-17,6.3,3143,3,2,1,205,1910,Stonnington,Southern Metropolitan
Armadale,12 Alleyne Av,4,h,3607571,S,Jun-16,6.3,3143,4,2,2,598,1917,Stonnington,Southern Metropolitan
Armadale,3/10 Denbigh Rd,2,u,980460,SP,Jun-16,6.3,3143,2,1,1,0,1970,Stonnington,Southern Metropolitan
Armadale,8/71 Denbigh Rd,2,u,700000,VB,Jun-16,6.3,3143,2,1,2,0,1959,Stonnington,Southern Metropolitan
Armadale,11/17 Myamyn St,2,u,3625000,S,Jun-16,6.3,3143,3,2,2,0,2006,Stonnington,Southern Metropolitan
Armadale,526 Orrong Rd,4,h,3000000,VB,Jun-16,6.3,3143,4,2,2,1581,1934,Stonnington,Southern Metropolitan
Armadale,37 Barkly Av,2,h,1930000,S,Aug-16,6.3,3143,2,1,1,354,1959,Stonnington,Southern Metropolitan
Armadale,17 Egerton Rd,4,h,3607571,S,May-16,6.3,3143,4,1,2,500,1917,Stonnington,Southern Metropolitan
Armadale,9/19 Mercer Rd,3,u,735000,PI,May-16,6.3,3143,3,2,1,2113,1970,Stonnington,Southern Metropolitan
Armadale,6/26 Mercer Rd,2,u,825000,S,May-16,6.3,3143,2,1,1,0,1959,Stonnington,Southern Metropolitan
Armadale,538a Orrong Rd,3,t,1586000,S,May-16,6.3,3143,2,2,2,246,1917,Stonnington,Southern Metropolitan
Armadale,557 Orrong Rd,4,h,3607571,S,May-16,6.3,3143,4,2,2,369,1930,Stonnington,Southern Metropolitan
Armadale,5/68 Rose St,3,t,1773554,S,May-16,6.3,3143,2,2,1,175,1970,Stonnington,Southern Metropolitan
Armadale,11/38 Wattletree Rd,2,u,980460,S,May-16,6.3,3143,2,1,1,0,1970,Stonnington,Southern Metropolitan
Armadale,18/41 Kooyong Rd,2,u,645000,S,Oct-16,6.3,3143,3,1,1,0,1960,Stonnington,Southern Metropolitan
Armadale,10 William St,1,h,1435000,SP,Oct-16,6.3,3143,2,2,1,144,1900,Stonnington,Southern Metropolitan
Armadale,11 Adelaide St,4,h,3607571,SN,Sep-16,6.3,3143,3,4,2,662,1920,Stonnington,Southern Metropolitan
Armadale,15/405 Dandenong Rd,1,u,280000,PI,Sep-16,6.3,3143,1,1,1,0,1975,Stonnington,Southern Metropolitan
Armadale,1/2 Armadale St,1,u,400000,PI,Dec-16,6.3,3143,1,1,1,0,1977,Stonnington,Southern Metropolitan
Armadale,54 Denbigh Rd,4,h,3607571,SP,Dec-16,6.3,3143,4,2,2,551,1890,Stonnington,Southern Metropolitan
Armadale,4/20 Mercer Rd,2,h,1780000,S,Dec-16,6.3,3143,2,2,2,0,1959,Stonnington,Southern Metropolitan
Armadale,47 Northcote Rd,3,h,1773554,SP,Dec-16,6.3,3143,3,2,0,246,1890,Stonnington,Southern Metropolitan
Armadale,8/58 Sutherland Rd,2,u,592500,S,Dec-16,6.3,3143,2,1,1,0,1970,Stonnington,Southern Metropolitan
Armadale,6A Munro St,3,h,1773554,S,Nov-16,6.3,3143,3,2,1,242,1915,Stonnington,Southern Metropolitan
Armadale,40 New St,2,h,1210000,S,Nov-16,6.3,3143,2,1,0,249,1910,Stonnington,Southern Metropolitan
Armadale,35 Northcote Rd,4,h,2801000,S,Nov-16,6.3,3143,4,2,2,624,1900,Stonnington,Southern Metropolitan
Armadale,7/17 Myamyn St,3,u,1773554,SP,Aug-16,6.3,3143,3,2,3,0,2006,Stonnington,Southern Metropolitan
Armadale,595 Orrong Rd,3,h,1773554,S,Aug-16,6.3,3143,2,2,2,292,1910,Stonnington,Southern Metropolitan
Armadale,3 Wattletree Rd,3,h,1773554,SN,May-16,6.3,3143,3,2,1,482,1930,Stonnington,Southern Metropolitan
Armadale,7/53 Wattletree Rd,1,u,390000,S,May-16,6.3,3143,1,1,0,881,1977,Stonnington,Southern Metropolitan
Armadale,2b Denbigh Rd,3,h,1773554,S,Oct-16,6.3,3143,3,2,1,228,1915,Stonnington,Southern Metropolitan
Armadale,791 High St,3,h,1800000,PI,Oct-16,6.3,3143,3,2,2,405,1910,Stonnington,Southern Metropolitan
Armadale,22 Lambeth Av,4,h,3607571,SN,Oct-16,6.3,3143,4,2,2,598,1917,Stonnington,Southern Metropolitan
Armadale,25 Llaneast St,4,h,2200000,PI,Oct-16,6.3,3143,4,1,2,495,1900,Stonnington,Southern Metropolitan
Armadale,5 Alleyne Av,4,h,3607571,S,Apr-16,6.3,3143,4,2,2,598,1917,Stonnington,Southern Metropolitan
Armadale,8/569 Orrong Rd,1,u,324000,S,Apr-16,6.3,3143,1,1,1,0,1977,Stonnington,Southern Metropolitan
Armadale,19 Sutherland Rd,3,h,1773554,S,Apr-16,6.3,3143,3,1,2,451,1940,Stonnington,Southern Metropolitan
Armadale,17/579 Dandenong Rd,2,u,980460,S,Jul-16,6.3,3143,2,1,1,0,1966,Stonnington,Southern Metropolitan
Armadale,11/26 Gladstone Av,2,u,980460,S,Jul-16,6.3,3143,2,1,1,354,1959,Stonnington,Southern Metropolitan
Armadale,2/1 Munro St,3,u,1773554,SP,Jul-16,6.3,3143,3,1,4,0,1940,Stonnington,Southern Metropolitan
Armadale,1 Cambridge St,2,h,980460,S,Sep-16,6.3,3143,3,1,2,230,1888,Stonnington,Southern Metropolitan
Armadale,367 Dandenong Rd,6,h,5525000,S,Sep-16,6.3,3143,5,3,4,1491,1935,Stonnington,Southern Metropolitan
Armadale,10 Egerton Rd,4,h,3607571,S,Sep-16,6.3,3143,2,2,2,449,1900,Stonnington,Southern Metropolitan
Armadale,34a Rose St,2,h,1125000,S,Sep-16,6.3,3143,3,1,2,169,1956,Stonnington,Southern Metropolitan
Armadale,42 Rose St,3,h,2250000,S,Sep-16,6.3,3143,3,3,1,301,1940,Stonnington,Southern Metropolitan
Armadale,12 Auburn Gr,3,h,2360000,S,Mar-17,6.3,3143,3,2,0,336,1940,Stonnington,Southern Metropolitan
Armadale,31 Hume St,2,h,1900000,VB,Mar-17,6.3,3143,2,2,0,207,1959,Stonnington,Southern Metropolitan
Armadale,10/581 Orrong Rd,1,u,440000,SP,Mar-17,6.3,3143,1,1,1,0,1970,Stonnington,Southern Metropolitan
Armadale,5/8 Sutherland Rd,2,u,980460,SP,Mar-17,6.3,3143,2,1,1,354,1959,Stonnington,Southern Metropolitan
Armadale,5/92 Wattletree Rd,2,u,980460,SN,Mar-17,6.3,3143,2,1,1,734,2006,Stonnington,Southern Metropolitan
Armadale,7/579 Dandenong Rd,2,u,490000,PI,Jun-16,6.3,3143,2,1,1,0,1966,Stonnington,Southern Metropolitan
Armadale,1/13 Denbigh Rd,3,t,1773554,PI,Jun-16,6.3,3143,3,2,2,0,1998,Stonnington,Southern Metropolitan
Armadale,19 Glassford St,3,h,2365000,S,Jun-16,6.3,3143,3,2,1,316,1940,Stonnington,Southern Metropolitan
Armadale,14 New St,3,h,1300000,VB,Jun-16,6.3,3143,2,1,2,212,1900,Stonnington,Southern Metropolitan
Armadale,9/38 Northcote Rd,2,u,980460,SP,Jun-16,6.3,3143,2,1,1,0,1970,Stonnington,Southern Metropolitan
Armadale,7/501 Orrong Rd,3,u,732000,S,Jun-16,6.3,3143,3,2,2,0,1940,Stonnington,Southern Metropolitan
