"country","latitude","longitude","show_id","type","title","director","cast","date_added","release_year","rating","duration","listed_in"
"Australia",-25.274398,133.775136,"s4747","Movie","Kath & Kimderella","Ted Emery","Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw","July 28, 2018",2012,"TV-14","86 min","Comedies"
"Australia",-25.274398,133.775136,"s3634","TV Show","The Letdown","","Alison Bell, Duncan Fellows, Noni Hazlehurst, Sacha Horler, Leon Ford, Lucy Durack, Leah Vandenberg, Celeste Barber, Xana Tang, Patrick Brammall","July 31, 2019",2019,"TV-MA","2 Seasons","International TV Shows, TV Comedies, TV Dramas"
"Australia",-25.274398,133.775136,"s8498","Movie","The Sapphires","Wayne Blair","Chris O'Dowd, Deborah Mailman, Jessica Mauboy, Shari Sebbens, Miranda Tapsell, Tory Kittles, Eka Darville, Tammy Anderson, Lynette Narkle, Kylie Belling","April 26, 2019",2012,"PG-13","99 min","Comedies, Dramas, Independent Movies"
"Australia",-25.274398,133.775136,"s4044","TV Show","Secret City","","Anna Torv, Jacki Weaver, Dan Wyllie, Alex Dimitriades, Damon Herriman, Mekhi Phifer, Eugenia Yuan, Matt Zeremes, Alan Dale","March 6, 2019",2016,"TV-MA","2 Seasons","International TV Shows, TV Dramas, TV Mysteries"
"Australia",-25.274398,133.775136,"s4671","TV Show","Sisters","","Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman, Charlie Garber, Lindsay Farris, Zindzi Okenyo, Catherine McClements, Roy Billing, Magda Szubanski","September 1, 2018",2018,"TV-MA","1 Season","International TV Shows, TV Comedies, TV Dramas"
"Australia",-25.274398,133.775136,"s2227","TV Show","Single Wives","","Fifi Box, Matthew Hussey","July 18, 2020",2018,"TV-MA","1 Season","Reality TV, Romantic TV Shows"
"Australia",-25.274398,133.775136,"s4771","Movie","Going for Gold","Clay Glen","Kelli Berglund, Emily Morris, Terry Rogers, Jess Kuss, Jo Stone, Elysia Markou, Daisy Anderson, Ruth Natalie Fallon, Henry Turczynowicz, Martha Lott","July 15, 2018",2018,"TV-G","88 min","Children & Family Movies, Dramas, International Movies"
"Australia",-25.274398,133.775136,"s3706","TV Show","Instant Hotel","","Luke Jacobz, Juliet Ashworth","June 28, 2019",2019,"TV-MA","2 Seasons","International TV Shows, Reality TV"
"Australia",-25.274398,133.775136,"s2469","Movie","Hannah Gadsby: Douglas","Madeleine Parry","Hannah Gadsby","May 26, 2020",2020,"TV-MA","73 min","Stand-Up Comedy"
"Australia",-25.274398,133.775136,"s6948","Movie","Head On","Ana Kokkinos","Alex Dimitriades, Paul Capsis, Julian Garner, Tony Nikolakopoulos, Elena Mandalis, Eugenia Fragos, Damien Fotiou, Andrea Mandalis, Maria Mercedes, Dora Kaskanis, Alex Papps, Vassili Zappa","August 25, 2018",1998,"TV-MA","104 min","Dramas, Independent Movies, LGBTQ Movies"
"Australia",-25.274398,133.775136,"s7313","TV Show","Little Lunch","","Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena","February 1, 2018",2015,"","1 Season","Kids' TV, TV Comedies"
"Australia",-25.274398,133.775136,"s6984","Movie","Holding the Man","Neil Armfield","Ryan Corr, Craig Stott, Kerry Fox, Camilla Ah Kin, Sarah Snook, Guy Pearce, Anthony LaPaglia, Geoffrey Rush","August 1, 2016",2015,"TV-MA","128 min","Dramas, International Movies, LGBTQ Movies"
"Australia",-25.274398,133.775136,"s7515","Movie","Mountain","Jennifer Peedom","","October 1, 2018",2017,"PG","74 min","Action & Adventure, Documentaries, International Movies"
"Australia",-25.274398,133.775136,"s7437","TV Show","MegaTruckers","","","July 12, 2019",2012,"TV-PG","1 Season","Reality TV"
"Australia",-25.274398,133.775136,"s8384","Movie","The Last Days of Chez Nous","Gillian Armstrong","Lisa Harrow, Bruno Ganz, Kerry Fox, Miranda Otto, Kiri Paramore, Bill Hunter","November 1, 2016",1992,"R","93 min","Classic Movies, Dramas"
"Australia",-25.274398,133.775136,"s6870","Movie","Goldstone","Ivan Sen","Aaron Pedersen, Alex Russell, Jacki Weaver, Cheng Pei-pei, David Gulpilil, Michelle Lim Davidson, David Wenham, Tommy Lewis, Tommy Caldwell","December 10, 2018",2016,"R","110 min","Thrillers"
"Australia",-25.274398,133.775136,"s8749","Movie","Winter of Our Dreams","John Duigan","Judy Davis, Bryan Brown, Cathy Downes, Baz Luhrmann, Peter Mochrie, Mervyn Drake, Margie McCrae","November 1, 2016",1981,"NR","86 min","Classic Movies, Dramas"
"Australia",-25.274398,133.775136,"s4310","TV Show","Tidelands","","Charlotte Best, Elsa Pataky, Marco Pigossi, Aaron Jakubenko, Mattias Inwood, Dalip Sondhi, Alex Dimitriades, Richard Davies, Caroline Brazier, Peter O'Brien, Madeleine Madden","December 14, 2018",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Australia",-25.274398,133.775136,"s5845","TV Show","72 Cutest Animals","","","June 1, 2016",2016,"TV-PG","1 Season","Docuseries, International TV Shows, Science & Nature TV"
"Australia",-25.274398,133.775136,"s3195","Movie","Iron Fists and Kung-Fu Kicks","Serge Ou","","December 1, 2019",2019,"TV-MA","108 min","Documentaries, International Movies"
"Australia",-25.274398,133.775136,"s4340","Movie","Faraar","Baljit Singh Deo","Kainaat Arora, Jaggi Singh, Gippy Grewal","December 1, 2018",2015,"TV-14","146 min","Action & Adventure, Dramas, International Movies"
"Australia",-25.274398,133.775136,"s4824","Movie","Hannah Gadsby: Nanette","Madeleine Parry, Jon Olb","Hannah Gadsby","June 19, 2018",2018,"TV-MA","70 min","Stand-Up Comedy"
"Australia",-25.274398,133.775136,"s2467","TV Show","Mako Mermaids: An H2O Adventure","","Lucy Fry, Ivy Latimer, Amy Ruffle, Chai Romruen, Isabel Durant, Allie Bertram, Linda Ngo, Gemma Forsyth, Dominic Deutscher, Kerith Atkinson, Rowan Hills, Brooke Nichole Lee","May 28, 2020",2016,"TV-G","4 Seasons","Kids' TV, TV Comedies"
"Australia",-25.274398,133.775136,"s8008","Movie","Shopkins: World Vacation","Richard Bailey","Kate Murphy, Cassandra Morris, Erika Harlacher, Abby Trott, Brianna Plantano, Reba Buhr, Doug Erholtz, Cherami Leigh, Brianna Knickerbocker","November 15, 2018",2017,"TV-Y","71 min","Movies"
"Australia",-25.274398,133.775136,"s3416","TV Show","THE UNLISTED","","Vrund Rao, Ved Rao, Abigail Adriano, Miah Madden, Jean Hinchliffe, Nya Cofie, Saba Zaidi Abdi, Nicholas Brown, Virginie Laverdure, Avishma Lohith, Zenia Starr, Suzi Dougherty, Aria Ferris, Danny Kim, Annabel Wolfe","October 17, 2019",2019,"TV-PG","1 Season","Kids' TV, TV Thrillers"
"Australia",-25.274398,133.775136,"s3688","TV Show","Yummy Mummies","","Lorinska Merrington, Jane Scandizzo, Rachel Watts, Maria DiGeronimo","July 3, 2019",2019,"TV-MA","2 Seasons","International TV Shows, Reality TV"
"Australia",-25.274398,133.775136,"s7637","Movie","Occupation","Luke Sparke","Daniel Ewing, Temuera Morrison, Stephanie Jacobsen, Rhiannon Fish, Zachary Garred, Izzy Stephens, Charles Terrier, Charles Mesure, Felix Williamson, Jacqueline McKenzie, Aaron Jeffery, Bruce Spence","January 3, 2019",2018,"R","120 min","Action & Adventure, Sci-Fi & Fantasy"
"Australia",-25.274398,133.775136,"s8183","TV Show","The Adventures of Figaro Pho","","Luke Jurevicius, Craig Behenna, Charlotte Hamlyn, Stavroula Mountzouris, Aletheia Burney","",2015,"TV-Y7","2 Seasons","Kids' TV, TV Comedies"
"Australia",-25.274398,133.775136,"s6588","TV Show","Deep Water","","Noah Taylor, Yael Stone, Jeremy Lindsay Taylor, Danielle Cormack, Ben Oxenbould, Dan Spielman, Craig McLachlan, William McInnes, Olivia McNamara, John Brumpton, Simon Burke, Simon Elrahi, Victoria Haralabidou, Renee Lim, Julian Maroun, George Harrison Xanthis","July 1, 2017",2016,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Australia",-25.274398,133.775136,"s7694","TV Show","Pacific Heat","","Rob Sitch, Santo Cilauro, Tom Gleisner, Rebecca Massey, Lucia Mastrantone","December 2, 2016",2016,"TV-14","1 Season","Crime TV Shows, TV Comedies"
"Australia",-25.274398,133.775136,"s121","TV Show","Heroes of Goo Jit Zu","","Jon Allen, Kellen Goff, Joe Hernandez, Kaiji Tang","September 2, 2021",2021,"TV-Y7","1 Season","Kids' TV, TV Comedies"
"Australia",-25.274398,133.775136,"s8270","Movie","The Daughter","Simon Stone","Geoffrey Rush, Ewen Leslie, Paul Schneider, Miranda Otto, Anna Torv, Odessa Young, Sam Neill","April 26, 2017",2015,"TV-MA","95 min","Dramas"
"Australia",-25.274398,133.775136,"s4322","TV Show","Pine Gap","Mat King","Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich, Stephen Curry, Lewis Fitz-Gerald, Mark Leonard Winter","December 7, 2018",2018,"TV-MA","1 Season","International TV Shows, TV Dramas"
"Australia",-25.274398,133.775136,"s7844","Movie","Red Christmas","Craig Anderson","Dee Wallace, Geoff Morrell, Sarah Bishop, Janis McGavin, David Collins, Bjorn Stewart, Gerard O'Dwyer, Deelia Meriel, Sam Campbell, Anthony Jensen, Robert Anderson","December 11, 2017",2016,"TV-MA","81 min","Horror Movies"
"Australia",-25.274398,133.775136,"s4746","Movie","Da Kath & Kim Code","Ted Emery","Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski","July 28, 2018",2005,"TV-PG","82 min","Movies"
"Australia",-25.274398,133.775136,"s6539","TV Show","Court Justice","","Chris Bourke","October 2, 2019",2017,"TV-MA","1 Season","Crime TV Shows, Docuseries, International TV Shows"
"Australia",-25.274398,133.775136,"s4505","TV Show","Rake","","Richard Roxburgh, Matt Day, Adrienne Pickering, Russell Dykstra, Danielle Cormack, Caroline Brazier, Geoff Morrell, Kate Box, Keegan Joyce, Damien Garvey","October 16, 2018",2018,"TV-MA","5 Seasons","Crime TV Shows, International TV Shows, TV Comedies"
"Australia",-25.274398,133.775136,"s2243","Movie","Urzila Carlson: Overqualified Loser","Hayden Guppy","Urzila Carlson","July 14, 2020",2020,"TV-MA","62 min","Stand-Up Comedy"
"Australia",-25.274398,133.775136,"s7314","Movie","Little Lunch: The Halloween Horror Story","Tim Bartley","Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope","March 15, 2018",2016,"TV-Y7","23 min","Children & Family Movies, Comedies"
"Australia",-25.274398,133.775136,"s3040","TV Show","The InBESTigators","","Abby Bergman, Anna Cooke, Aston Droomer, Jamil Smyth-Secka, James Saunders, Maria Angelico, Eliza Ong","January 10, 2020",2020,"TV-Y","2 Seasons","Kids' TV, TV Comedies"
"Australia",-25.274398,133.775136,"s5275","TV Show","Offspring","","Asher Keddie, Kat Stewart, Richard Davies, Linda Cropper, Jane Harber, Alicia Gardiner, Lachy Hulme, Eddie Perfect, Deborah Mailman, John Waters","September 13, 2017",2017,"TV-MA","7 Seasons","TV Comedies, TV Dramas"
"Australia",-25.274398,133.775136,"s8007","Movie","Shopkins: Wild","Adele K. Thomas, Richard Bailey","Kate Murphy, Cassandra Morris, Kayli Mills, Abby Trott, Brianna Plantano, Laura Stahl, Philece Sampler","November 15, 2018",2018,"TV-Y","75 min","Movies"
"Australia",-25.274398,133.775136,"s1005","TV Show","Izzy's Koala World","","Izzy Bee, Ali Bee, Tim Bee","April 20, 2021",2021,"TV-Y","2 Seasons","Kids' TV"
"Australia",-25.274398,133.775136,"s8651","Movie","Tyke Elephant Outlaw","Susan Lambert, Stefan Moore","","December 1, 2015",2015,"TV-14","78 min","Documentaries, International Movies"
"Australia",-25.274398,133.775136,"s6690","Movie","Emo the Musical","Neil Triffett","Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida, Lucy Barrett, Ben Bennett, Craig Hyde-Smith, Geraldine Viswanathan, Kevin Clayette, Bridie Carter","February 1, 2018",2016,"TV-MA","94 min","Dramas, International Movies, Music & Musicals"
"Australia",-25.274398,133.775136,"s5360","Movie","Raising the Bar","Clay Glen","Kelli Berglund, Lili Karamalikis, Tess Fowler, Emily Morris, Peta Shannon, Adam Tuominen, Caetlyn Collins, Jack Tomich, Isabelle Andary-Geslin, Rachel D'Sena","August 1, 2017",2016,"TV-Y","97 min","Children & Family Movies, Dramas, Sports Movies"
"Australia",-25.274398,133.775136,"s6199","TV Show","Aussie Gold Hunters","","","August 1, 2017",2016,"TV-MA","1 Season","Docuseries, International TV Shows, Reality TV"
"Austria",47.516231,14.550072,"s3798","Movie","Joy","Sudabeh Mortezai","Anwulika Alphonsus, Mariam Precious Sanusi, Angela Ekeleme","May 24, 2019",2019,"TV-MA","101 min","Dramas, Independent Movies, International Movies"
"Austria",47.516231,14.550072,"s1721","Movie","What We Wanted","Ulrike Kofler","Lavinia Wilson, Elyas M'Barek, Anna Unterberger, Lukas Spisser, Iva Höpperger, Fedor Teyml, Marta Manduca, Maria Hofstätter, Tina Haller","November 11, 2020",2020,"TV-MA","93 min","Dramas, International Movies"
"Austria",47.516231,14.550072,"s3026","Movie","MindGamers","Andrew Goth","Tom Payne, Melia Kreiling, Antonia Campbell-Hughes, Sam Neill, Turlough Convery, Oliver Stark, Dominique Tipper, Ryan Doyle, Simon Paisley-day, Pedja Bjelac","January 15, 2020",2017,"R","99 min","International Movies, Sci-Fi & Fantasy, Thrillers"
"Austria",47.516231,14.550072,"s888","Movie","The Strange House","Daniel Prochaska","León Orlandianyi, Benno Roßkopf, Julia Koschitz, Marii Weichsler, Lars Bitterlich, Michael Pink, Inge Maux, Elfriede Schüsseleder, Michael Somma, Finn Reiter, Markus Stubeier, Luca Streussnig","May 14, 2021",2020,"TV-MA","100 min","Horror Movies, International Movies, Thrillers"
"Austria",47.516231,14.550072,"s5726","Movie","The Ivory Game","Kief Davidson, Richard Ladkani","","November 4, 2016",2016,"TV-14","112 min","Documentaries"
"Bangladesh",23.684994,90.356331,"s3125","Movie","Sincerely Yours, Dhaka","Nuhash Humayun, Syed Ahmed Shawki, Rahat Rahman, Robiul Alam Robi, Golam Kibria Farooki, Mir Mukarram Hossain, Tanvir Ahsan, Mahmudul Islam, Abdullah Al Noor, Krishnendu Chattopadhyay, Syed Saleh Ahmed Sobhan","Mostafizur Noor Imran, Orchita Sporshia, Allen Shubhro, Shamol Mawla, Sarder Saniat Hossain, Manoj Kumar Pramanik, Trapa Majumder, Intekhab Dinar, Iresh Zaker, Lutfur Rahman George","December 16, 2019",2018,"TV-MA","136 min","Comedies, Dramas, Independent Movies"
"Bangladesh",23.684994,90.356331,"s4211","Movie","Komola Rocket","Noor Imran Mithu","Tauquir Ahmed, Mosharraf Karim, Joyraj, Samia Said, Dominic Gomez","January 7, 2019",2018,"TV-14","95 min","Dramas, Independent Movies, International Movies"
"Bangladesh",23.684994,90.356331,"s1338","Movie","Doob: No Bed of Roses","Mostofa Sarwar Farooki","Irrfan Khan, Nusrat Imroz Tisha, Parno Mittra, Rokeya Prachy, Nader Chowdhury, Rashad Hossain","February 5, 2021",2017,"TV-PG","104 min","Dramas, Independent Movies, International Movies"
"Belarus",53.709807,27.953389,"s2239","TV Show","Sunny Bunnies","","Svetlana Tsimokhina, Dmitri Davidovich","July 15, 2020",2016,"TV-Y","2 Seasons","British TV Shows, Kids' TV, TV Comedies"
"Belgium",50.503887,4.469936,"s93","TV Show","Into the Night","","Pauline Etienne, Laurent Capelluto, Stefano Cassetti, Mehmet Kurtuluş, Babetida Sadjo, Jan Bijvoet, Ksawery Szlenkier, Vincent Londez, Regina Bikkinina, Alba Gaïa Kraghede Bellugi, Nabil Mallat","September 8, 2021",2021,"TV-MA","2 Seasons","International TV Shows, TV Dramas, TV Mysteries"
"Belgium",50.503887,4.469936,"s3051","TV Show","Thieves of the Wood","","Matteo Simoni, Tom Van Dyck, Stef Aerts, Anne-Laure Vandeputte, Jeroen Perceval, Charlotte Timmers, Dirk Roofthooft, Anemone Valcke","January 2, 2020",2019,"TV-MA","1 Season","International TV Shows, TV Action & Adventure, TV Dramas"
"Belgium",50.503887,4.469936,"s1197","TV Show","Under Suspicion: Uncovering the Wesphael Case","Alain Brunard","","March 17, 2021",2021,"TV-14","1 Season","Crime TV Shows, Docuseries, International TV Shows"
"Belgium",50.503887,4.469936,"s8578","Movie","This Was Tomorrow","Wim Bonte","","December 15, 2015",2015,"NR","77 min","Documentaries, International Movies, Music & Musicals"
"Belgium",50.503887,4.469936,"s4120","TV Show","The Break","","Yoann Blanc, Guillaume Kerbush, Anne Coesens, Jasmina Douieb, Tom Audenaert, Sam Louwyck, Catherine Salée, Jean-Henri Compère","February 9, 2019",2018,"TV-MA","2 Seasons","Crime TV Shows, International TV Shows, TV Dramas"
"Belgium",50.503887,4.469936,"s2252","TV Show","The Twelve","Wouter Bouvijn","Maaike Neuville, Charlotte De Bruyne, Tom Vermeir, Mieke De Groote, Johan Heldenbergh, Zouzou Ben Chikha, Peter Gorissen, Piet De Praitere, Maaike Cafmeyer, Josse De Pauw, Greet Verstraete, Koen De Sutter, Isabelle Van Hecke, Lynn Van Royen","July 10, 2020",2019,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Belgium",50.503887,4.469936,"s3745","TV Show","Unit 42","","Patrick Ridremont, Constance Gay, Tom Audenaert, Roda Fawaz, Danitza Athanassiadis","June 15, 2019",2017,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Belgium",50.503887,4.469936,"s7007","TV Show","Hotel Beau Séjour","","Lynn Van Royen, Inge Paulussen, Jan Hammenecker, Kris Cuppens, Johan van Assche, Katrin Lohmann, Mieke De Groote, Roel Vanderstukken, Joren Seldeslachts, Joke Emmers, Charlotte Timmers, Guus Bullen, Tiny Bertels, Reinhilde Decleir, Barbara Sarafian","March 16, 2017",2017,"TV-14","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Belgium",50.503887,4.469936,"s4986","TV Show","Tabula Rasa","","Veerle Baetens, Stijn Van Opstal, Jeroen Perceval, Hilde Van Mieghem, Gene Bervoets, Peter Van den Begin, Natali Broods","March 15, 2018",2017,"TV-MA","1 Season","International TV Shows, TV Dramas, TV Mysteries"
"Brazil",-14.235004,-51.92528,"s4524","TV Show","Blood Pact","","Guilherme Fontes, Ravel Cabral, Jonathan Haagensen, André Ramiro, Adriano Garib, Mel Lisboa, Cristina Lago","October 10, 2018",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Brazil",-14.235004,-51.92528,"s2128","TV Show","3%","","João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi","August 14, 2020",2020,"TV-MA","4 Seasons","International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
"Brazil",-14.235004,-51.92528,"s8208","TV Show","The Beginning of Life: The Series","Estela Renner","","November 11, 2016",2016,"TV-PG","1 Season","Docuseries, International TV Shows, Science & Nature TV"
"Brazil",-14.235004,-51.92528,"s303","Movie","City of God: 10 Years Later","Cavi Borges, Luciano Vidigal","","August 5, 2021",2013,"TV-MA","69 min","Documentaries, International Movies"
"Brazil",-14.235004,-51.92528,"s8301","Movie","The First Temptation of Christ","Rodrigo Van Der Put","Gregorio Duvivier, Fábio Porchat, Antonio Tabet, Evelyn Castro, Rafael Portugal, Robson Nunes, João Vicente de Castro, Estevam Nabote, Thati Lopes, Karina Ramil, Sura Berditchevsky, Fábio de Luca","December 3, 2019",2019,"TV-MA","46 min","Comedies, International Movies"
