Entity,Code,Year,Oil (% sub energy),Coal (% sub energy),Solar (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Wind (% sub energy),Gas (% sub energy),Other renewables (% sub energy)
Norway,NOR,1971,34.16,3.326,0,0,62.513,0,0,0
Norway,NOR,1972,33.746,3.406,0,0,62.848,0,0,0
Norway,NOR,1973,32.384,3.459,0,0,64.158,0,0,0
Norway,NOR,1974,29.248,3.806,0,0,66.946,0,0,0
Norway,NOR,1975,29.836,3.566,0,0,66.598,0,0,0
Norway,NOR,1976,30.841,3.216,0,0,65.944,0,0,0
Norway,NOR,1977,32.926,3,0,0,62.82,0,1.253,0
Norway,NOR,1978,32.642,2.756,0,0,62.729,0,1.874,0
Norway,NOR,1979,30.345,3.208,0,0,64.445,0,2.002,0
Norway,NOR,1980,30.799,3.119,0,0,63.822,0,2.259,0
Norway,NOR,1981,27.164,2.965,0,0,67.236,0,2.635,0
Norway,NOR,1982,26.422,2.887,0,0,67.812,0,2.879,0
Norway,NOR,1983,23.643,2.802,0,0,70.602,0,2.953,0
Norway,NOR,1984,24.257,3.102,0,0,69.836,0,2.805,0
Norway,NOR,1985,25.705,3.12,0,0,68.185,0,2.986,0.003
Norway,NOR,1986,28.208,2.845,0,0,65.562,0,3.367,0.018
Norway,NOR,1987,26.785,2.619,0,0,67.052,0,3.531,0.014
Norway,NOR,1988,24.421,2.611,0,0,68.633,0,4.319,0.017
Norway,NOR,1989,23.208,2.149,0,0,70.132,0,4.494,0.017
Norway,NOR,1990,22.115,1.993,0,0,71.055,0,4.712,0.125
Norway,NOR,1991,22.179,1.922,0,0,70.012,0,5.754,0.133
Norway,NOR,1992,21.702,1.834,0,0,70.444,0,5.882,0.137
Norway,NOR,1993,22.21,1.921,0,0,69.732,0,5.994,0.142
Norway,NOR,1994,23.432,2.24,0,0,67.512,0,6.654,0.163
Norway,NOR,1995,21.857,2.307,0,0,69.334,0,6.337,0.165
Norway,NOR,1996,25.439,2.494,0,0,64.403,0,7.477,0.188
Norway,NOR,1997,24.531,2.354,0,0,64.758,0,8.215,0.142
Norway,NOR,1998,23.647,2.458,0,0,65.669,0,8.072,0.153
Norway,NOR,1999,22.861,2.246,0,0,67.216,0.008,7.519,0.151
Norway,NOR,2000,19.157,2.08,0.003,0,70.982,0.015,7.634,0.128
Norway,NOR,2001,23.964,2.044,0.003,0,66.035,0.016,7.799,0.14
Norway,NOR,2002,22.325,1.705,0.003,0,67.806,0.02,8.01,0.131
Norway,NOR,2003,26.022,1.88,0.004,0,62.026,0.129,9.745,0.194
Norway,NOR,2004,25.013,2.085,0.004,0,62.423,0.149,10.12,0.206
Norway,NOR,2005,21.903,1.564,0.003,0,67.971,0.254,8.138,0.167
Norway,NOR,2006,24.43,1.463,0.004,0,64.799,0.345,8.744,0.211
Norway,NOR,2007,22.645,1.501,0.004,0,67.239,0.449,7.908,0.194
Norway,NOR,2008,21.812,1.511,0.004,0,67.918,0.446,7.947,0.194
Norway,NOR,2009,23.828,1.301,0.004,0,65.802,0.513,8.215,0.119
Norway,NOR,2010,25.685,1.836,0.004,0,63.077,0.475,8.457,0.186
Norway,NOR,2011,24.696,2.016,0.005,0,63.903,0.682,8.24,0.18
Norway,NOR,2012,22.07,1.763,0.004,0,67.554,0.738,7.405,0.155
Norway,NOR,2013,24.021,1.785,0.005,0,64.878,0.952,7.858,0.2
Norway,NOR,2014,21.955,1.904,0.006,0,66.362,1.086,8.282,0.126
Norway,NOR,2015,22.073,1.684,0.006,0,66.017,1.209,8.571,0.123
Norway,NOR,2016,20.844,1.711,0.011,0,67.356,1.001,8.223,0.11
Norway,NOR,2017,20.563,1.782,0.019,0,66.478,1.337,8.588,0.098
Norway,NOR,2018,21.647,1.756,0.04,0,65.307,1.822,8.475,0.096
Norway,NOR,2019,21.868,1.905,0.057,0,63.198,2.794,9.157,0.131
Oman,OMN,1965,100,0,0,0,0,0,0,0
Oman,OMN,1966,100,0,0,0,0,0,0,0
Oman,OMN,1967,100,0,0,0,0,0,0,0
Oman,OMN,1968,100,0,0,0,0,0,0,0
Oman,OMN,1969,100,0,0,0,0,0,0,0
Oman,OMN,1970,100,0,0,0,0,0,0,0
Oman,OMN,1971,100,0,0,0,0,0,0,0
Oman,OMN,1972,100,0,0,0,0,0,0,0
Oman,OMN,1973,100,0,0,0,0,0,0,0
Oman,OMN,1974,100,0,0,0,0,0,0,0
Oman,OMN,1975,100,0,0,0,0,0,0,0
Oman,OMN,1976,100,0,0,0,0,0,0,0
Oman,OMN,1977,100,0,0,0,0,0,0,0
Oman,OMN,1978,81.821,0,0,0,0,0,18.179,0
Oman,OMN,1979,73.455,0,0,0,0,0,26.545,0
Oman,OMN,1980,62.125,0,0,0,0,0,37.875,0
Oman,OMN,1981,57.758,0,0,0,0,0,42.242,0
Oman,OMN,1982,65.113,0,0,0,0,0,34.887,0
Oman,OMN,1983,53.697,0,0,0,0,0,46.303,0
Oman,OMN,1984,59.972,0,0,0,0,0,40.028,0
Oman,OMN,1985,50.673,0,0,0,0,0,49.327,0
Oman,OMN,1986,38.464,0,0,0,0,0,61.536,0
Oman,OMN,1987,38.798,0,0,0,0,0,61.202,0
Oman,OMN,1988,36.539,0,0,0,0,0,63.461,0
Oman,OMN,1989,41.957,0,0,0,0,0,58.043,0
Oman,OMN,1990,49.908,0,0,0,0,0,50.092,0
Oman,OMN,1991,61.744,0,0,0,0,0,38.256,0
Oman,OMN,1992,56.593,0,0,0,0,0,43.407,0
Oman,OMN,1993,56.496,0,0,0,0,0,43.504,0
Oman,OMN,1994,52.046,0,0,0,0,0,47.954,0
Oman,OMN,1995,49.402,0,0,0,0,0,50.598,0
Oman,OMN,1996,46.253,0,0,0,0,0,53.747,0
Oman,OMN,1997,39.582,0.001,0,0,0,0,60.418,0
Oman,OMN,1998,38.7,0.001,0,0,0,0,61.299,0
Oman,OMN,1999,42.978,0,0,0,0,0,57.021,0
Oman,OMN,2000,33.045,0.003,0,0,0,0,66.953,0
Oman,OMN,2001,33.37,0.001,0,0,0,0,66.629,0
Oman,OMN,2002,35.86,0.003,0,0,0,0,64.137,0
Oman,OMN,2003,33.198,0,0,0,0,0,66.802,0
Oman,OMN,2004,34.911,0.007,0,0,0,0,65.082,0
Oman,OMN,2005,32.349,0.002,0,0,0,0,67.649,0
Oman,OMN,2006,30.835,0.021,0,0,0,0,69.145,0
Oman,OMN,2007,29.83,0.005,0,0,0,0,70.166,0
Oman,OMN,2008,34.428,0.007,0,0,0,0,65.566,0
Oman,OMN,2009,32.802,0.008,0,0,0,0,67.19,0
Oman,OMN,2010,31.907,0.144,0,0,0,0,67.95,0
Oman,OMN,2011,30.833,0.045,0,0,0,0,69.122,0
Oman,OMN,2012,30.769,0.126,0,0,0,0,69.105,0
Oman,OMN,2013,31.745,0.164,0.001,0,0,0,68.089,0
Oman,OMN,2014,32.792,0.131,0.001,0,0,0,67.076,0
Oman,OMN,2015,31.218,0.171,0.003,0,0,0,68.608,0
Oman,OMN,2016,31.842,0.191,0.003,0,0,0,67.964,0
Oman,OMN,2017,37.177,0.237,0.002,0,0,0,62.584,0
Oman,OMN,2018,39.3,0.21,0.002,0,0,0,60.488,0
Oman,OMN,2019,40.074,0.455,0.002,0,0,0,59.469,0
Pakistan,PAK,1965,54.895,19.599,0,0,7.456,0,18.051,0
Pakistan,PAK,1966,55.935,16.419,0,0,7.4,0,20.245,0
Pakistan,PAK,1967,56.489,14.249,0,0,7.924,0,21.339,0
Pakistan,PAK,1968,56.686,13.823,0,0,8.392,0,21.099,0
Pakistan,PAK,1969,52.925,12.386,0,0,8.814,0,25.875,0
Pakistan,PAK,1970,53.184,10.48,0,0,7.922,0,28.414,0
Pakistan,PAK,1971,51.495,8.546,0,0.136,10.65,0,29.173,0
Pakistan,PAK,1972,48.209,7.771,0,0.644,12.71,0,30.667,0
Pakistan,PAK,1973,46.319,7.235,0,1.128,12.571,0,32.747,0
Pakistan,PAK,1974,46.654,6.194,0,1.472,11.813,0,33.867,0
Pakistan,PAK,1975,44.946,5.574,0,1.571,12.61,0,35.3,0
Pakistan,PAK,1976,44.295,5.439,0,1.312,13.489,0,35.465,0
Pakistan,PAK,1977,43.119,5.471,0,0.767,14.816,0,35.826,0
Pakistan,PAK,1978,42.55,5.448,0,0.368,17.203,0,34.431,0
Pakistan,PAK,1979,41.692,5.57,0,0.107,17.059,0,35.573,0
Pakistan,PAK,1980,39.244,5.346,0,0.144,16.12,0,39.146,0
Pakistan,PAK,1981,38.728,5.642,0,0.283,15.652,0,39.695,0
Pakistan,PAK,1982,38.648,5.802,0,0.311,15.973,0,39.266,0
Pakistan,PAK,1983,39.875,6.164,0,0.392,17.322,0,36.247,0
Pakistan,PAK,1984,40.848,6.605,0,0.448,16.962,0,35.137,0
Pakistan,PAK,1985,41.479,7.13,0,0.501,16.764,0,34.126,0
Pakistan,PAK,1986,42.133,7.624,0,0.638,15.108,0,34.497,0
Pakistan,PAK,1987,41.22,7.728,0,0.33,17.737,0,32.985,0
Pakistan,PAK,1988,41.784,7.606,0,0.198,17.499,0,32.913,0
Pakistan,PAK,1989,42.204,7.852,0,0.115,16.76,0,33.069,0
Pakistan,PAK,1990,42.195,7.957,0,0.386,15.694,0,33.769,0
Pakistan,PAK,1991,41.924,7.434,0,0.364,15.851,0,34.427,0
Pakistan,PAK,1992,43.639,7.27,0,0.456,16.468,0,32.167,0
Pakistan,PAK,1993,42.981,6.896,0,0.303,16.362,0,33.458,0
Pakistan,PAK,1994,44.505,6.613,0,0.424,15.512,0,32.946,0
Pakistan,PAK,1995,45.742,6.322,0,0.356,15.541,0,32.039,0
Pakistan,PAK,1996,45.175,6.017,0,0.21,15.909,0,32.689,0
Pakistan,PAK,1997,48.049,5.805,0,0.298,12.213,0,33.635,0
Pakistan,PAK,1998,46.371,5.423,0,0.243,14.898,0,33.065,0
Pakistan,PAK,1999,45.974,5.19,0,0.047,12.713,0,36.075,0
Pakistan,PAK,2000,46.459,4.912,0,0.547,10.158,0,37.388,0.536
Pakistan,PAK,2001,44.511,4.982,0,1.172,10.273,0,38.573,0.49
Pakistan,PAK,2002,41.807,5.382,0,1.019,10.978,0,40.297,0.517
Pakistan,PAK,2003,34.119,6.286,0,0.936,12.082,0,46.066,0.511
Pakistan,PAK,2004,30.99,6.307,0,1.059,11.493,0,49.68,0.472
Pakistan,PAK,2005,28.39,6.759,0,1.065,12.889,0,50.897,0
Pakistan,PAK,2006,30.912,6.828,0,1.002,11.963,0,49.295,0
Pakistan,PAK,2007,31.625,8.788,0,0.857,11.707,0,47.024,0
Pakistan,PAK,2008,31.9,9.632,0.001,0.638,9.979,0,47.852,0
Pakistan,PAK,2009,33.604,7.82,0.002,0.911,10.294,0,47.369,0
Pakistan,PAK,2010,33.155,7.318,0.005,0.901,10.567,0,48.055,0
Pakistan,PAK,2011,33.41,6.314,0.009,1.39,10.789,0,48.088,0
Pakistan,PAK,2012,34.694,6.86,0.025,1.02,4.036,0,53.365,0
Pakistan,PAK,2013,32.579,4.656,0.046,2.259,15.881,0.127,44.452,0
Pakistan,PAK,2014,35.009,7.138,0.079,1.439,10.66,0.265,45.411,0
Pakistan,PAK,2015,36.21,6.664,0.115,1.379,10.212,0.245,45.003,0.173
Pakistan,PAK,2016,37.148,7.017,0.187,1.535,9.833,0.4,43.661,0.219
Pakistan,PAK,2017,36.263,8.878,0.237,2.103,8.179,0.561,43.515,0.264
Pakistan,PAK,2018,29.302,14.237,0.263,2.521,7.491,0.807,45.122,0.256
Pakistan,PAK,2019,25.345,15.463,0.291,2.383,8.914,1.196,46.171,0.237
Peru,PER,1965,79.706,0.749,0,0,13.016,0,6.529,0
Peru,PER,1966,82.098,0.777,0,0,11.52,0,5.606,0
Peru,PER,1967,81.308,0.859,0,0,12.685,0,5.147,0
Peru,PER,1968,80.165,0.837,0,0,13.37,0,5.628,0
Peru,PER,1969,78.451,1.401,0,0,14.452,0,5.696,0
Peru,PER,1970,79.828,1.377,0,0,13.38,0,5.415,0
Peru,PER,1971,75.623,1.849,0,0,15.521,0,6.186,0.822
Peru,PER,1972,72.275,2.233,0,0,17.933,0,6.641,0.918
Peru,PER,1973,74.519,2.224,0,0,16.788,0,5.66,0.81
Peru,PER,1974,76.272,2.046,0,0,15.843,0,5.031,0.808
Peru,PER,1975,74.986,2.073,0,0,16.126,0,6.03,0.785
Peru,PER,1976,74.451,1.579,0,0,16.819,0,6.439,0.711
Peru,PER,1977,73.759,1.799,0,0,17.388,0,6.355,0.698
Peru,PER,1978,73.199,1.542,0,0,17.962,0,6.674,0.624
Peru,PER,1979,73.354,1.575,0,0,18.686,0,5.931,0.454
Peru,PER,1980,73.971,1.55,0,0,18.29,0,5.967,0.222
Peru,PER,1981,71.916,1.497,0,0,19.871,0,6.527,0.189
Peru,PER,1982,70.188,1.696,0,0,20.884,0,6.856,0.376
Peru,PER,1983,70.044,1.625,0,0,22.813,0,5.109,0.408
Peru,PER,1984,68.612,1.229,0,0,23.232,0,6.549,0.379
Peru,PER,1985,67.786,1.352,0,0,25.258,0,5.149,0.455
Peru,PER,1986,67.488,1.716,0,0,25.306,0,5.103,0.387
Peru,PER,1987,67.694,1.802,0,0,25.464,0,4.721,0.318
Peru,PER,1988,68.296,1.816,0,0,24.999,0,4.563,0.326
Peru,PER,1989,65.767,2.197,0,0,27.444,0,4.213,0.379
Peru,PER,1990,66.319,1.602,0,0,27.644,0,4.076,0.359
Peru,PER,1991,62.036,3.132,0,0,30.618,0,3.859,0.354
Peru,PER,1992,66.494,3.14,0,0,26.439,0,3.565,0.363
Peru,PER,1993,63.664,3.032,0,0,29.582,0,3.449,0.273
Peru,PER,1994,63.621,3.432,0,0,29.368,0,3.305,0.274
Peru,PER,1995,66.131,3.305,0,0,27.329,0,2.935,0.3
Peru,PER,1996,66.273,3.35,0,0,27.216,0.001,2.881,0.28
Peru,PER,1997,67.779,3.457,0,0,26.76,0.001,1.691,0.312
Peru,PER,1998,65.242,3.777,0,0,27.866,0.001,2.86,0.254
Peru,PER,1999,65.087,3.329,0,0,28.518,0.001,2.793,0.273
Peru,PER,2000,61.572,5.024,0,0,30.821,0.002,2.281,0.301
Peru,PER,2001,58.819,4.617,0,0,33.775,0.002,2.474,0.313
Peru,PER,2002,56.902,6.175,0,0,33.565,0.002,2.887,0.346
Peru,PER,2003,54.546,6.724,0,0,34.766,0.002,3.466,0.368
Peru,PER,2004,56.824,6.823,0,0,30.655,0.002,5.349,0.268
Peru,PER,2005,53.849,6.622,0,0,29.878,0.002,9.021,0.578
Peru,PER,2006,50.681,5.591,0,0,32.117,0.002,10.478,0.57
Peru,PER,2007,48.679,6.733,0,0,29.039,0.002,14.401,0.619
Peru,PER,2008,50.178,5.563,0,0,26.071,0.002,16.941,0.629
Peru,PER,2009,50.254,4.876,0,0,26.403,0.002,16.907,0.61
Peru,PER,2010,46.145,4.244,0,0,23.461,0.001,24.338,0.787
Peru,PER,2011,47.327,3.781,0,0,22.207,0.001,25.015,0.695
Peru,PER,2012,44.507,3.987,0.06,0,22.286,0.001,26.948,0.676
Peru,PER,2013,45.705,3.927,0.193,0,21.917,0.001,25.708,0.943
Peru,PER,2014,43.942,3.795,0.19,0,21.213,0.246,27.89,1.233
Peru,PER,2015,45.523,3.321,0.205,0,21.118,0.53,26.936,0.809
Peru,PER,2016,45.079,3.778,0.202,0,19.875,0.879,28.173,0.536
Peru,PER,2017,44.276,3.349,0.238,0,24.062,0.888,24.801,0.854
Peru,PER,2018,43.63,2.829,0.585,0,24.104,1.178,25.248,0.976
Peru,PER,2019,43.607,1.875,0.585,0,24.242,1.263,25.725,1.239
Philippines,PHL,1965,91.155,0.946,0,0,7.899,0,0,0
Philippines,PHL,1966,92.005,0.829,0,0,7.166,0,0,0
Philippines,PHL,1967,92.375,0.574,0,0,7.051,0,0,0
Philippines,PHL,1968,93.378,0.232,0,0,6.39,0,0,0
Philippines,PHL,1969,93.421,0.285,0,0,6.295,0,0,0
Philippines,PHL,1970,93.358,0.25,0,0,6.392,0,0,0
Philippines,PHL,1971,94.64,0.213,0,0,5.147,0,0,0
Philippines,PHL,1972,93.852,0.21,0,0,5.938,0,0,0
Philippines,PHL,1973,94.349,0.18,0,0,5.471,0,0,0
Philippines,PHL,1974,94.657,0.271,0,0,5.072,0,0,0
Philippines,PHL,1975,94.336,0.473,0,0,5.191,0,0,0
Philippines,PHL,1976,93.311,0.541,0,0,6.148,0,0,0
Philippines,PHL,1977,94.45,1.238,0,0,4.309,0,0,0.002
Philippines,PHL,1978,93.411,1.088,0,0,5.495,0,0,0.006
Philippines,PHL,1979,92.489,0.912,0,0,5.404,0,0,1.195
Philippines,PHL,1980,88.256,1.119,0,0,6.722,0,0,3.903
Philippines,PHL,1981,83.398,1.949,0,0,7.147,0,0,7.506
Philippines,PHL,1982,82.596,2.237,0,0,7.45,0,0,7.717
Philippines,PHL,1983,79.958,3.77,0,0,7.252,0,0,9.019
Philippines,PHL,1984,71.977,6.644,0,0,10.609,0,0,10.77
Philippines,PHL,1985,66.319,9.738,0,0,11.567,0,0,12.377
Philippines,PHL,1986,68.669,7.554,0,0,12.343,0,0,11.433
Philippines,PHL,1987,73.434,7.401,0,0,9.914,0,0,9.251
Philippines,PHL,1988,71.811,8.501,0,0,10.736,0,0,8.952
Philippines,PHL,1989,74.485,6.211,0,0,10.272,0,0,9.032
Philippines,PHL,1990,74.943,6.826,0,0,9.242,0,0,8.989
Philippines,PHL,1991,74.934,7.912,0,0,8.095,0,0,9.06
Philippines,PHL,1992,79.459,6.794,0,0,6.02,0,0,7.728
Philippines,PHL,1993,79.302,6.674,0,0,6.594,0,0,7.429
Philippines,PHL,1994,78.883,6.056,0,0,7.236,0,0.023,7.802
Philippines,PHL,1995,79.718,6.557,0,0,6.906,0,0.02,6.799
Philippines,PHL,1996,77.497,8.492,0,0,7.245,0,0.032,6.734
Philippines,PHL,1997,77.453,9.789,0,0,5.811,0,0.018,6.929
Philippines,PHL,1998,77.053,9.734,0,0,4.777,0,0.03,8.406
Philippines,PHL,1999,71.705,11.207,0,0,7.258,0,0.023,9.807
Philippines,PHL,2000,66.351,15.589,0,0,7.237,0,0.034,10.789
Philippines,PHL,2001,66.97,16.157,0,0,6.648,0,0.455,9.771
Philippines,PHL,2002,63.905,14.172,0,0,6.582,0,5.756,9.585
Philippines,PHL,2003,61.401,14.243,0,0,7.066,0,8.472,8.819
Philippines,PHL,2004,61.149,14.984,0,0,7.419,0,7.572,8.877
Philippines,PHL,2005,57.06,17.091,0.001,0,7.225,0.015,10.07,8.531
Philippines,PHL,2006,52.924,19.281,0.001,0,8.774,0.047,9.725,9.238
Philippines,PHL,2007,52.858,19.935,0.001,0,7.221,0.049,11.207,8.613
Philippines,PHL,2008,48.958,22.69,0.001,0,7.983,0.05,11.419,8.697
Philippines,PHL,2009,50.36,21.428,0.001,0,7.807,0.051,11.379,8.246
Philippines,PHL,2010,51.084,24.077,0.001,0,6,0.047,10.396,7.656
Philippines,PHL,2011,47.365,25.997,0.001,0,7.27,0.066,11.009,7.54
Philippines,PHL,2012,47.479,26.352,0.001,0,7.4,0.054,10.224,7.53
Philippines,PHL,2013,46.421,30.408,0.001,0,6.704,0.044,8.783,6.569
Philippines,PHL,2014,46.833,30.753,0.01,0,5.777,0.096,8.78,6.641
Philippines,PHL,2015,48.687,30.619,0.079,0,4.968,0.429,7.53,6.543
Philippines,PHL,2016,47.877,31.587,0.572,0,4.233,0.509,7.906,6.156
Philippines,PHL,2017,46.744,34.057,0.568,0,4.543,0.517,7.141,5.337
Philippines,PHL,2018,45.711,35,0.571,0,4.292,0.527,7.525,5.279
Philippines,PHL,2019,45.031,36.043,0.586,0,4.254,0.517,7.258,5.185
Poland,POL,1965,8.303,89.158,0,0,0.321,0,2.208,0.009
Poland,POL,1966,8.471,88.626,0,0,0.315,0,2.575,0.013
Poland,POL,1967,8.932,87.669,0,0,0.327,0,3.057,0.015
Poland,POL,1968,10.385,85.379,0,0,0.319,0,3.902,0.015
Poland,POL,1969,10.693,83.976,0,0,0.24,0,5.065,0.025
Poland,POL,1970,10.717,82.646,0,0,0.498,0,6.122,0.017
Poland,POL,1971,11.015,82.003,0,0,0.428,0,6.526,0.028
Poland,POL,1972,11.722,81.331,0,0,0.389,0,6.511,0.048
Poland,POL,1973,12.764,80.163,0,0,0.369,0,6.647,0.057
Poland,POL,1974,13.013,79.794,0,0,0.521,0,6.614,0.058
Poland,POL,1975,13.131,79.802,0,0,0.453,0,6.566,0.048
Poland,POL,1976,13.757,79.198,0,0,0.356,0,6.65,0.04
Poland,POL,1977,14.12,78.653,0,0,0.406,0,6.767,0.055
Poland,POL,1978,14.381,78.397,0,0,0.385,0,6.785,0.052
Poland,POL,1979,14.448,78.18,0,0,0.352,0,6.973,0.047
Poland,POL,1980,13.628,79.066,0,0,0.436,0,6.824,0.046
Poland,POL,1981,14.172,78.193,0,0,0.44,0,7.139,0.055
Poland,POL,1982,13.141,79.485,0,0,0.312,0,7.008,0.054
Poland,POL,1983,13.521,78.933,0,0,0.337,0,7.135,0.073
Poland,POL,1984,13.35,79.17,0,0,0.273,0,7.14,0.067
Poland,POL,1985,13.273,79.219,0,0,0.351,0,7.081,0.075
Poland,POL,1986,13.334,79.014,0,0,0.285,0,7.299,0.068
Poland,POL,1987,13.081,79.289,0,0,0.296,0,7.298,0.034
Poland,POL,1988,13.661,78.607,0,0,0.326,0,7.389,0.017
Poland,POL,1989,14.096,78.044,0,0,0.304,0,7.536,0.019
Poland,POL,1990,15.682,75.39,0,0,0.325,0,8.59,0.013
Poland,POL,1991,15.137,76.322,0,0,0.334,0,8.187,0.019
Poland,POL,1992,14.466,77.162,0,0,0.37,0,7.974,0.027
Poland,POL,1993,14.93,76.31,0,0,0.365,0,8.38,0.015
Poland,POL,1994,16.452,74.266,0,0,0.445,0,8.824,0.013
Poland,POL,1995,16.281,73.791,0,0,0.473,0,9.438,0.017
Poland,POL,1996,18.118,71.948,0,0,0.461,0,9.441,0.032
Poland,POL,1997,19.071,70.909,0,0,0.473,0,9.506,0.041
Poland,POL,1998,22.64,66.697,0,0,0.581,0.001,10.026,0.055
Poland,POL,1999,24.186,65.256,0,0,0.553,0.001,9.954,0.05
Poland,POL,2000,23.66,64.315,0,0,0.575,0.001,11.389,0.06
Poland,POL,2001,23.279,64.01,0,0,0.635,0.004,11.95,0.121
Poland,POL,2002,23.984,63.482,0,0,0.626,0.017,11.774,0.117
Poland,POL,2003,23.543,63.161,0,0,0.44,0.033,12.669,0.12
Poland,POL,2004,24.995,60.909,0,0,0.542,0.037,13.28,0.221
Poland,POL,2005,25.296,60.292,0,0,0.557,0.034,13.383,0.382
Poland,POL,2006,26.134,59.842,0,0,0.489,0.061,12.899,0.477
Poland,POL,2007,27.14,58.513,0,0,0.562,0.125,12.944,0.61
Poland,POL,2008,27.383,56.786,0,0,0.503,0.195,13.833,0.844
Poland,POL,2009,28.093,55.301,0,0,0.572,0.259,13.846,1.258
Poland,POL,2010,27.805,55.131,0,0,0.655,0.373,13.972,1.415
Poland,POL,2011,27.56,54.749,0,0,0.518,0.711,14.092,1.687
Poland,POL,2012,27.358,52.633,0,0,0.464,1.08,15.388,2.297
Poland,POL,2013,25.368,54.688,0,0,0.55,1.354,15.337,1.945
Poland,POL,2014,26.45,52.614,0.002,0,0.508,1.788,15.567,2.323
Poland,POL,2015,27.372,51.255,0.013,0,0.42,2.487,15.483,2.276
Poland,POL,2016,28.813,49.928,0.027,0,0.467,2.746,15.835,1.735
Poland,POL,2017,30.08,48.293,0.034,0,0.534,3.109,16.001,1.353
Poland,POL,2018,30.376,47.564,0.061,0,0.402,2.613,16.366,1.337
Poland,POL,2019,31.441,44.67,0.149,0,0.407,3.134,17.153,1.531
Portugal,PRT,1965,62.266,14.042,0,0,22.52,0,0,1.173
Portugal,PRT,1966,58.46,13.123,0,0,27.379,0,0,1.038
Portugal,PRT,1967,60.281,12.204,0,0,26.584,0,0,0.931
Portugal,PRT,1968,63.448,10.779,0,0,24.688,0,0,1.085
Portugal,PRT,1969,61.59,9.399,0,0,27.779,0,0,1.232
Portugal,PRT,1970,70.87,7.168,0,0,21.279,0,0,0.682
Portugal,PRT,1971,72.977,6.018,0,0,20.529,0,0,0.476
Portugal,PRT,1972,73.057,4.898,0,0,21.699,0,0,0.346
Portugal,PRT,1973,72.616,6.549,0,0,20.281,0,0,0.554
Portugal,PRT,1974,73.954,4.862,0,0,20.708,0,0,0.476
Portugal,PRT,1975,77.766,4.582,0,0,17.026,0,0,0.627
Portugal,PRT,1976,82.088,4.483,0,0,12.813,0,0,0.616
Portugal,PRT,1977,72.137,3.613,0,0,23.693,0,0,0.556
Portugal,PRT,1978,71.015,4.047,0,0,24.414,0,0,0.524
Portugal,PRT,1979,71.598,3.984,0,0,23.869,0,0,0.549
Portugal,PRT,1980,78.604,3.199,0,0,17.498,0,0,0.699
Portugal,PRT,1981,84.516,3.681,0,0,11.115,0,0,0.689
Portugal,PRT,1982,81.943,3.142,0,0,14.191,0,0,0.724
Portugal,PRT,1983,79.965,3.32,0,0,15.912,0,0,0.803
Portugal,PRT,1984,76.724,3.951,0,0,18.614,0,0,0.711
Portugal,PRT,1985,72.949,6.023,0,0,20.003,0,0,1.025
Portugal,PRT,1986,73.235,10.696,0,0,15.001,0,0,1.068
Portugal,PRT,1987,69.561,13.616,0,0,15.766,0,0,1.058
Portugal,PRT,1988,65.778,14.178,0,0,19.028,0,0,1.016
Portugal,PRT,1989,76.176,14.55,0.001,0,8.325,0.001,0,0.946
Portugal,PRT,1990,69.224,16.853,0,0,12.942,0.001,0,0.979
Portugal,PRT,1991,69.566,17.012,0,0,12.314,0.001,0,1.107
Portugal,PRT,1992,75.588,16.979,0,0,6.237,0.005,0,1.191
Portugal,PRT,1993,69.603,18.026,0,0,11.173,0.014,0,1.184
Portugal,PRT,1994,67.127,18.148,0,0,13.481,0.022,0,1.223
Portugal,PRT,1995,68.939,20.253,0,0,9.604,0.018,0,1.186
Portugal,PRT,1996,63.892,18.402,0.001,0,16.551,0.024,0,1.13
Portugal,PRT,1997,67.407,16.483,0.001,0,14.468,0.042,0.4,1.2
Portugal,PRT,1998,67.675,15.091,0.001,0,13.126,0.09,2.926,1.092
Portugal,PRT,1999,68.244,15.267,0.001,0,7.177,0.121,7.971,1.22
Portugal,PRT,2000,64.912,14.85,0.001,0,10.819,0.161,7.942,1.315
Portugal,PRT,2001,63.973,12.535,0.001,0,13.15,0.24,8.742,1.359
Portugal,PRT,2002,66.344,13.878,0.002,0,7.292,0.338,10.679,1.467
Portugal,PRT,2003,60.846,12.995,0.002,0,14.285,0.451,10.072,1.348
Portugal,PRT,2004,62.79,13.073,0.003,0,9.059,0.749,12.829,1.497
Portugal,PRT,2005,64.809,13.151,0.003,0,4.314,1.617,14.535,1.57
Portugal,PRT,2006,58.071,13.178,0.005,0,10.012,2.682,14.128,1.64
Portugal,PRT,2007,58.501,11.387,0.022,0,9.071,3.652,14.948,1.884
Portugal,PRT,2008,58.55,10.319,0.038,0,6.329,5.359,16.935,1.903
Portugal,PRT,2009,53.905,11.642,0.147,0,7.618,6.967,16.716,2.088
Portugal,PRT,2010,50.281,6.403,0.187,0,14.07,8,17.339,2.449
Portugal,PRT,2011,49.459,9.039,0.256,0,10.462,8.309,18.385,2.841
Portugal,PRT,2012,49.261,12.958,0.387,0,5.543,10.116,17.437,3.053
Portugal,PRT,2013,46.534,10.793,0.43,0,12.311,10.773,15.124,2.912
Portugal,PRT,2014,45.736,10.841,0.555,0,13.786,10.724,14.356,2.882
Portugal,PRT,2015,46.861,13.267,0.705,0,7.667,10.276,16.866,2.928
Portugal,PRT,2016,44.053,11.003,0.687,0,13.144,10.428,16.883,2.71
