Entity,Code,Year,Fossil fuels (% sub energy),Renewables (% sub energy),Nuclear (% sub energy)
North America,,1992,85.523,6.96,7.517
North America,,1993,85.368,7.212,7.421
North America,,1994,85.437,6.867,7.697
North America,,1995,84.819,7.354,7.827
North America,,1996,84.79,7.671,7.539
North America,,1997,85.419,7.62,6.961
North America,,1998,85.659,7.099,7.242
North America,,1999,85.209,7.142,7.649
North America,,2000,85.598,6.722,7.68
North America,,2001,85.971,6.038,7.99
North America,,2002,85.547,6.547,7.906
North America,,2003,85.828,6.492,7.68
North America,,2004,85.768,6.417,7.815
North America,,2005,85.62,6.683,7.697
North America,,2006,85.198,7.01,7.792
North America,,2007,85.443,6.809,7.747
North America,,2008,84.602,7.531,7.867
North America,,2009,83.744,8.161,8.096
North America,,2010,84.116,8.051,7.833
North America,,2011,83.288,9.018,7.694
North America,,2012,83.283,9.083,7.635
North America,,2013,83.12,9.22,7.66
North America,,2014,83.071,9.304,7.625
North America,,2015,82.853,9.532,7.615
North America,,2016,82.146,10.218,7.636
North America,,2017,81.586,10.867,7.547
North America,,2018,82.022,10.661,7.317
North America,,2019,81.71,10.921,7.369
North Macedonia,MKD,1990,95.388,4.612,0
North Macedonia,MKD,1991,91.959,8.041,0
North Macedonia,MKD,1992,92.17,7.83,0
North Macedonia,MKD,1993,95.196,4.804,0
North Macedonia,MKD,1994,93.182,6.818,0
North Macedonia,MKD,1995,92.195,7.805,0
North Macedonia,MKD,1996,92.873,7.127,0
North Macedonia,MKD,1997,91.625,8.375,0
North Macedonia,MKD,1998,91.081,8.919,0
North Macedonia,MKD,1999,88.038,11.962,0
North Macedonia,MKD,2000,89.392,10.608,0
North Macedonia,MKD,2001,94.025,5.975,0
North Macedonia,MKD,2002,92.647,7.353,0
North Macedonia,MKD,2003,88.204,11.796,0
North Macedonia,MKD,2004,87.19,12.81,0
North Macedonia,MKD,2005,87.57,12.43,0
North Macedonia,MKD,2006,86.556,13.444,0
North Macedonia,MKD,2007,91.788,8.212,0
North Macedonia,MKD,2008,92.934,7.02,0
North Macedonia,MKD,2009,89.197,10.732,0
North Macedonia,MKD,2010,81.053,18.931,0
North Macedonia,MKD,2011,88.918,11.072,0
North Macedonia,MKD,2012,91.373,8.618,0
North Macedonia,MKD,2013,86.306,13.659,0
North Macedonia,MKD,2014,88.142,11.845,0
North Macedonia,MKD,2015,82.376,17.611,0
North Macedonia,MKD,2016,82.809,17.188,0
North Macedonia,MKD,2017,88.897,11.098,0
North Macedonia,MKD,2018,83.176,16.821,0
North Macedonia,MKD,2019,89.289,10.707,0
Norway,NOR,1965,33.498,66.502,0
Norway,NOR,1966,36.029,63.971,0
Norway,NOR,1967,34.813,65.187,0
Norway,NOR,1968,34.257,65.743,0
Norway,NOR,1969,37.574,62.426,0
Norway,NOR,1970,39.98,60.02,0
Norway,NOR,1971,37.487,62.513,0
Norway,NOR,1972,37.152,62.848,0
Norway,NOR,1973,35.842,64.158,0
Norway,NOR,1974,33.054,66.946,0
Norway,NOR,1975,33.402,66.598,0
Norway,NOR,1976,34.056,65.944,0
Norway,NOR,1977,37.18,62.82,0
Norway,NOR,1978,37.271,62.729,0
Norway,NOR,1979,35.555,64.445,0
Norway,NOR,1980,36.178,63.822,0
Norway,NOR,1981,32.764,67.236,0
Norway,NOR,1982,32.188,67.812,0
Norway,NOR,1983,29.398,70.602,0
Norway,NOR,1984,30.164,69.836,0
Norway,NOR,1985,31.811,68.189,0
Norway,NOR,1986,34.42,65.58,0
Norway,NOR,1987,32.935,67.065,0
Norway,NOR,1988,31.35,68.65,0
Norway,NOR,1989,29.851,70.149,0
Norway,NOR,1990,28.82,71.18,0
Norway,NOR,1991,29.856,70.144,0
Norway,NOR,1992,29.419,70.581,0
Norway,NOR,1993,30.125,69.875,0
Norway,NOR,1994,32.325,67.675,0
Norway,NOR,1995,30.501,69.499,0
Norway,NOR,1996,35.409,64.591,0
Norway,NOR,1997,35.1,64.9,0
Norway,NOR,1998,34.178,65.822,0
Norway,NOR,1999,32.625,67.375,0
Norway,NOR,2000,28.872,71.128,0
Norway,NOR,2001,33.806,66.194,0
Norway,NOR,2002,32.04,67.96,0
Norway,NOR,2003,37.647,62.353,0
Norway,NOR,2004,37.218,62.782,0
Norway,NOR,2005,31.606,68.394,0
Norway,NOR,2006,34.637,65.359,0
Norway,NOR,2007,32.053,67.886,0
Norway,NOR,2008,31.27,68.561,0
Norway,NOR,2009,33.344,66.438,0
Norway,NOR,2010,35.978,63.742,0
Norway,NOR,2011,34.952,64.769,0
Norway,NOR,2012,31.238,68.452,0
Norway,NOR,2013,33.664,66.036,0
Norway,NOR,2014,32.14,67.58,0
Norway,NOR,2015,32.328,67.356,0
Norway,NOR,2016,30.778,68.478,0
Norway,NOR,2017,30.933,67.931,0
Norway,NOR,2018,31.878,67.264,0
Norway,NOR,2019,32.93,66.18,0
Oman,OMN,1965,100,0,0
Oman,OMN,1966,100,0,0
Oman,OMN,1967,100,0,0
Oman,OMN,1968,100,0,0
Oman,OMN,1969,100,0,0
Oman,OMN,1970,100,0,0
Oman,OMN,1971,100,0,0
Oman,OMN,1972,100,0,0
Oman,OMN,1973,100,0,0
Oman,OMN,1974,100,0,0
Oman,OMN,1975,100,0,0
Oman,OMN,1976,100,0,0
Oman,OMN,1977,100,0,0
Oman,OMN,1978,100,0,0
Oman,OMN,1979,100,0,0
Oman,OMN,1980,100,0,0
Oman,OMN,1981,100,0,0
Oman,OMN,1982,100,0,0
Oman,OMN,1983,100,0,0
Oman,OMN,1984,100,0,0
Oman,OMN,1985,100,0,0
Oman,OMN,1986,100,0,0
Oman,OMN,1987,100,0,0
Oman,OMN,1988,100,0,0
Oman,OMN,1989,100,0,0
Oman,OMN,1990,100,0,0
Oman,OMN,1991,100,0,0
Oman,OMN,1992,100,0,0
Oman,OMN,1993,100,0,0
Oman,OMN,1994,100,0,0
Oman,OMN,1995,100,0,0
Oman,OMN,1996,100,0,0
Oman,OMN,1997,100,0,0
Oman,OMN,1998,100,0,0
Oman,OMN,1999,100,0,0
Oman,OMN,2000,100,0,0
Oman,OMN,2001,100,0,0
Oman,OMN,2002,100,0,0
Oman,OMN,2003,100,0,0
Oman,OMN,2004,100,0,0
Oman,OMN,2005,100,0,0
Oman,OMN,2006,100,0,0
Oman,OMN,2007,100,0,0
Oman,OMN,2008,100,0,0
Oman,OMN,2009,100,0,0
Oman,OMN,2010,100,0,0
Oman,OMN,2011,100,0,0
Oman,OMN,2012,100,0,0
Oman,OMN,2013,99.999,0.001,0
Oman,OMN,2014,99.999,0.001,0
Oman,OMN,2015,99.997,0.003,0
Oman,OMN,2016,99.997,0.003,0
Oman,OMN,2017,99.998,0.002,0
Oman,OMN,2018,99.998,0.002,0
Oman,OMN,2019,99.998,0.002,0
Pakistan,PAK,1965,92.544,7.456,0
Pakistan,PAK,1966,92.6,7.4,0
Pakistan,PAK,1967,92.076,7.924,0
Pakistan,PAK,1968,91.608,8.392,0
Pakistan,PAK,1969,91.186,8.814,0
Pakistan,PAK,1970,92.078,7.922,0
Pakistan,PAK,1971,89.214,10.65,0.136
Pakistan,PAK,1972,86.646,12.71,0.644
Pakistan,PAK,1973,86.301,12.571,1.128
Pakistan,PAK,1974,86.715,11.813,1.472
Pakistan,PAK,1975,85.819,12.61,1.571
Pakistan,PAK,1976,85.199,13.489,1.312
Pakistan,PAK,1977,84.416,14.816,0.767
Pakistan,PAK,1978,82.429,17.203,0.368
Pakistan,PAK,1979,82.834,17.059,0.107
Pakistan,PAK,1980,83.736,16.12,0.144
Pakistan,PAK,1981,84.065,15.652,0.283
Pakistan,PAK,1982,83.716,15.973,0.311
Pakistan,PAK,1983,82.285,17.322,0.392
Pakistan,PAK,1984,82.589,16.962,0.448
Pakistan,PAK,1985,82.735,16.764,0.501
Pakistan,PAK,1986,84.254,15.108,0.638
Pakistan,PAK,1987,81.933,17.737,0.33
Pakistan,PAK,1988,82.303,17.499,0.198
Pakistan,PAK,1989,83.126,16.76,0.115
Pakistan,PAK,1990,83.921,15.694,0.386
Pakistan,PAK,1991,83.785,15.851,0.364
Pakistan,PAK,1992,83.076,16.468,0.456
Pakistan,PAK,1993,83.334,16.362,0.303
Pakistan,PAK,1994,84.064,15.512,0.424
Pakistan,PAK,1995,84.103,15.541,0.356
Pakistan,PAK,1996,83.881,15.909,0.21
Pakistan,PAK,1997,87.488,12.213,0.298
Pakistan,PAK,1998,84.859,14.898,0.243
Pakistan,PAK,1999,87.24,12.713,0.047
Pakistan,PAK,2000,88.759,10.694,0.547
Pakistan,PAK,2001,88.066,10.763,1.172
Pakistan,PAK,2002,87.486,11.495,1.019
Pakistan,PAK,2003,86.471,12.593,0.936
Pakistan,PAK,2004,86.977,11.965,1.059
Pakistan,PAK,2005,86.046,12.889,1.065
Pakistan,PAK,2006,87.035,11.963,1.002
Pakistan,PAK,2007,87.437,11.707,0.857
Pakistan,PAK,2008,89.383,9.979,0.638
Pakistan,PAK,2009,88.793,10.296,0.911
Pakistan,PAK,2010,88.528,10.571,0.901
Pakistan,PAK,2011,87.812,10.798,1.39
Pakistan,PAK,2012,94.919,4.061,1.02
Pakistan,PAK,2013,81.687,16.054,2.259
Pakistan,PAK,2014,87.558,11.003,1.439
Pakistan,PAK,2015,87.877,10.744,1.379
Pakistan,PAK,2016,87.825,10.64,1.535
Pakistan,PAK,2017,88.656,9.241,2.103
Pakistan,PAK,2018,88.662,8.817,2.521
Pakistan,PAK,2019,86.979,10.638,2.383
Peru,PER,1965,86.984,13.016,0
Peru,PER,1966,88.48,11.52,0
Peru,PER,1967,87.315,12.685,0
Peru,PER,1968,86.63,13.37,0
Peru,PER,1969,85.548,14.452,0
Peru,PER,1970,86.62,13.38,0
Peru,PER,1971,83.657,16.343,0
Peru,PER,1972,81.15,18.85,0
Peru,PER,1973,82.403,17.597,0
Peru,PER,1974,83.349,16.651,0
Peru,PER,1975,83.09,16.91,0
Peru,PER,1976,82.469,17.531,0
Peru,PER,1977,81.913,18.087,0
Peru,PER,1978,81.414,18.586,0
Peru,PER,1979,80.859,19.141,0
Peru,PER,1980,81.488,18.512,0
Peru,PER,1981,79.94,20.06,0
Peru,PER,1982,78.741,21.259,0
Peru,PER,1983,76.779,23.221,0
Peru,PER,1984,76.389,23.611,0
Peru,PER,1985,74.287,25.713,0
Peru,PER,1986,74.307,25.693,0
Peru,PER,1987,74.217,25.783,0
Peru,PER,1988,74.675,25.325,0
Peru,PER,1989,72.177,27.823,0
Peru,PER,1990,71.997,28.003,0
Peru,PER,1991,69.027,30.973,0
Peru,PER,1992,73.199,26.801,0
Peru,PER,1993,70.145,29.855,0
Peru,PER,1994,70.358,29.642,0
Peru,PER,1995,72.372,27.628,0
Peru,PER,1996,72.503,27.497,0
Peru,PER,1997,72.927,27.073,0
Peru,PER,1998,71.879,28.121,0
Peru,PER,1999,71.208,28.792,0
Peru,PER,2000,68.877,31.123,0
Peru,PER,2001,65.91,34.09,0
Peru,PER,2002,65.963,33.913,0
Peru,PER,2003,64.736,35.136,0
Peru,PER,2004,68.996,30.925,0
Peru,PER,2005,69.491,30.458,0
Peru,PER,2006,66.75,32.689,0
Peru,PER,2007,69.813,29.66,0
Peru,PER,2008,72.682,26.702,0
Peru,PER,2009,72.037,27.015,0
Peru,PER,2010,74.727,24.249,0
Peru,PER,2011,76.123,22.904,0
Peru,PER,2012,75.441,23.024,0
Peru,PER,2013,75.34,23.055,0
Peru,PER,2014,75.626,22.882,0
Peru,PER,2015,75.781,22.662,0
Peru,PER,2016,77.031,21.493,0
Peru,PER,2017,72.427,26.042,0
Peru,PER,2018,71.708,26.842,0
Peru,PER,2019,71.207,27.329,0
Philippines,PHL,1965,92.101,7.899,0
Philippines,PHL,1966,92.834,7.166,0
Philippines,PHL,1967,92.949,7.051,0
Philippines,PHL,1968,93.61,6.39,0
Philippines,PHL,1969,93.705,6.295,0
Philippines,PHL,1970,93.608,6.392,0
Philippines,PHL,1971,94.853,5.147,0
Philippines,PHL,1972,94.062,5.938,0
Philippines,PHL,1973,94.529,5.471,0
Philippines,PHL,1974,94.928,5.072,0
Philippines,PHL,1975,94.809,5.191,0
Philippines,PHL,1976,93.852,6.148,0
Philippines,PHL,1977,95.689,4.311,0
Philippines,PHL,1978,94.499,5.501,0
Philippines,PHL,1979,93.401,6.599,0
Philippines,PHL,1980,89.375,10.625,0
Philippines,PHL,1981,85.347,14.653,0
Philippines,PHL,1982,84.833,15.167,0
Philippines,PHL,1983,83.728,16.272,0
Philippines,PHL,1984,78.621,21.379,0
Philippines,PHL,1985,76.056,23.944,0
Philippines,PHL,1986,76.224,23.776,0
Philippines,PHL,1987,80.835,19.165,0
Philippines,PHL,1988,80.312,19.688,0
Philippines,PHL,1989,80.696,19.304,0
Philippines,PHL,1990,81.769,18.231,0
Philippines,PHL,1991,82.845,17.155,0
Philippines,PHL,1992,86.253,13.747,0
Philippines,PHL,1993,85.976,14.024,0
Philippines,PHL,1994,84.962,15.038,0
Philippines,PHL,1995,86.295,13.705,0
Philippines,PHL,1996,86.021,13.979,0
Philippines,PHL,1997,87.259,12.741,0
Philippines,PHL,1998,86.817,13.183,0
Philippines,PHL,1999,82.935,17.065,0
Philippines,PHL,2000,81.974,18.026,0
Philippines,PHL,2001,83.581,16.419,0
Philippines,PHL,2002,83.833,16.167,0
Philippines,PHL,2003,84.115,15.885,0
Philippines,PHL,2004,83.704,16.296,0
Philippines,PHL,2005,84.222,15.773,0
Philippines,PHL,2006,81.93,18.061,0
Philippines,PHL,2007,84,15.883,0
Philippines,PHL,2008,83.066,16.73,0
Philippines,PHL,2009,83.167,16.105,0
Philippines,PHL,2010,85.557,13.705,0
Philippines,PHL,2011,84.372,14.876,0
Philippines,PHL,2012,84.054,14.986,0
Philippines,PHL,2013,85.611,13.318,0
Philippines,PHL,2014,86.366,12.525,0
Philippines,PHL,2015,86.837,12.019,0
Philippines,PHL,2016,87.37,11.47,0
Philippines,PHL,2017,87.942,10.966,0
Philippines,PHL,2018,88.236,10.67,0
Philippines,PHL,2019,88.331,10.542,0
Poland,POL,1965,99.67,0.33,0
Poland,POL,1966,99.672,0.328,0
Poland,POL,1967,99.658,0.342,0
Poland,POL,1968,99.666,0.334,0
Poland,POL,1969,99.735,0.265,0
Poland,POL,1970,99.485,0.515,0
Poland,POL,1971,99.545,0.455,0
Poland,POL,1972,99.564,0.436,0
Poland,POL,1973,99.574,0.426,0
Poland,POL,1974,99.421,0.579,0
Poland,POL,1975,99.499,0.501,0
Poland,POL,1976,99.605,0.395,0
Poland,POL,1977,99.539,0.461,0
Poland,POL,1978,99.563,0.437,0
Poland,POL,1979,99.602,0.398,0
Poland,POL,1980,99.517,0.483,0
Poland,POL,1981,99.504,0.496,0
Poland,POL,1982,99.633,0.367,0
Poland,POL,1983,99.59,0.41,0
Poland,POL,1984,99.66,0.34,0
Poland,POL,1985,99.574,0.426,0
Poland,POL,1986,99.647,0.353,0
Poland,POL,1987,99.669,0.331,0
Poland,POL,1988,99.657,0.343,0
Poland,POL,1989,99.676,0.324,0
Poland,POL,1990,99.662,0.338,0
Poland,POL,1991,99.646,0.354,0
Poland,POL,1992,99.603,0.397,0
Poland,POL,1993,99.62,0.38,0
Poland,POL,1994,99.542,0.458,0
Poland,POL,1995,99.51,0.49,0
Poland,POL,1996,99.507,0.493,0
Poland,POL,1997,99.486,0.514,0
Poland,POL,1998,99.362,0.638,0
Poland,POL,1999,99.396,0.604,0
Poland,POL,2000,99.363,0.637,0
Poland,POL,2001,99.239,0.761,0
Poland,POL,2002,99.241,0.759,0
Poland,POL,2003,99.374,0.626,0
Poland,POL,2004,99.184,0.816,0
Poland,POL,2005,98.971,1.029,0
Poland,POL,2006,98.875,1.125,0
Poland,POL,2007,98.598,1.402,0
Poland,POL,2008,98.002,1.998,0
Poland,POL,2009,97.241,2.759,0
Poland,POL,2010,96.908,3.092,0
Poland,POL,2011,96.4,3.6,0
Poland,POL,2012,95.379,4.621,0
Poland,POL,2013,95.393,4.607,0
Poland,POL,2014,94.631,5.369,0
Poland,POL,2015,94.11,5.89,0
Poland,POL,2016,94.576,5.424,0
Poland,POL,2017,94.374,5.626,0
Poland,POL,2018,94.306,5.291,0
Poland,POL,2019,93.263,6.182,0
Portugal,PRT,1965,76.308,23.692,0
Portugal,PRT,1966,71.583,28.417,0
Portugal,PRT,1967,72.485,27.515,0
Portugal,PRT,1968,74.227,25.773,0
Portugal,PRT,1969,70.989,29.011,0
Portugal,PRT,1970,78.039,21.961,0
Portugal,PRT,1971,78.995,21.005,0
Portugal,PRT,1972,77.955,22.045,0
Portugal,PRT,1973,79.166,20.834,0
Portugal,PRT,1974,78.816,21.184,0
Portugal,PRT,1975,82.347,17.653,0
Portugal,PRT,1976,86.571,13.429,0
Portugal,PRT,1977,75.75,24.25,0
Portugal,PRT,1978,75.062,24.938,0
Portugal,PRT,1979,75.582,24.418,0
Portugal,PRT,1980,81.803,18.197,0
Portugal,PRT,1981,88.197,11.803,0
Portugal,PRT,1982,85.085,14.915,0
Portugal,PRT,1983,83.285,16.715,0
Portugal,PRT,1984,80.675,19.325,0
Portugal,PRT,1985,78.972,21.028,0
Portugal,PRT,1986,83.932,16.068,0
Portugal,PRT,1987,83.177,16.823,0
Portugal,PRT,1988,79.956,20.044,0
Portugal,PRT,1989,90.726,9.274,0
Portugal,PRT,1990,86.077,13.923,0
Portugal,PRT,1991,86.578,13.422,0
Portugal,PRT,1992,92.567,7.433,0
Portugal,PRT,1993,87.629,12.371,0
Portugal,PRT,1994,85.275,14.725,0
Portugal,PRT,1995,89.192,10.808,0
Portugal,PRT,1996,82.294,17.706,0
Portugal,PRT,1997,84.289,15.711,0
Portugal,PRT,1998,85.691,14.309,0
Portugal,PRT,1999,91.482,8.518,0
Portugal,PRT,2000,87.705,12.295,0
Portugal,PRT,2001,85.25,14.75,0
Portugal,PRT,2002,90.901,9.099,0
Portugal,PRT,2003,83.914,16.086,0
Portugal,PRT,2004,88.692,11.308,0
Portugal,PRT,2005,92.496,7.504,0
Portugal,PRT,2006,85.377,14.623,0
Portugal,PRT,2007,84.837,15.163,0
Portugal,PRT,2008,85.805,14.195,0
Portugal,PRT,2009,82.262,17.738,0
Portugal,PRT,2010,74.023,25.977,0
Portugal,PRT,2011,76.882,23.118,0
Portugal,PRT,2012,79.656,20.344,0
Portugal,PRT,2013,72.451,27.549,0
Portugal,PRT,2014,70.933,29.067,0
Portugal,PRT,2015,76.995,23.005,0
Portugal,PRT,2016,71.939,28.061,0
Portugal,PRT,2017,80.091,19.909,0
Portugal,PRT,2018,74.476,25.524,0
Portugal,PRT,2019,75.546,24.454,0
Qatar,QAT,1965,100,0,0
Qatar,QAT,1966,100,0,0
Qatar,QAT,1967,100,0,0
Qatar,QAT,1968,100,0,0
Qatar,QAT,1969,100,0,0
Qatar,QAT,1970,100,0,0
Qatar,QAT,1971,100,0,0
Qatar,QAT,1972,100,0,0
Qatar,QAT,1973,100,0,0
Qatar,QAT,1974,100,0,0
Qatar,QAT,1975,100,0,0
Qatar,QAT,1976,100,0,0
Qatar,QAT,1977,100,0,0
Qatar,QAT,1978,100,0,0
Qatar,QAT,1979,100,0,0
Qatar,QAT,1980,100,0,0
Qatar,QAT,1981,100,0,0
Qatar,QAT,1982,100,0,0
Qatar,QAT,1983,100,0,0
Qatar,QAT,1984,100,0,0
Qatar,QAT,1985,100,0,0
Qatar,QAT,1986,100,0,0
Qatar,QAT,1987,100,0,0
Qatar,QAT,1988,100,0,0
Qatar,QAT,1989,100,0,0
Qatar,QAT,1990,100,0,0
Qatar,QAT,1991,100,0,0
Qatar,QAT,1992,100,0,0
Qatar,QAT,1993,100,0,0
Qatar,QAT,1994,100,0,0
Qatar,QAT,1995,100,0,0
Qatar,QAT,1996,100,0,0
Qatar,QAT,1997,100,0,0
Qatar,QAT,1998,100,0,0
Qatar,QAT,1999,100,0,0
Qatar,QAT,2000,100,0,0
Qatar,QAT,2001,100,0,0
Qatar,QAT,2002,100,0,0
Qatar,QAT,2003,100,0,0
Qatar,QAT,2004,100,0,0
Qatar,QAT,2005,100,0,0
Qatar,QAT,2006,100,0,0
Qatar,QAT,2007,100,0,0
Qatar,QAT,2008,100,0,0
Qatar,QAT,2009,100,0,0
Qatar,QAT,2010,100,0,0
Qatar,QAT,2011,99.923,0.077,0
Qatar,QAT,2012,99.932,0.068,0
Qatar,QAT,2013,99.936,0.064,0
Qatar,QAT,2014,99.939,0.061,0
Qatar,QAT,2015,99.946,0.054,0
Qatar,QAT,2016,99.944,0.056,0
Qatar,QAT,2017,99.942,0.058,0
Qatar,QAT,2018,99.945,0.055,0
Qatar,QAT,2019,99.946,0.054,0
Romania,ROU,1965,98.998,1.002,0
Romania,ROU,1966,99.032,0.968,0
Romania,ROU,1967,98.763,1.237,0
Romania,ROU,1968,98.77,1.23,0
Romania,ROU,1969,98.481,1.519,0
Romania,ROU,1970,98.215,1.785,0
Romania,ROU,1971,97.272,2.728,0
Romania,ROU,1972,95.768,4.232,0
Romania,ROU,1973,96.003,3.997,0
Romania,ROU,1974,95.541,4.459,0
Romania,ROU,1975,95.484,4.516,0
Romania,ROU,1976,96.373,3.627,0
Romania,ROU,1977,96.057,3.943,0
Romania,ROU,1978,95.841,4.159,0
Romania,ROU,1979,95.642,4.358,0
Romania,ROU,1980,95.189,4.811,0
Romania,ROU,1981,95.162,4.838,0
Romania,ROU,1982,95.459,4.541,0
Romania,ROU,1983,96.129,3.871,0
Romania,ROU,1984,95.6,4.4,0
Romania,ROU,1985,95.045,4.955,0
Romania,ROU,1986,95.876,4.124,0
Romania,ROU,1987,95.877,4.123,0
Romania,ROU,1988,94.659,5.341,0
Romania,ROU,1989,95.066,4.934,0
Romania,ROU,1990,95.676,4.324,0
Romania,ROU,1991,93.483,6.517,0
Romania,ROU,1992,94.075,5.925,0
Romania,ROU,1993,93.344,6.656,0
Romania,ROU,1994,92.788,7.212,0
Romania,ROU,1995,91.597,8.403,0
Romania,ROU,1996,91.319,7.979,0.702
Romania,ROU,1997,87.753,9.361,2.885
Romania,ROU,1998,85.854,11.044,3.103
Romania,ROU,1999,84.376,12.167,3.458
Romania,ROU,2000,86.533,9.836,3.631
Romania,ROU,2001,86.683,9.756,3.56
Romania,ROU,2002,86.506,10.044,3.45
Romania,ROU,2003,88.716,8.237,3.047
Romania,ROU,2004,86.847,9.846,3.307
Romania,ROU,2005,84.749,11.964,3.288
Romania,ROU,2006,86.182,10.574,3.243
Romania,ROU,2007,85.833,9.489,4.571
Romania,ROU,2008,82.993,10.129,6.602
Romania,ROU,2009,81.257,10.409,7.865
Romania,ROU,2010,78.575,13.406,7.675
Romania,ROU,2011,81.513,10.433,7.512
Romania,ROU,2012,82.031,9.863,7.577
Romania,ROU,2013,77.185,14.111,8.204
Romania,ROU,2014,74.696,16.974,7.912
Romania,ROU,2015,74.133,17.567,7.804
Romania,ROU,2016,73.733,17.972,7.521
Romania,ROU,2017,75.869,15.799,7.488
Romania,ROU,2018,75.26,16.632,7.224
Romania,ROU,2019,75.623,15.902,7.335
Russia,RUS,1985,92.442,4.66,2.898
Russia,RUS,1986,92.272,4.711,3.017
Russia,RUS,1987,92.026,4.512,3.462
Russia,RUS,1988,91.931,4.391,3.678
Russia,RUS,1989,91.952,4.342,3.706
Russia,RUS,1990,92.108,4.618,3.274
Russia,RUS,1991,91.916,4.718,3.366
Russia,RUS,1992,91.479,5.033,3.487
Russia,RUS,1993,90.819,5.453,3.728
Russia,RUS,1994,90.611,6.034,3.354
Russia,RUS,1995,90.003,6.39,3.607
Russia,RUS,1996,90.085,5.811,4.104
Russia,RUS,1997,89.409,6.271,4.32
Russia,RUS,1998,89.537,6.325,4.138
Russia,RUS,1999,88.873,6.325,4.802
Russia,RUS,2000,88.587,6.354,5.059
Russia,RUS,2001,88.227,6.588,5.184
Russia,RUS,2002,88.521,6.131,5.348
Russia,RUS,2003,88.739,5.735,5.526
Russia,RUS,2004,88.38,6.379,5.241
Russia,RUS,2005,88.38,6.235,5.384
Russia,RUS,2006,88.668,5.964,5.368
Russia,RUS,2007,88.556,6.018,5.426
Russia,RUS,2008,88.988,5.543,5.469
Russia,RUS,2009,88.132,6.129,5.739
Russia,RUS,2010,88.686,5.6,5.714
Russia,RUS,2011,89.141,5.279,5.58
Russia,RUS,2012,89.073,5.246,5.68
Russia,RUS,2013,88.59,5.852,5.558
Russia,RUS,2014,88.672,5.56,5.769
Russia,RUS,2015,88.206,5.468,6.326
Russia,RUS,2016,87.966,5.845,6.189
Russia,RUS,2017,87.858,5.809,6.332
Russia,RUS,2018,88.186,5.72,6.094
Russia,RUS,2019,87.881,5.868,6.251
Saudi Arabia,SAU,1965,100,0,0
Saudi Arabia,SAU,1966,100,0,0
Saudi Arabia,SAU,1967,100,0,0
Saudi Arabia,SAU,1968,100,0,0
Saudi Arabia,SAU,1969,100,0,0
Saudi Arabia,SAU,1970,100,0,0
Saudi Arabia,SAU,1971,100,0,0
Saudi Arabia,SAU,1972,100,0,0
Saudi Arabia,SAU,1973,100,0,0
Saudi Arabia,SAU,1974,100,0,0
Saudi Arabia,SAU,1975,100,0,0
Saudi Arabia,SAU,1976,100,0,0
Saudi Arabia,SAU,1977,100,0,0
Saudi Arabia,SAU,1978,100,0,0
Saudi Arabia,SAU,1979,100,0,0
Saudi Arabia,SAU,1980,100,0,0
Saudi Arabia,SAU,1981,100,0,0
Saudi Arabia,SAU,1982,100,0,0
Saudi Arabia,SAU,1983,100,0,0
Saudi Arabia,SAU,1984,100,0,0
Saudi Arabia,SAU,1985,100,0,0
Saudi Arabia,SAU,1986,100,0,0
Saudi Arabia,SAU,1987,100,0,0
Saudi Arabia,SAU,1988,100,0,0
Saudi Arabia,SAU,1989,100,0,0
Saudi Arabia,SAU,1990,100,0,0
Saudi Arabia,SAU,1991,100,0,0
Saudi Arabia,SAU,1992,100,0,0
Saudi Arabia,SAU,1993,100,0,0
Saudi Arabia,SAU,1994,100,0,0
Saudi Arabia,SAU,1995,100,0,0
Saudi Arabia,SAU,1996,100,0,0
Saudi Arabia,SAU,1997,100,0,0
Saudi Arabia,SAU,1998,100,0,0
Saudi Arabia,SAU,1999,100,0,0
Saudi Arabia,SAU,2000,100,0,0
Saudi Arabia,SAU,2001,100,0,0
Saudi Arabia,SAU,2002,100,0,0
Saudi Arabia,SAU,2003,100,0,0
Saudi Arabia,SAU,2004,100,0,0
Saudi Arabia,SAU,2005,100,0,0
Saudi Arabia,SAU,2006,100,0,0
Saudi Arabia,SAU,2007,100,0,0
Saudi Arabia,SAU,2008,100,0,0
Saudi Arabia,SAU,2009,100,0,0
Saudi Arabia,SAU,2010,100,0,0
Saudi Arabia,SAU,2011,99.999,0.001,0
Saudi Arabia,SAU,2012,99.998,0.002,0
Saudi Arabia,SAU,2013,99.996,0.004,0
Saudi Arabia,SAU,2014,99.996,0.004,0
Saudi Arabia,SAU,2015,99.989,0.011,0
Saudi Arabia,SAU,2016,99.989,0.011,0
Saudi Arabia,SAU,2017,99.987,0.013,0
Saudi Arabia,SAU,2018,99.969,0.031,0
Saudi Arabia,SAU,2019,99.856,0.144,0
Singapore,SGP,1965,100,0,0
Singapore,SGP,1966,100,0,0
Singapore,SGP,1967,100,0,0
Singapore,SGP,1968,100,0,0
Singapore,SGP,1969,100,0,0
Singapore,SGP,1970,100,0,0
Singapore,SGP,1971,100,0,0
Singapore,SGP,1972,100,0,0
Singapore,SGP,1973,100,0,0
Singapore,SGP,1974,100,0,0
Singapore,SGP,1975,100,0,0
Singapore,SGP,1976,100,0,0
Singapore,SGP,1977,100,0,0
Singapore,SGP,1978,100,0,0
Singapore,SGP,1979,100,0,0
Singapore,SGP,1980,100,0,0
Singapore,SGP,1981,100,0,0
