date,new_cases,total_cases,country,continent
3/13/2020,,,Andorra,Europe
3/14/2020,1,2,Andorra,Europe
3/15/2020,,,Andorra,Europe
3/16/2020,3,5,Andorra,Europe
3/17/2020,9,14,Andorra,Europe
3/18/2020,0,14,Andorra,Europe
3/19/2020,39,53,Andorra,Europe
3/20/2020,22,75,Andorra,Europe
3/21/2020,0,75,Andorra,Europe
3/22/2020,13,88,Andorra,Europe
3/23/2020,25,113,Andorra,Europe
3/24/2020,20,133,Andorra,Europe
3/25/2020,31,164,Andorra,Europe
3/26/2020,24,188,Andorra,Europe
3/27/2020,36,224,Andorra,Europe
3/28/2020,43,267,Andorra,Europe
3/29/2020,41,308,Andorra,Europe
3/30/2020,26,334,Andorra,Europe
3/31/2020,36,370,Andorra,Europe
4/1/2020,6,376,Andorra,Europe
4/2/2020,14,390,Andorra,Europe
4/3/2020,38,428,Andorra,Europe
4/4/2020,11,439,Andorra,Europe
4/5/2020,27,466,Andorra,Europe
4/6/2020,35,501,Andorra,Europe
4/7/2020,25,526,Andorra,Europe
4/8/2020,19,545,Andorra,Europe
4/9/2020,19,564,Andorra,Europe
4/10/2020,19,583,Andorra,Europe
4/11/2020,18,601,Andorra,Europe
4/12/2020,21,622,Andorra,Europe
4/13/2020,16,638,Andorra,Europe
4/14/2020,8,646,Andorra,Europe
4/15/2020,13,659,Andorra,Europe
4/16/2020,14,673,Andorra,Europe
4/17/2020,9,682,Andorra,Europe
4/18/2020,14,696,Andorra,Europe
4/19/2020,8,704,Andorra,Europe
4/20/2020,9,713,Andorra,Europe
4/21/2020,4,717,Andorra,Europe
4/22/2020,0,717,Andorra,Europe
4/23/2020,6,723,Andorra,Europe
4/24/2020,1,724,Andorra,Europe
4/25/2020,7,731,Andorra,Europe
4/26/2020,2,733,Andorra,Europe
4/27/2020,7,740,Andorra,Europe
4/28/2020,3,743,Andorra,Europe
4/29/2020,0,743,Andorra,Europe
4/30/2020,0,743,Andorra,Europe
5/1/2020,2,745,Andorra,Europe
5/2/2020,1,746,Andorra,Europe
5/3/2020,1,747,Andorra,Europe
5/4/2020,1,748,Andorra,Europe
5/5/2020,2,750,Andorra,Europe
5/6/2020,1,751,Andorra,Europe
5/7/2020,0,751,Andorra,Europe
5/8/2020,1,752,Andorra,Europe
5/9/2020,0,752,Andorra,Europe
5/10/2020,2,754,Andorra,Europe
5/11/2020,1,755,Andorra,Europe
5/12/2020,1,756,Andorra,Europe
5/13/2020,2,758,Andorra,Europe
5/14/2020,2,760,Andorra,Europe
5/15/2020,1,761,Andorra,Europe
5/16/2020,0,761,Andorra,Europe
5/17/2020,0,761,Andorra,Europe
5/18/2020,0,761,Andorra,Europe
5/19/2020,0,761,Andorra,Europe
5/20/2020,0,761,Andorra,Europe
5/21/2020,1,762,Andorra,Europe
5/22/2020,0,762,Andorra,Europe
5/23/2020,0,762,Andorra,Europe
5/24/2020,0,762,Andorra,Europe
5/25/2020,1,763,Andorra,Europe
5/26/2020,0,763,Andorra,Europe
5/27/2020,0,763,Andorra,Europe
5/28/2020,0,763,Andorra,Europe
5/29/2020,0,763,Andorra,Europe
5/30/2020,1,764,Andorra,Europe
5/31/2020,0,764,Andorra,Europe
6/1/2020,0,764,Andorra,Europe
6/2/2020,1,765,Andorra,Europe
6/3/2020,79,844,Andorra,Europe
6/4/2020,7,851,Andorra,Europe
6/5/2020,1,852,Andorra,Europe
6/6/2020,0,852,Andorra,Europe
6/7/2020,0,852,Andorra,Europe
6/8/2020,0,852,Andorra,Europe
6/9/2020,0,852,Andorra,Europe
6/10/2020,0,852,Andorra,Europe
6/11/2020,0,852,Andorra,Europe
6/12/2020,0,852,Andorra,Europe
6/13/2020,1,853,Andorra,Europe
6/14/2020,0,853,Andorra,Europe
6/15/2020,0,853,Andorra,Europe
6/16/2020,0,853,Andorra,Europe
6/17/2020,1,854,Andorra,Europe
6/18/2020,0,854,Andorra,Europe
6/19/2020,1,855,Andorra,Europe
6/20/2020,0,855,Andorra,Europe
6/21/2020,0,855,Andorra,Europe
6/22/2020,0,855,Andorra,Europe
6/23/2020,0,855,Andorra,Europe
6/24/2020,0,855,Andorra,Europe
6/25/2020,0,855,Andorra,Europe
6/26/2020,0,855,Andorra,Europe
6/27/2020,0,855,Andorra,Europe
6/28/2020,0,855,Andorra,Europe
6/29/2020,0,855,Andorra,Europe
6/30/2020,0,855,Andorra,Europe
7/1/2020,0,855,Andorra,Europe
7/2/2020,0,855,Andorra,Europe
7/3/2020,0,855,Andorra,Europe
7/4/2020,0,855,Andorra,Europe
7/5/2020,0,855,Andorra,Europe
7/6/2020,0,855,Andorra,Europe
7/7/2020,0,855,Andorra,Europe
7/8/2020,0,855,Andorra,Europe
7/9/2020,0,855,Andorra,Europe
7/10/2020,0,855,Andorra,Europe
7/11/2020,0,855,Andorra,Europe
7/12/2020,0,855,Andorra,Europe
7/13/2020,0,855,Andorra,Europe
7/14/2020,3,858,Andorra,Europe
7/15/2020,3,861,Andorra,Europe
7/16/2020,1,862,Andorra,Europe
7/17/2020,15,877,Andorra,Europe
7/18/2020,3,880,Andorra,Europe
7/19/2020,0,880,Andorra,Europe
7/20/2020,0,880,Andorra,Europe
7/21/2020,4,884,Andorra,Europe
7/22/2020,0,884,Andorra,Europe
7/23/2020,5,889,Andorra,Europe
7/24/2020,0,889,Andorra,Europe
7/25/2020,0,889,Andorra,Europe
7/26/2020,8,897,Andorra,Europe
7/27/2020,0,897,Andorra,Europe
7/28/2020,10,907,Andorra,Europe
7/29/2020,0,907,Andorra,Europe
7/30/2020,11,918,Andorra,Europe
7/31/2020,4,922,Andorra,Europe
8/1/2020,3,925,Andorra,Europe
8/2/2020,0,925,Andorra,Europe
8/3/2020,0,925,Andorra,Europe
8/4/2020,12,937,Andorra,Europe
8/5/2020,2,939,Andorra,Europe
8/6/2020,0,939,Andorra,Europe
8/7/2020,5,944,Andorra,Europe
8/8/2020,11,955,Andorra,Europe
8/9/2020,1,956,Andorra,Europe
8/10/2020,0,956,Andorra,Europe
8/11/2020,7,963,Andorra,Europe
8/12/2020,0,963,Andorra,Europe
8/13/2020,14,977,Andorra,Europe
8/14/2020,4,981,Andorra,Europe
8/15/2020,8,989,Andorra,Europe
8/16/2020,0,989,Andorra,Europe
8/17/2020,0,989,Andorra,Europe
8/18/2020,16,1005,Andorra,Europe
8/19/2020,0,1005,Andorra,Europe
8/20/2020,19,1024,Andorra,Europe
8/21/2020,0,1024,Andorra,Europe
8/22/2020,21,1045,Andorra,Europe
8/23/2020,0,1045,Andorra,Europe
8/24/2020,0,1045,Andorra,Europe
8/25/2020,15,1060,Andorra,Europe
8/26/2020,0,1060,Andorra,Europe
8/27/2020,38,1098,Andorra,Europe
8/28/2020,0,1098,Andorra,Europe
8/29/2020,26,1124,Andorra,Europe
3/22/2020,2,2,Angola,Africa
3/23/2020,0,2,Angola,Africa
3/24/2020,0,2,Angola,Africa
3/25/2020,0,2,Angola,Africa
3/26/2020,0,2,Angola,Africa
3/27/2020,1,3,Angola,Africa
3/28/2020,1,4,Angola,Africa
3/29/2020,0,4,Angola,Africa
3/30/2020,3,7,Angola,Africa
3/31/2020,0,7,Angola,Africa
4/1/2020,0,7,Angola,Africa
4/2/2020,1,8,Angola,Africa
4/3/2020,0,8,Angola,Africa
4/4/2020,0,8,Angola,Africa
4/5/2020,2,10,Angola,Africa
4/6/2020,4,14,Angola,Africa
4/7/2020,2,16,Angola,Africa
4/8/2020,1,17,Angola,Africa
4/9/2020,2,19,Angola,Africa
4/10/2020,0,19,Angola,Africa
4/11/2020,0,19,Angola,Africa
4/12/2020,0,19,Angola,Africa
4/13/2020,0,19,Angola,Africa
4/14/2020,0,19,Angola,Africa
4/15/2020,0,19,Angola,Africa
4/16/2020,0,19,Angola,Africa
4/17/2020,0,19,Angola,Africa
4/18/2020,0,19,Angola,Africa
4/19/2020,5,24,Angola,Africa
4/20/2020,0,24,Angola,Africa
4/21/2020,0,24,Angola,Africa
4/22/2020,0,24,Angola,Africa
4/23/2020,0,24,Angola,Africa
4/24/2020,1,25,Angola,Africa
4/25/2020,0,25,Angola,Africa
4/26/2020,0,25,Angola,Africa
4/27/2020,1,26,Angola,Africa
4/28/2020,1,27,Angola,Africa
4/29/2020,0,27,Angola,Africa
4/30/2020,0,27,Angola,Africa
5/1/2020,0,27,Angola,Africa
5/2/2020,2,29,Angola,Africa
5/3/2020,6,35,Angola,Africa
5/4/2020,0,35,Angola,Africa
5/5/2020,0,35,Angola,Africa
5/6/2020,1,36,Angola,Africa
5/7/2020,0,36,Angola,Africa
5/8/2020,0,36,Angola,Africa
5/9/2020,7,43,Angola,Africa
5/10/2020,0,43,Angola,Africa
5/11/2020,2,45,Angola,Africa
5/12/2020,0,45,Angola,Africa
5/13/2020,0,45,Angola,Africa
5/14/2020,0,45,Angola,Africa
5/15/2020,3,48,Angola,Africa
5/16/2020,0,48,Angola,Africa
5/17/2020,0,48,Angola,Africa
5/18/2020,0,48,Angola,Africa
5/19/2020,0,48,Angola,Africa
5/20/2020,2,50,Angola,Africa
5/21/2020,2,52,Angola,Africa
5/22/2020,6,58,Angola,Africa
5/23/2020,2,60,Angola,Africa
5/24/2020,0,60,Angola,Africa
5/25/2020,9,69,Angola,Africa
5/26/2020,0,69,Angola,Africa
5/27/2020,2,71,Angola,Africa
5/28/2020,0,71,Angola,Africa
5/29/2020,2,73,Angola,Africa
5/30/2020,4,77,Angola,Africa
5/31/2020,7,84,Angola,Africa
6/1/2020,2,86,Angola,Africa
6/2/2020,0,86,Angola,Africa
6/3/2020,0,86,Angola,Africa
6/4/2020,0,86,Angola,Africa
6/5/2020,0,86,Angola,Africa
6/6/2020,0,86,Angola,Africa
6/7/2020,0,86,Angola,Africa
6/8/2020,5,91,Angola,Africa
6/9/2020,1,92,Angola,Africa
6/10/2020,4,96,Angola,Africa
6/11/2020,17,113,Angola,Africa
6/12/2020,5,118,Angola,Africa
6/13/2020,12,130,Angola,Africa
6/14/2020,8,138,Angola,Africa
6/15/2020,2,140,Angola,Africa
6/16/2020,2,142,Angola,Africa
6/17/2020,0,142,Angola,Africa
6/18/2020,13,155,Angola,Africa
6/19/2020,0,155,Angola,Africa
6/20/2020,11,166,Angola,Africa
6/21/2020,6,172,Angola,Africa
6/22/2020,4,176,Angola,Africa
6/23/2020,7,183,Angola,Africa
6/24/2020,3,186,Angola,Africa
6/25/2020,3,189,Angola,Africa
6/26/2020,8,197,Angola,Africa
6/27/2020,15,212,Angola,Africa
6/28/2020,32,244,Angola,Africa
6/29/2020,23,267,Angola,Africa
6/30/2020,9,276,Angola,Africa
7/1/2020,8,284,Angola,Africa
7/2/2020,7,291,Angola,Africa
7/3/2020,24,315,Angola,Africa
7/4/2020,13,328,Angola,Africa
7/5/2020,18,346,Angola,Africa
7/6/2020,0,346,Angola,Africa
7/7/2020,7,353,Angola,Africa
7/8/2020,0,353,Angola,Africa
7/9/2020,33,386,Angola,Africa
7/10/2020,10,396,Angola,Africa
7/11/2020,62,458,Angola,Africa
7/12/2020,25,483,Angola,Africa
7/13/2020,23,506,Angola,Africa
7/14/2020,0,506,Angola,Africa
7/15/2020,19,525,Angola,Africa
7/16/2020,51,576,Angola,Africa
7/17/2020,31,607,Angola,Africa
7/18/2020,31,638,Angola,Africa
7/19/2020,49,687,Angola,Africa
7/20/2020,18,705,Angola,Africa
7/21/2020,44,749,Angola,Africa
7/22/2020,0,749,Angola,Africa
7/23/2020,30,779,Angola,Africa
7/24/2020,33,812,Angola,Africa
7/25/2020,39,851,Angola,Africa
7/26/2020,29,880,Angola,Africa
7/27/2020,50,930,Angola,Africa
7/28/2020,2,932,Angola,Africa
7/29/2020,18,950,Angola,Africa
7/30/2020,50,1000,Angola,Africa
7/31/2020,78,1078,Angola,Africa
8/1/2020,31,1109,Angola,Africa
8/2/2020,5,1114,Angola,Africa
8/3/2020,34,1148,Angola,Africa
8/4/2020,16,1164,Angola,Africa
8/5/2020,0,1164,Angola,Africa
8/6/2020,180,1344,Angola,Africa
8/7/2020,51,1395,Angola,Africa
8/8/2020,88,1483,Angola,Africa
8/9/2020,0,1483,Angola,Africa
8/10/2020,89,1572,Angola,Africa
8/11/2020,100,1672,Angola,Africa
8/12/2020,7,1679,Angola,Africa
8/13/2020,56,1735,Angola,Africa
8/14/2020,27,1762,Angola,Africa
8/15/2020,53,1815,Angola,Africa
8/16/2020,37,1852,Angola,Africa
8/17/2020,27,1879,Angola,Africa
8/18/2020,27,1906,Angola,Africa
8/19/2020,60,1966,Angola,Africa
8/20/2020,0,1966,Angola,Africa
8/21/2020,49,2015,Angola,Africa
8/22/2020,29,2044,Angola,Africa
8/23/2020,24,2068,Angola,Africa
8/24/2020,103,2171,Angola,Africa
8/25/2020,51,2222,Angola,Africa
8/26/2020,61,2283,Angola,Africa
8/27/2020,49,2332,Angola,Africa
8/28/2020,83,2415,Angola,Africa
8/29/2020,56,2471,Angola,Africa
3/27/2020,2,2,Anguilla,North America
3/28/2020,0,2,Anguilla,North America
3/29/2020,0,2,Anguilla,North America
3/30/2020,0,2,Anguilla,North America
3/31/2020,0,2,Anguilla,North America
4/1/2020,0,2,Anguilla,North America
4/2/2020,0,2,Anguilla,North America
4/3/2020,1,3,Anguilla,North America
4/4/2020,0,3,Anguilla,North America
4/5/2020,0,3,Anguilla,North America
4/6/2020,0,3,Anguilla,North America
4/7/2020,0,3,Anguilla,North America
4/8/2020,0,3,Anguilla,North America
4/9/2020,0,3,Anguilla,North America
4/10/2020,0,3,Anguilla,North America
4/11/2020,0,3,Anguilla,North America
4/12/2020,0,3,Anguilla,North America
4/13/2020,0,3,Anguilla,North America
4/14/2020,0,3,Anguilla,North America
4/15/2020,0,3,Anguilla,North America
4/16/2020,0,3,Anguilla,North America
4/17/2020,0,3,Anguilla,North America
4/18/2020,0,3,Anguilla,North America
4/19/2020,0,3,Anguilla,North America
4/20/2020,0,3,Anguilla,North America
4/21/2020,0,3,Anguilla,North America
4/22/2020,0,3,Anguilla,North America
4/23/2020,0,3,Anguilla,North America
4/24/2020,0,3,Anguilla,North America
4/25/2020,0,3,Anguilla,North America
4/26/2020,0,3,Anguilla,North America
4/27/2020,0,3,Anguilla,North America
4/28/2020,0,3,Anguilla,North America
4/29/2020,0,3,Anguilla,North America
4/30/2020,0,3,Anguilla,North America
5/1/2020,0,3,Anguilla,North America
5/2/2020,0,3,Anguilla,North America
5/3/2020,0,3,Anguilla,North America
5/4/2020,0,3,Anguilla,North America
5/5/2020,0,3,Anguilla,North America
5/6/2020,0,3,Anguilla,North America
5/7/2020,0,3,Anguilla,North America
5/8/2020,0,3,Anguilla,North America
5/9/2020,0,3,Anguilla,North America
5/10/2020,0,3,Anguilla,North America
5/11/2020,0,3,Anguilla,North America
5/12/2020,0,3,Anguilla,North America
5/13/2020,0,3,Anguilla,North America
5/14/2020,0,3,Anguilla,North America
5/15/2020,0,3,Anguilla,North America
5/16/2020,0,3,Anguilla,North America
5/17/2020,0,3,Anguilla,North America
5/18/2020,0,3,Anguilla,North America
5/19/2020,0,3,Anguilla,North America
5/20/2020,0,3,Anguilla,North America
5/21/2020,0,3,Anguilla,North America
5/22/2020,0,3,Anguilla,North America
5/23/2020,0,3,Anguilla,North America
5/24/2020,0,3,Anguilla,North America
5/25/2020,0,3,Anguilla,North America
5/26/2020,0,3,Anguilla,North America
5/27/2020,0,3,Anguilla,North America
5/28/2020,0,3,Anguilla,North America
5/29/2020,0,3,Anguilla,North America
5/30/2020,0,3,Anguilla,North America
5/31/2020,0,3,Anguilla,North America
6/1/2020,0,3,Anguilla,North America
6/2/2020,0,3,Anguilla,North America
6/3/2020,0,3,Anguilla,North America
6/4/2020,0,3,Anguilla,North America
6/5/2020,0,3,Anguilla,North America
6/6/2020,0,3,Anguilla,North America
6/7/2020,0,3,Anguilla,North America
6/8/2020,0,3,Anguilla,North America
6/9/2020,0,3,Anguilla,North America
6/10/2020,0,3,Anguilla,North America
6/11/2020,0,3,Anguilla,North America
6/12/2020,0,3,Anguilla,North America
6/13/2020,0,3,Anguilla,North America
6/14/2020,0,3,Anguilla,North America
6/15/2020,0,3,Anguilla,North America
6/16/2020,0,3,Anguilla,North America
6/17/2020,0,3,Anguilla,North America
6/18/2020,0,3,Anguilla,North America
6/19/2020,0,3,Anguilla,North America
6/20/2020,0,3,Anguilla,North America
6/21/2020,0,3,Anguilla,North America
6/22/2020,0,3,Anguilla,North America
6/23/2020,0,3,Anguilla,North America
6/24/2020,0,3,Anguilla,North America
6/25/2020,0,3,Anguilla,North America
6/26/2020,0,3,Anguilla,North America
6/27/2020,0,3,Anguilla,North America
6/28/2020,0,3,Anguilla,North America
6/29/2020,0,3,Anguilla,North America
6/30/2020,0,3,Anguilla,North America
7/1/2020,0,3,Anguilla,North America
7/2/2020,0,3,Anguilla,North America
7/3/2020,0,3,Anguilla,North America
7/4/2020,0,3,Anguilla,North America
7/5/2020,0,3,Anguilla,North America
7/6/2020,0,3,Anguilla,North America
7/7/2020,0,3,Anguilla,North America
7/8/2020,0,3,Anguilla,North America
7/9/2020,0,3,Anguilla,North America
7/10/2020,0,3,Anguilla,North America
7/11/2020,0,3,Anguilla,North America
7/12/2020,0,3,Anguilla,North America
7/13/2020,0,3,Anguilla,North America
7/14/2020,0,3,Anguilla,North America
7/15/2020,0,3,Anguilla,North America
7/16/2020,0,3,Anguilla,North America
7/17/2020,0,3,Anguilla,North America
7/18/2020,0,3,Anguilla,North America
7/19/2020,0,3,Anguilla,North America
7/20/2020,0,3,Anguilla,North America
7/21/2020,0,3,Anguilla,North America
7/22/2020,0,3,Anguilla,North America
7/23/2020,0,3,Anguilla,North America
7/24/2020,0,3,Anguilla,North America
7/25/2020,0,3,Anguilla,North America
7/26/2020,0,3,Anguilla,North America
7/27/2020,0,3,Anguilla,North America
7/28/2020,0,3,Anguilla,North America
7/29/2020,0,3,Anguilla,North America
7/30/2020,0,3,Anguilla,North America
7/31/2020,0,3,Anguilla,North America
8/1/2020,0,3,Anguilla,North America
8/2/2020,0,3,Anguilla,North America
8/3/2020,0,3,Anguilla,North America
8/4/2020,0,3,Anguilla,North America
8/5/2020,0,3,Anguilla,North America
8/6/2020,0,3,Anguilla,North America
8/7/2020,0,3,Anguilla,North America
8/8/2020,0,3,Anguilla,North America
8/9/2020,0,3,Anguilla,North America
8/10/2020,0,3,Anguilla,North America
8/11/2020,0,3,Anguilla,North America
8/12/2020,0,3,Anguilla,North America
8/13/2020,0,3,Anguilla,North America
8/14/2020,0,3,Anguilla,North America
8/15/2020,0,3,Anguilla,North America
8/16/2020,0,3,Anguilla,North America
8/17/2020,0,3,Anguilla,North America
8/18/2020,0,3,Anguilla,North America
8/19/2020,0,3,Anguilla,North America
8/20/2020,0,3,Anguilla,North America
8/21/2020,0,3,Anguilla,North America
8/22/2020,0,3,Anguilla,North America
8/23/2020,0,3,Anguilla,North America
8/24/2020,0,3,Anguilla,North America
8/25/2020,0,3,Anguilla,North America
8/26/2020,0,3,Anguilla,North America
8/27/2020,0,3,Anguilla,North America
8/28/2020,0,3,Anguilla,North America
8/29/2020,0,3,Anguilla,North America
3/15/2020,1,1,Antigua_and_Barbuda,North America
3/21/2020,0,1,Antigua_and_Barbuda,North America
3/22/2020,0,1,Antigua_and_Barbuda,North America
3/23/2020,0,1,Antigua_and_Barbuda,North America
3/24/2020,0,1,Antigua_and_Barbuda,North America
3/25/2020,2,3,Antigua_and_Barbuda,North America
3/26/2020,0,3,Antigua_and_Barbuda,North America
3/27/2020,4,7,Antigua_and_Barbuda,North America
3/28/2020,0,7,Antigua_and_Barbuda,North America
3/29/2020,0,7,Antigua_and_Barbuda,North America
3/30/2020,0,7,Antigua_and_Barbuda,North America
3/31/2020,0,7,Antigua_and_Barbuda,North America
4/1/2020,0,7,Antigua_and_Barbuda,North America
4/2/2020,0,7,Antigua_and_Barbuda,North America
4/3/2020,2,9,Antigua_and_Barbuda,North America
4/4/2020,6,15,Antigua_and_Barbuda,North America
4/5/2020,0,15,Antigua_and_Barbuda,North America
4/6/2020,0,15,Antigua_and_Barbuda,North America
4/7/2020,0,15,Antigua_and_Barbuda,North America
4/8/2020,0,15,Antigua_and_Barbuda,North America
4/9/2020,0,15,Antigua_and_Barbuda,North America
4/10/2020,4,19,Antigua_and_Barbuda,North America
4/11/2020,2,21,Antigua_and_Barbuda,North America
4/12/2020,0,21,Antigua_and_Barbuda,North America
4/13/2020,0,21,Antigua_and_Barbuda,North America
4/14/2020,2,23,Antigua_and_Barbuda,North America
4/15/2020,0,23,Antigua_and_Barbuda,North America
4/16/2020,0,23,Antigua_and_Barbuda,North America
4/17/2020,0,23,Antigua_and_Barbuda,North America
4/18/2020,0,23,Antigua_and_Barbuda,North America
4/19/2020,0,23,Antigua_and_Barbuda,North America
4/20/2020,0,23,Antigua_and_Barbuda,North America
4/21/2020,0,23,Antigua_and_Barbuda,North America
4/22/2020,1,24,Antigua_and_Barbuda,North America
4/23/2020,0,24,Antigua_and_Barbuda,North America
4/24/2020,0,24,Antigua_and_Barbuda,North America
4/25/2020,0,24,Antigua_and_Barbuda,North America
4/26/2020,0,24,Antigua_and_Barbuda,North America
4/27/2020,0,24,Antigua_and_Barbuda,North America
4/28/2020,0,24,Antigua_and_Barbuda,North America
4/29/2020,0,24,Antigua_and_Barbuda,North America
4/30/2020,0,24,Antigua_and_Barbuda,North America
5/1/2020,0,24,Antigua_and_Barbuda,North America
5/2/2020,1,25,Antigua_and_Barbuda,North America
5/3/2020,0,25,Antigua_and_Barbuda,North America
5/4/2020,0,25,Antigua_and_Barbuda,North America
5/5/2020,0,25,Antigua_and_Barbuda,North America
5/6/2020,0,25,Antigua_and_Barbuda,North America
5/7/2020,0,25,Antigua_and_Barbuda,North America
5/8/2020,0,25,Antigua_and_Barbuda,North America
5/9/2020,0,25,Antigua_and_Barbuda,North America
5/10/2020,0,25,Antigua_and_Barbuda,North America
5/11/2020,0,25,Antigua_and_Barbuda,North America
5/12/2020,0,25,Antigua_and_Barbuda,North America
5/13/2020,0,25,Antigua_and_Barbuda,North America
5/14/2020,0,25,Antigua_and_Barbuda,North America
5/15/2020,0,25,Antigua_and_Barbuda,North America
5/16/2020,0,25,Antigua_and_Barbuda,North America
5/17/2020,0,25,Antigua_and_Barbuda,North America
5/18/2020,0,25,Antigua_and_Barbuda,North America
5/19/2020,0,25,Antigua_and_Barbuda,North America
5/20/2020,0,25,Antigua_and_Barbuda,North America
5/21/2020,0,25,Antigua_and_Barbuda,North America
5/22/2020,0,25,Antigua_and_Barbuda,North America
5/23/2020,0,25,Antigua_and_Barbuda,North America
5/24/2020,0,25,Antigua_and_Barbuda,North America
5/25/2020,0,25,Antigua_and_Barbuda,North America
5/26/2020,0,25,Antigua_and_Barbuda,North America
5/27/2020,0,25,Antigua_and_Barbuda,North America
5/28/2020,0,25,Antigua_and_Barbuda,North America
5/29/2020,0,25,Antigua_and_Barbuda,North America
5/30/2020,0,25,Antigua_and_Barbuda,North America
5/31/2020,0,25,Antigua_and_Barbuda,North America
6/1/2020,0,25,Antigua_and_Barbuda,North America
6/2/2020,0,25,Antigua_and_Barbuda,North America
6/3/2020,0,25,Antigua_and_Barbuda,North America
6/4/2020,1,26,Antigua_and_Barbuda,North America
6/5/2020,0,26,Antigua_and_Barbuda,North America
6/6/2020,0,26,Antigua_and_Barbuda,North America
6/7/2020,0,26,Antigua_and_Barbuda,North America
6/8/2020,0,26,Antigua_and_Barbuda,North America
6/9/2020,0,26,Antigua_and_Barbuda,North America
6/10/2020,0,26,Antigua_and_Barbuda,North America
6/11/2020,0,26,Antigua_and_Barbuda,North America
6/12/2020,0,26,Antigua_and_Barbuda,North America
6/13/2020,0,26,Antigua_and_Barbuda,North America
6/14/2020,0,26,Antigua_and_Barbuda,North America
6/15/2020,0,26,Antigua_and_Barbuda,North America
6/16/2020,0,26,Antigua_and_Barbuda,North America
6/17/2020,0,26,Antigua_and_Barbuda,North America
6/18/2020,0,26,Antigua_and_Barbuda,North America
6/19/2020,0,26,Antigua_and_Barbuda,North America
6/20/2020,0,26,Antigua_and_Barbuda,North America
6/21/2020,0,26,Antigua_and_Barbuda,North America
6/22/2020,0,26,Antigua_and_Barbuda,North America
6/23/2020,0,26,Antigua_and_Barbuda,North America
6/24/2020,0,26,Antigua_and_Barbuda,North America
6/25/2020,39,65,Antigua_and_Barbuda,North America
6/26/2020,0,65,Antigua_and_Barbuda,North America
6/27/2020,0,65,Antigua_and_Barbuda,North America
6/28/2020,0,65,Antigua_and_Barbuda,North America
6/29/2020,0,65,Antigua_and_Barbuda,North America
6/30/2020,1,66,Antigua_and_Barbuda,North America
7/1/2020,0,66,Antigua_and_Barbuda,North America
7/2/2020,0,66,Antigua_and_Barbuda,North America
7/3/2020,2,68,Antigua_and_Barbuda,North America
7/4/2020,0,68,Antigua_and_Barbuda,North America
7/5/2020,0,68,Antigua_and_Barbuda,North America
7/6/2020,0,68,Antigua_and_Barbuda,North America
7/7/2020,2,70,Antigua_and_Barbuda,North America
7/8/2020,0,70,Antigua_and_Barbuda,North America
7/9/2020,3,73,Antigua_and_Barbuda,North America
7/10/2020,0,73,Antigua_and_Barbuda,North America
7/11/2020,1,74,Antigua_and_Barbuda,North America
7/12/2020,0,74,Antigua_and_Barbuda,North America
7/13/2020,0,74,Antigua_and_Barbuda,North America
7/14/2020,0,74,Antigua_and_Barbuda,North America
7/15/2020,0,74,Antigua_and_Barbuda,North America
7/16/2020,0,74,Antigua_and_Barbuda,North America
7/17/2020,0,74,Antigua_and_Barbuda,North America
7/18/2020,2,76,Antigua_and_Barbuda,North America
7/19/2020,0,76,Antigua_and_Barbuda,North America
7/20/2020,0,76,Antigua_and_Barbuda,North America
7/21/2020,0,76,Antigua_and_Barbuda,North America
7/22/2020,0,76,Antigua_and_Barbuda,North America
7/23/2020,0,76,Antigua_and_Barbuda,North America
7/24/2020,0,76,Antigua_and_Barbuda,North America
7/25/2020,6,82,Antigua_and_Barbuda,North America
7/26/2020,0,82,Antigua_and_Barbuda,North America
7/27/2020,0,82,Antigua_and_Barbuda,North America
7/28/2020,4,86,Antigua_and_Barbuda,North America
7/29/2020,0,86,Antigua_and_Barbuda,North America
7/30/2020,5,91,Antigua_and_Barbuda,North America
7/31/2020,0,91,Antigua_and_Barbuda,North America
8/1/2020,0,91,Antigua_and_Barbuda,North America
8/2/2020,0,91,Antigua_and_Barbuda,North America
8/3/2020,0,91,Antigua_and_Barbuda,North America
8/4/2020,1,92,Antigua_and_Barbuda,North America
8/5/2020,0,92,Antigua_and_Barbuda,North America
8/6/2020,0,92,Antigua_and_Barbuda,North America
8/7/2020,0,92,Antigua_and_Barbuda,North America
8/8/2020,0,92,Antigua_and_Barbuda,North America
8/9/2020,0,92,Antigua_and_Barbuda,North America
8/10/2020,0,92,Antigua_and_Barbuda,North America
8/11/2020,0,92,Antigua_and_Barbuda,North America
8/12/2020,0,92,Antigua_and_Barbuda,North America
8/13/2020,0,92,Antigua_and_Barbuda,North America
8/14/2020,1,93,Antigua_and_Barbuda,North America
8/15/2020,0,93,Antigua_and_Barbuda,North America
8/16/2020,0,93,Antigua_and_Barbuda,North America
8/17/2020,0,93,Antigua_and_Barbuda,North America
8/18/2020,0,93,Antigua_and_Barbuda,North America
8/19/2020,0,93,Antigua_and_Barbuda,North America
