locality,year,price
BALWYN,2011,1363000.0
BALWYN NORTH,2011,1100000.0
BANNOCKBURN,2011,378000.0
BARANDUDA,2011,340000.0
BARNAWARTHA,2011,220000.0
BARWON HEADS,2011,607500.0
BAXTER,2011,320000.0
BAYSWATER,2011,447500.0
BAYSWATER NORTH,2011,436000.0
BEACONSFIELD,2011,505000.0
BEACONSFIELD UPPER,2011,437500.0
BEAUFORT,2011,142500.0
BEAUMARIS,2011,1050000.0
BEECHWORTH,2011,320000.0
BELGRAVE,2011,375000.0
BELGRAVE HEIGHTS,2011,382000.0
BELGRAVE SOUTH,2011,475000.0
BELL PARK,2011,315000.0
BELL POST HILL,2011,320000.0
BELLFIELD (BANYULE),2011,550500.0
BELMONT,2011,345000.0
BENALLA,2011,225000.0
BENDIGO,2011,290000.0
BENTLEIGH,2011,882000.0
BENTLEIGH EAST,2011,720000.0
BERWICK,2011,440000.0
BEVERIDGE,2011,416500.0
BIRCHIP,2011,77000.0
BIRREGURRA,2011,260000.0
BITTERN,2011,365000.0
BLACK HILL,2011,292000.0
BLACK ROCK,2011,1237500.0
BLACKBURN,2011,786000.0
BLACKBURN NORTH,2011,617500.0
BLACKBURN SOUTH,2011,636500.0
BLACKWOOD,2011,263000.0
BLAIRGOWRIE,2011,600000.0
BLIND BIGHT,2011,358000.0
BONBEACH,2011,555000.0
BONNIE DOON,2011,215000.0
BONSHAW,2011,
BOOLARRA,2011,209000.0
BOORT,2011,164000.0
BORONIA,2011,440000.0
BOTANIC RIDGE,2011,475000.0
BOX HILL,2011,975000.0
BOX HILL NORTH,2011,678000.0
BOX HILL SOUTH,2011,770000.0
BRAYBROOK,2011,443000.0
BREAKWATER,2011,252500.0
BRIAGOLONG,2011,225000.0
BRIAR HILL,2011,545500.0
BRIGHT,2011,335000.0
BRIGHTON,2011,1730000.0
BRIGHTON EAST,2011,1100000.0
BROADFORD,2011,260000.0
BROADMEADOWS,2011,357000.0
BROOKFIELD,2011,341000.0
BROOKLYN,2011,485000.0
BROWN HILL,2011,258500.0
BRUNSWICK,2011,670000.0
BRUNSWICK EAST,2011,700000.0
BRUNSWICK WEST,2011,701500.0
BRUTHEN,2011,204000.0
BULLEEN,2011,722500.0
BUNDALONG,2011,500000.0
BUNDOORA,2011,490000.0
BUNINYONG,2011,307500.0
BUNYIP,2011,340000.0
BURNSIDE,2011,410000.0
BURNSIDE HEIGHTS,2011,405000.0
BURWOOD,2011,799000.0
BURWOOD EAST,2011,630000.0
CAIRNLEA,2011,478500.0
CALIFORNIA GULLY,2011,240000.0
CAMBERWELL,2011,1322000.0
CAMPBELLFIELD,2011,360000.0
CAMPBELLS CREEK,2011,340000.0
CAMPERDOWN,2011,180000.0
CANADIAN,2011,298000.0
CANTERBURY,2011,1730000.0
CAPE PATERSON,2011,420000.0
CAPE SCHANCK,2011,477500.0
CAPEL SOUND,2011,375000.0
CARISBROOK,2011,134500.0
CARLTON,2011,1055000.0
CARLTON NORTH,2011,833000.0
CARNEGIE,2011,905500.0
CAROLINE SPRINGS,2011,420000.0
CARRUM,2011,492500.0
CARRUM DOWNS,2011,345000.0
CASTERTON,2011,106500.0
CASTLEMAINE,2011,322500.0
CAULFIELD,2011,1150000.0
CAULFIELD EAST,2011,760000.0
CAULFIELD NORTH,2011,1350000.0
CAULFIELD SOUTH,2011,930000.0
CHADSTONE,2011,625000.0
CHARLEMONT,2011,560000.0
CHARLTON,2011,117000.0
CHELSEA,2011,525000.0
CHELSEA HEIGHTS,2011,454000.0
CHELTENHAM,2011,644000.0
CHELTENHAM EAST,2011,580000.0
CHELTENHAM NORTH,2011,581500.0
CHEWTON,2011,255000.0
CHILTERN,2011,202000.0
CHIRNSIDE PARK,2011,464000.0
CHURCHILL,2011,170000.0
CLARINDA,2011,530000.0
CLAYTON,2011,617000.0
CLAYTON NORTH,2011,619500.0
CLAYTON SOUTH,2011,511000.0
CLIFTON HILL,2011,780000.0
CLIFTON SPRINGS,2011,340000.0
CLUNES,2011,199000.0
CLYDE,2011,515000.0
CLYDE NORTH,2011,300000.0
COBBLEBANK,2011,
COBDEN,2011,200000.0
COBRAM,2011,207500.0
COBURG,2011,611000.0
COBURG EAST,2011,510000.0
COBURG NORTH,2011,540000.0
COCKATOO,2011,325000.0
COHUNA,2011,170000.0
COLAC,2011,215000.0
COLDSTREAM,2011,377500.0
COLERAINE,2011,124000.0
COLLINGWOOD,2011,697500.0
COOLAROO,2011,304000.0
COONANS HILL,2011,630000.0
COONGULLA,2011,250000.0
CORINELLA,2011,282500.0
CORIO,2011,225000.0
CORONET BAY,2011,261500.0
CORRYONG,2011,155000.0
COWES,2011,384500.0
COWES WEST,2011,351000.0
CRAIGIEBURN,2011,360000.0
CRANBOURNE,2011,325000.0
CRANBOURNE EAST,2011,368000.0
CRANBOURNE NORTH,2011,362000.0
CRANBOURNE SOUTH,2011,
CRANBOURNE WEST,2011,319000.0
CREMORNE,2011,735000.0
CRESWICK,2011,223000.0
CRIB POINT,2011,330000.0
CROYDON,2011,465000.0
CROYDON HILLS,2011,532000.0
CROYDON NORTH,2011,505500.0
CROYDON SOUTH,2011,435500.0
CURLEWIS,2011,153000.0
DALLAS,2011,305000.0
DALYSTON,2011,281500.0
DANDENONG,2011,400500.0
DANDENONG NORTH,2011,395000.0
DARLEY,2011,325000.0
DAYLESFORD,2011,351500.0
DEANSIDE,2011,
DEEPDENE,2011,2046500.0
DEER PARK,2011,357000.0
DELACOMBE,2011,278500.0
DELAHEY,2011,370000.0
DENNINGTON,2011,349000.0
DERRIMUT,2011,418000.0
DIAMOND CREEK,2011,515000.0
DIGGERS REST,2011,285000.0
DIMBOOLA,2011,107500.0
DINGLEY VILLAGE,2011,540000.0
DINNER PLAIN,2011,450000.0
DONALD,2011,165000.0
DONCASTER,2011,770000.0
DONCASTER EAST,2011,720000.0
DONNYBROOK,2011,
DONVALE,2011,712500.0
DOREEN,2011,460000.0
DOVETON,2011,322000.0
DROMANA,2011,455000.0
DROUIN,2011,289000.0
DRYSDALE,2011,425000.0
DUNKELD,2011,245000.0
DUNOLLY,2011,145000.0
EAGLE POINT,2011,301500.0
EAGLEHAWK,2011,240000.0
EAGLEMONT,2011,1500000.0
EAST BAIRNSDALE,2011,176500.0
EAST BENDIGO,2011,267000.0
EAST GEELONG,2011,400000.0
EAST MELBOURNE,2011,1737500.0
EAST WARBURTON,2011,332500.0
EASTWOOD,2011,334000.0
ECHUCA,2011,278000.0
EDENHOPE,2011,100000.0
EDITHVALE,2011,590000.0
EILDON,2011,180000.0
ELLIMINYT,2011,260000.0
ELMORE,2011,188000.0
ELSTERNWICK,2011,1200000.0
ELTHAM,2011,625000.0
ELTHAM NORTH,2011,627000.0
ELWOOD,2011,1150000.0
EMERALD,2011,415000.0
ENDEAVOUR HILLS,2011,400000.0
EPPING,2011,385000.0
EPSOM,2011,325000.0
ESSENDON,2011,895000.0
ESSENDON NORTH,2011,875500.0
ESSENDON WEST,2011,742500.0
EUMEMMERRING,2011,350000.0
EUREKA,2011,257500.0
EUROA,2011,185000.0
EYNESBURY,2011,360000.0
FAIRFIELD,2011,800000.0
FAIRHAVEN,2011,715000.0
FAWKNER,2011,439000.0
FERNTREE GULLY,2011,430500.0
FERNY CREEK,2011,525000.0
FINGAL,2011,700000.0
FITZROY,2011,880000.0
FITZROY NORTH,2011,855000.0
FIVEWAYS,2011,290000.0
FLEMINGTON,2011,655000.0
FLINDERS,2011,822000.0
FLORA HILL,2011,285000.0
FLOWERDALE,2011,286500.0
FOOTSCRAY,2011,568000.0
FOREST HILL,2011,560000.0
FOSTER,2011,265000.0
FRANKSTON,2011,357000.0
FRANKSTON NORTH,2011,277000.0
FRANKSTON SOUTH,2011,533500.0
FRASER RISE,2011,
FYANSFORD,2011,425000.0
GARDEN CITY,2011,912500.0
GARDENVALE,2011,1133000.0
GARFIELD,2011,345000.0
GEELONG,2011,475000.0
GEELONG WEST,2011,405000.0
GEMBROOK,2011,385000.0
GISBORNE,2011,430000.0
GLADSTONE PARK,2011,385000.0
GLEN HUNTLY,2011,805000.0
GLEN IRIS,2011,1200000.0
GLEN WAVERLEY,2011,718000.0
GLENROWAN,2011,290000.0
GLENROY,2011,457500.0
GOLDEN BEACH,2011,229000.0
GOLDEN POINT (BALLARAT),2011,258000.0
GOLDEN SQUARE,2011,270000.0
GORDON,2011,300000.0
GOUGHS BAY,2011,180000.0
GOWANBRAE,2011,555500.0
GRANTVILLE,2011,235000.0
GREEN LAKE,2011,247500.0
GREENSBOROUGH,2011,519000.0
GREENVALE,2011,545000.0
GROVEDALE,2011,345000.0
HADFIELD,2011,486000.0
HALLAM,2011,360000.0
HALLS GAP,2011,255000.0
HAMILTON,2011,217500.0
HAMLYN HEIGHTS,2011,348000.0
HAMPTON,2011,1282500.0
HAMPTON EAST,2011,747500.0
HAMPTON PARK,2011,335000.0
HARCOURT,2011,268000.0
HARKNESS,2011,336500.0
HASTINGS,2011,350000.0
HASTINGS WEST,2011,272000.0
HAWTHORN,2011,1330000.0
HAWTHORN EAST,2011,1250500.0
HEALESVILLE,2011,380000.0
HEATHCOTE,2011,200000.0
HEATHERTON,2011,632000.0
HEATHMONT,2011,509000.0
HEIDELBERG,2011,770000.0
HEIDELBERG HEIGHTS,2011,537500.0
HEIDELBERG WEST,2011,420000.0
HEPBURN,2011,310000.0
HEPBURN SPRINGS,2011,308000.0
HERNE HILL,2011,325000.0
HEYFIELD,2011,175000.0
HEYWOOD,2011,167500.0
HIGHETT,2011,711000.0
HIGHTON,2011,450000.0
HILLSIDE (MELTON),2011,415000.0
HOPETOUN,2011,55500.0
HOPPERS CROSSING,2011,328000.0
HORSHAM,2011,210000.0
HUGHESDALE,2011,740000.0
HUNTINGDALE,2011,610000.0
HUNTLY,2011,250000.0
HURSTBRIDGE,2011,457500.0
INDENTED HEAD,2011,347000.0
INGLEWOOD,2011,208500.0
INVERLOCH,2011,450000.0
INVERMAY PARK,2011,363500.0
IRONBARK,2011,287000.0
IRYMPLE,2011,228000.0
IVANHOE,2011,980000.0
IVANHOE EAST,2011,1300000.0
JACANA,2011,345000.0
JACKASS FLAT,2011,255000.0
JAN JUC,2011,587500.0
JEERALANG NORTH,2011,129000.0
JEPARIT,2011,101500.0
JUNCTION VILLAGE,2011,287500.0
JUNORTOUN,2011,425000.0
KALIMNA,2011,312500.0
KALKALLO,2011,375000.0
KALLISTA,2011,482000.0
KALORAMA,2011,440000.0
KANGAROO FLAT,2011,270000.0
KANGAROO GROUND SOUTH,2011,606500.0
KANIVA,2011,90000.0
KEALBA,2011,372500.0
KEILOR,2011,570000.0
KEILOR DOWNS,2011,405000.0
KEILOR EAST,2011,587500.0
KEILOR LODGE,2011,520000.0
KEILOR PARK,2011,501000.0
KENNINGTON,2011,306000.0
KENSINGTON,2011,650000.0
KERANG,2011,150000.0
KEW,2011,1650000.0
KEW EAST,2011,1056000.0
KEW NORTH,2011,1071000.0
KEYSBOROUGH,2011,430000.0
KIALLA,2011,360000.0
KILCUNDA,2011,330000.0
KILLARA (WODONGA),2011,
KILMORE,2011,325000.0
KILSYTH,2011,430000.0
KILSYTH SOUTH,2011,520000.0
KINGLAKE,2011,306500.0
KINGS PARK,2011,330000.0
KINGSBURY,2011,475000.0
KINGSVILLE,2011,599500.0
KNOXFIELD,2011,480000.0
KOO WEE RUP,2011,334500.0
KOONDROOK,2011,150000.0
KOOYONG,2011,1510500.0
KOROIT,2011,266000.0
KORUMBURRA,2011,237500.0
KURUNJANG,2011,300000.0
KYABRAM,2011,200000.0
KYNETON,2011,370000.0
LAKE BOGA,2011,212500.0
LAKE GARDENS,2011,400500.0
LAKE TYERS BEACH,2011,285000.0
LAKE WENDOUREE,2011,627500.0
LAKES ENTRANCE,2011,300000.0
LALOR,2011,380000.0
LANCEFIELD,2011,321000.0
LANG LANG,2011,310000.0
LANGWARRIN,2011,387500.0
LARA,2011,327500.0
LARA LAKE,2011,355000.0
LAUNCHING PLACE,2011,343500.0
LAVERTON,2011,340000.0
LAVERTON SOUTH,2011,400000.0
LEITCHVILLE,2011,67500.0
LENEVA,2011,362000.0
LEONGATHA,2011,282500.0
LEOPOLD,2011,340000.0
LILYDALE,2011,456000.0
LINTON,2011,168500.0
LISMORE,2011,145000.0
LOCH SPORT,2011,165000.0
LONG GULLY,2011,220000.0
LONGWARRY,2011,275000.0
LORNE,2011,840000.0
LOVELY BANKS,2011,385500.0
LOWER PLENTY,2011,587500.0
LUCAS,2011,
LUCKNOW,2011,247500.0
LYNBROOK,2011,424500.0
LYNDHURST,2011,440500.0
LYSTERFIELD,2011,642500.0
MACEDON,2011,434500.0
MACLEOD,2011,600000.0
MADDINGLEY,2011,300000.0
MAFFRA,2011,230000.0
MAIDEN GULLY,2011,408500.0
MAIDSTONE,2011,540000.0
MALDON,2011,267500.0
MALLACOOTA,2011,263000.0
MALMSBURY,2011,300000.0
MALVERN,2011,1542500.0
MALVERN EAST,2011,1120000.0
MANIFOLD HEIGHTS,2011,449000.0
MANOR LAKES,2011,360000.0
MANSFIELD,2011,301500.0
MARIBYRNONG,2011,645000.0
MARONG,2011,285000.0
MARSHALL,2011,322500.0
MARYBOROUGH,2011,180000.0
MARYSVILLE,2011,395500.0
MCCRAE,2011,623000.0
MCKENZIE HILL,2011,394000.0
MCKINNON,2011,925000.0
MCLOUGHLINS BEACH,2011,152500.0
MEADOW HEIGHTS,2011,321500.0
MEENIYAN,2011,230000.0
MELTON,2011,256000.0
MELTON SOUTH,2011,247000.0
MELTON WEST,2011,300000.0
MENTONE,2011,692500.0
MERBEIN,2011,157000.0
MERINDA PARK,2011,307500.0
MERNDA,2011,397000.0
MERRIJIG (MANSFIELD),2011,342500.0
METUNG,2011,267500.0
MICKLEHAM,2011,
MIDDLE PARK,2011,1345000.0
MILDURA,2011,222000.0
MILL PARK,2011,410000.0
MILLGROVE,2011,235000.0
MINERS REST,2011,339000.0
MINYIP,2011,82500.0
MIRBOO NORTH,2011,257000.0
MITCHAM,2011,595000.0
MITCHELL PARK,2011,247500.0
MOE,2011,165000.0
MONBULK,2011,392500.0
MONT ALBERT,2011,1310000.0
MONT ALBERT NORTH,2011,850500.0
MONTMORENCY,2011,560000.0
MONTROSE,2011,435000.0
MOONEE PONDS,2011,780500.0
MOORABBIN,2011,657000.0
MOOROOLBARK,2011,435000.0
MOOROOPNA,2011,215000.0
MORDIALLOC,2011,660000.0
MORNINGTON,2011,525000.0
MORTLAKE,2011,146000.0
MORWELL,2011,158500.0
MOUNT BEAUTY,2011,173000.0
MOUNT CLEAR,2011,287000.0
MOUNT DANDENONG,2011,447500.0
MOUNT DUNEED,2011,190000.0
MOUNT ELIZA,2011,725000.0
MOUNT EVELYN,2011,400000.0
MOUNT HELEN,2011,355000.0
MOUNT MACEDON,2011,512500.0
MOUNT MARTHA,2011,690000.0
MOUNT PLEASANT,2011,248500.0
MOUNT WAVERLEY,2011,745000.0
MULGRAVE,2011,531000.0
MURCHISON,2011,165000.0
MURRUMBEENA,2011,822000.0
MURTOA,2011,133000.0
MYRTLEFORD,2011,219000.0
NAGAMBIE,2011,248000.0
NARRE WARREN,2011,365000.0
NARRE WARREN NORTH,2011,726500.0
NARRE WARREN SOUTH,2011,405000.0
NATHALIA,2011,150000.0
NEERIM SOUTH,2011,260000.0
NELSON,2011,240000.0
NERRINA,2011,387000.0
NEW GISBORNE,2011,492000.0
NEWBOROUGH,2011,187000.0
NEWCOMB,2011,275000.0
NEWINGTON,2011,290000.0
NEWLANDS ARM,2011,332000.0
NEWPORT,2011,680000.0
NEWSTEAD,2011,243000.0
NEWTOWN (GREATER GEELONG),2011,533000.0
NHILL,2011,107000.0
NICHOLS POINT,2011,311500.0
NIDDRIE,2011,742500.0
NOBLE PARK,2011,410000.0
NOBLE PARK NORTH,2011,395000.0
NORLANE,2011,203000.0
NORTH BENDIGO,2011,230000.0
NORTH GEELONG,2011,292500.0
NORTH MELBOURNE,2011,750000.0
NORTH WONTHAGGI,2011,284000.0
NORTHCOTE,2011,780000.0
NOTTING HILL,2011,525500.0
NUMURKAH,2011,190500.0
NUNAWADING,2011,585000.0
NYAH WEST,2011,70000.0
NYORA,2011,216500.0
OAK PARK,2011,590000.0
OAKLEIGH,2011,700000.0
OAKLEIGH EAST,2011,640000.0
OAKLEIGH SOUTH,2011,615000.0
OCEAN GROVE,2011,479000.0
OFFICER,2011,396000.0
OFFICER SOUTH,2011,
OLINDA,2011,520000.0
OMEO,2011,162500.0
ORBOST,2011,151500.0
ORMOND,2011,912500.0
OSBORNE,2011,488500.0
OUYEN,2011,110000.0
PAKENHAM,2011,340000.0
PARADISE BEACH,2011,159500.0
PARK ORCHARDS,2011,942500.0
PARKDALE,2011,755500.0
PARKVILLE,2011,1100000.0
PASCOE VALE,2011,575000.0
PASCOE VALE SOUTH,2011,612500.0
PATTERSON GARDENS,2011,605000.0
PATTERSON LAKES,2011,625000.0
PAYNESVILLE,2011,323500.0
PEARCEDALE,2011,405000.0
PETERBOROUGH,2011,410000.0
PIONEER BAY,2011,197500.0
PLENTY,2011,730000.0
POINT COOK,2011,445000.0
POINT LONSDALE,2011,670000.0
POREPUNKAH,2011,276000.0
PORT ALBERT,2011,180000.0
PORT FAIRY,2011,380000.0
PORT FRANKLIN,2011,205000.0
PORT MELBOURNE,2011,915000.0
PORT WELSHPOOL,2011,195000.0
PORTARLINGTON,2011,425000.0
PORTLAND,2011,236500.0
PORTLAND NORTH,2011,215000.0
PORTSEA,2011,1625000.0
PRAHRAN,2011,955000.0
PRESTON,2011,602000.0
PRINCES HILL,2011,967500.0
PYRAMID HILL,2011,91000.0
QUARRY HILL,2011,292500.0
QUEENSCLIFF,2011,590000.0
RAINBOW,2011,71500.0
RAYMOND ISLAND,2011,262500.0
RED CLIFFS,2011,170000.0
REDAN,2011,227500.0
RESEARCH,2011,657000.0
RESERVOIR,2011,500000.0
RHYLL,2011,415000.0
RICHMOND,2011,825000.0
RIDDELLS CREEK,2011,449000.0
RINGWOOD,2011,506000.0
RINGWOOD EAST,2011,520000.0
RINGWOOD NORTH,2011,569000.0
RIPPLESIDE,2011,510000.0
ROBINVALE,2011,136000.0
ROCHESTER,2011,185000.0
ROCKBANK,2011,251000.0
ROMSEY,2011,360000.0
ROSANNA,2011,725000.0
ROSEBUD,2011,360000.0
ROSEBUD SOUTH,2011,460000.0
ROSEDALE,2011,189000.0
ROWVILLE,2011,527500.0
ROXBURGH PARK,2011,360000.0
RUPANYUP,2011,100000.0
RUSHWORTH,2011,155000.0
RUTHERGLEN,2011,207000.0
RYE,2011,440000.0
SAFETY BEACH,2011,553000.0
SAILORS GULLY,2011,265000.0
SALE,2011,291500.0
SAN REMO,2011,411000.0
SANCTUARY LAKES,2011,475000.0
SANDHURST,2011,504500.0
SANDRINGHAM,2011,1202500.0
SANDY POINT,2011,375000.0
SASSAFRAS,2011,497500.0
SAWMILL SETTLEMENT,2011,199000.0
SCORESBY,2011,472000.0
SEA LAKE,2011,112000.0
SEABROOK,2011,407500.0
SEAFORD,2011,415000.0
SEAHOLME,2011,630000.0
SEASPRAY,2011,165000.0
SEBASTOPOL,2011,228000.0
SEDDON,2011,620500.0
SELBY,2011,421500.0
SEVILLE,2011,380000.0
SEVILLE EAST,2011,364500.0
SEYMOUR,2011,190000.0
SHEPPARTON,2011,242500.0
SHEPPARTON NORTH,2011,330500.0
SHOREHAM,2011,585000.0
SILVERLEAVES,2011,500000.0
SKENES CREEK,2011,370000.0
SKIPTON,2011,160000.0
SKYE,2011,385000.0
SMITHS BEACH,2011,380000.0
SMYTHESDALE,2011,259000.0
SOLDIERS HILL,2011,278000.0
SOMERS,2011,615000.0
SOMERVILLE,2011,375000.0
SORRENTO,2011,905000.0
SOUTH DUDLEY,2011,230000.0
SOUTH GEELONG,2011,382500.0
SOUTH KINGSVILLE,2011,620000.0
SOUTH MELBOURNE,2011,925000.0
SOUTH MORANG,2011,410000.0
SOUTH YARRA,2011,1125000.0
SPOTSWOOD,2011,602500.0
SPRING GULLY,2011,320000.0
SPRINGVALE,2011,470000.0
SPRINGVALE SOUTH,2011,420000.0
ST ALBANS,2011,387000.0
ST ALBANS PARK,2011,310000.0
ST ANDREWS BEACH,2011,550000.0
ST ARNAUD,2011,125000.0
ST HELENA,2011,570000.0
ST KILDA,2011,860000.0
ST KILDA EAST,2011,962500.0
ST KILDA WEST,2011,1700000.0
ST LEONARDS,2011,389000.0
STANHOPE,2011,152000.0
STAWELL,2011,147000.0
STRATFORD,2011,242500.0
STRATHDALE,2011,369500.0
STRATHFIELDSAYE,2011,370000.0
STRATHMERTON,2011,107500.0
STRATHMORE,2011,820000.0
STRATHMORE HEIGHTS,2011,700000.0
STRATHTULLOH,2011,
STUDFIELD,2011,470000.0
SUNBURY,2011,360000.0
SUNDERLAND BAY,2011,280000.0
SUNNYCLIFFS,2011,70000.0
SUNSET STRIP,2011,286500.0
SUNSHINE,2011,430000.0
SUNSHINE NORTH,2011,420000.0
SUNSHINE WEST,2011,391500.0
SURF BEACH,2011,350000.0
SURREY HILLS,2011,1212000.0
SWAN HILL,2011,225000.0
SWAN REACH,2011,253000.0
SYDENHAM,2011,420500.0
SYNDAL,2011,850000.0
TALLANGATTA,2011,175000.0
TARNEIT,2011,369000.0
TATURA,2011,215000.0
TAWONGA SOUTH,2011,230000.0
TAYLORS HILL,2011,420000.0
TAYLORS LAKES,2011,500000.0
TECOMA,2011,427500.0
TEMPLESTOWE,2011,804000.0
TEMPLESTOWE LOWER,2011,711500.0
TERANG,2011,160000.0
THE BASIN,2011,400000.0
THE HONEYSUCKLES,2011,236000.0
THE PATCH,2011,470000.0
THOMASTOWN,2011,400000.0
THOMSON (GREATER GEELONG),2011,281500.0
THORNBURY,2011,690000.0
THORNHILL PARK,2011,
TIMBOON,2011,211500.0
TONGALA,2011,154000.0
TOONGABBIE,2011,230000.0
TOORA,2011,220000.0
TOORADIN,2011,365000.0
TOORAK,2011,2617500.0
TOOTGAROOK,2011,373500.0
TORQUAY,2011,565000.0
TRAFALGAR,2011,271500.0
TRARALGON,2011,270000.0
TRARALGON EAST,2011,405000.0
TRAVANCORE,2011,672000.0
TRENTHAM,2011,287000.0
TRUGANINA,2011,357000.0
TULLAMARINE,2011,420000.0
TYABB,2011,350500.0
UPPER FERNTREE GULLY,2011,400000.0
UPWEY,2011,415000.0
VENTNOR,2011,365000.0
VENUS BAY,2011,265500.0
VERMONT,2011,552500.0
VERMONT SOUTH,2011,674000.0
VIEWBANK,2011,604500.0
VIOLET TOWN,2011,170000.0
WAHGUNYAH,2011,190000.0
WALKERVILLE,2011,229500.0
WALLAN,2011,350000.0
WALLAN EAST,2011,305000.0
WANDANA HEIGHTS,2011,592500.0
WANDIN NORTH,2011,380500.0
WANGARATTA,2011,240000.0
WANTIRNA,2011,528000.0
WANTIRNA SOUTH,2011,582000.0
WARBURTON,2011,315000.0
WARNEET,2011,295000.0
WARRACKNABEAL,2011,115000.0
WARRAGUL,2011,295000.0
WARRANDYTE,2011,657000.0
WARRANWOOD,2011,632500.0
WARRNAMBOOL,2011,320000.0
WATERWAYS,2011,688000.0
WATSONIA,2011,500000.0
WATSONIA NORTH,2011,470500.0
WATTLE GLEN,2011,569500.0
WAURN PONDS,2011,421000.0
WEDDERBURN,2011,123000.0
WEIR VIEWS,2011,
WENDOUREE,2011,235000.0
WENDOUREE WEST,2011,166000.0
WERRIBEE,2011,315000.0
WERRIBEE SOUTH,2011,436000.0
WEST FOOTSCRAY,2011,525000.0
WEST MELBOURNE,2011,885000.0
WEST WODONGA,2011,275000.0
WESTALL,2011,490000.0
WESTGARTH,2011,951000.0
WESTMEADOWS,2011,397500.0
WHEELERS HILL,2011,650000.0
WHITE HILLS,2011,265000.0
WHITTINGTON,2011,265000.0
WHITTLESEA,2011,372500.0
WILLIAMS LANDING,2011,371000.0
WILLIAMSTOWN,2011,900000.0
WILLIAMSTOWN NORTH,2011,839000.0
WIMBLEDON HEIGHTS,2011,259000.0
WINCHELSEA,2011,260000.0
WINDSOR,2011,824000.0
WINTER VALLEY,2011,329000.0
WODONGA,2011,279500.0
WOLLERT,2011,450000.0
WONGA PARK,2011,672500.0
WONTHAGGI,2011,261500.0
WOODEND,2011,475000.0
WOOLAMAI WATERS,2011,350000.0
WOORI YALLOCK,2011,312000.0
WURRUK,2011,216500.0
WY YUNG,2011,288500.0
WYCHEPROOF,2011,86000.0
WYNDHAM VALE,2011,290000.0
YACKANDANDAH,2011,290000.0
YALLAMBIE,2011,506000.0
YALLOURN NORTH,2011,139000.0
YARRA GLEN,2011,425000.0
YARRA JUNCTION,2011,365000.0
YARRAGON,2011,255000.0
YARRAM,2011,195500.0
YARRAVILLE,2011,607000.0
YARRAWONGA,2011,270000.0
YEA,2011,270000.0
YINNAR,2011,208000.0
ABBOTSFORD,2012,714000.0
ABERFELDIE,2012,852500.0
AINTREE,2012,
AIREYS INLET,2012,634000.0
AIRPORT WEST,2012,495000.0
ALBANVALE,2012,310000.0
ALBERT PARK,2012,1265000.0
ALBION,2012,379500.0
ALEXANDRA,2012,239000.0
ALFREDTON,2012,340000.0
ALLANSFORD,2012,257500.0
ALPHINGTON,2012,1000000.0
ALTONA,2012,570000.0
ALTONA EAST,2012,550000.0
ALTONA MEADOWS,2012,375000.0
ALTONA NORTH,2012,484000.0
ANGLESEA,2012,587500.0
APOLLO BAY,2012,432500.0
ARARAT,2012,165000.0
ARDEER,2012,342500.0
ARMADALE,2012,1500000.0
ARMSTRONG CREEK,2012,362500.0
ASCOT (GREATER BENDIGO),2012,350000.0
ASCOT VALE,2012,701500.0
ASHBURTON,2012,870000.0
ASHWOOD,2012,681000.0
ASPENDALE,2012,610000.0
ASPENDALE GARDENS,2012,552000.0
ATTWOOD,2012,500000.0
AVENEL,2012,230500.0
AVOCA,2012,181500.0
AVONDALE HEIGHTS,2012,536000.0
AVONSLEIGH,2012,345000.0
BACCHUS MARSH,2012,325000.0
BADGER CREEK,2012,295000.0
BAIRNSDALE,2012,231000.0
BALACLAVA,2012,717500.0
BALCOMBE,2012,686000.0
BALLAN,2012,305000.0
BALLARAT CENTRAL,2012,313500.0
BALLARAT EAST,2012,255000.0
BALLARAT NORTH,2012,280000.0
BALNARRING,2012,501500.0
BALNARRING BEACH,2012,660000.0
BALWYN,2012,1295000.0
BALWYN NORTH,2012,997500.0
BANNOCKBURN,2012,351500.0
BARANDUDA,2012,340000.0
BARNAWARTHA,2012,222000.0
BARWON HEADS,2012,632500.0
BAXTER,2012,315000.0
BAYSWATER,2012,426500.0
BAYSWATER NORTH,2012,426500.0
BEACONSFIELD,2012,511500.0
BEACONSFIELD UPPER,2012,535000.0
BEAUFORT,2012,186000.0
BEAUMARIS,2012,997000.0
BEECHWORTH,2012,304500.0
BELGRAVE,2012,390000.0
BELGRAVE HEIGHTS,2012,399000.0
BELGRAVE SOUTH,2012,447500.0
BELL PARK,2012,290500.0
BELL POST HILL,2012,328000.0
BELLFIELD (BANYULE),2012,510000.0
BELMONT,2012,350000.0
BENALLA,2012,216500.0
BENDIGO,2012,335000.0
BENTLEIGH,2012,820000.0
BENTLEIGH EAST,2012,680000.0
BERWICK,2012,451000.0
BEVERIDGE,2012,412500.0
BIRCHIP,2012,87500.0
BIRREGURRA,2012,260000.0
BITTERN,2012,382500.0
BLACK HILL,2012,265000.0
BLACK ROCK,2012,1175000.0
BLACKBURN,2012,750000.0
BLACKBURN NORTH,2012,609000.0
BLACKBURN SOUTH,2012,632000.0
BLACKWOOD,2012,245000.0
BLAIRGOWRIE,2012,580000.0
BLIND BIGHT,2012,319000.0
BONBEACH,2012,535000.0
BONNIE DOON,2012,262500.0
BONSHAW,2012,
BOOLARRA,2012,190000.0
BOORT,2012,107000.0
BORONIA,2012,430000.0
